"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","60","15","1","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sang theme song for license to kill?","1013","60_3,60_2,60_5,60_1,60_12,60_4,60_13,60_7,60_6,60_11","0.28148001432418823,0.2891436219215393,0.3221403956413269,0.3315608501434326,0.3549346327781677,0.36831557750701904,0.39026015996932983,0.39029020071029663,0.4123733639717102,0.4246164560317993"," Yahoo Answers The theme song for the 1989 James Bond film Licence","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","30.39715576171875,20.302127838134766,23.97038459777832,35.931785583496094,18.761951446533203,53.200382232666016,57.97175979614258,49.67028045654297,63.54274368286133,40.843505859375,35.19552993774414,56.05647659301758,37.15213394165039,61.51422882080078,35.024169921875","0","0","0"
"rag","23","15","1","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: a concave mirror can form a real image which is a copy of an object that forms?","573","23_1,23_3,23_2,23_4,23_6,23_5","0.19220435619354248,0.22677737474441528,0.24518513679504395,0.3140564560890198,0.37309712171554565,0.48554015159606934","Answer: Yes, a concave mirror can form a real image which is","inverted","44.16300582885742,13.135324478149414,44.7213134765625,50.32680130004883,48.17233657836914,50.26634979248047,55.31564712524414,60.54258728027344,53.14597702026367,56.480587005615234,58.35213088989258,48.9487419128418,44.133575439453125,61.61453628540039,55.51221466064453","0","0","0"
"rag","93","15","1","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wore number 7 for the green bay packers?","1005","93_1,93_5,93_3,93_8,93_4,93_7,93_2,93_6,93_11,93_14","0.24252992868423462,0.26831406354904175,0.2835204601287842,0.28570181131362915,0.2885425090789795,0.3054685592651367,0.3488692045211792,0.35662662982940674,0.3685595393180847,0.3695986866950989",": Reggie White wore number 7 for the Green Bay Packers.","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","44.82374572753906,41.56229782104492,26.422529220581055,34.21711349487305,38.79731369018555,31.864391326904297,49.88842010498047,33.37371826171875,40.197383880615234,54.74842071533203,61.11211013793945,56.451969146728516,54.946571350097656,44.30353546142578","0","0","0"
"rag","74","15","1","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does patience is a virtue come from?","325","74_1,74_2,74_3,74_4","0.2798388600349426,0.3585217595100403,0.4659598469734192,0.5376405715942383",": It is a proverb that has been used for centuries.","`` Psychomachia , ''","47.830810546875,45.349769592285156,48.14335632324219,58.08896255493164,45.53475570678711,49.61086654663086,36.078224182128906,44.53280258178711,48.1402473449707,45.846126556396484,40.7314453125,55.11296844482422,58.09313201904297,51.12137985229492","0","0","0"
"rag","38","15","1","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote ain't living long like this?","992","38_13,38_1,38_3,38_16,38_7,38_2,38_14,38_15,38_6,38_17","0.33796799182891846,0.3506773114204407,0.3736216425895691,0.3981112837791443,0.409903883934021,0.42253077030181885,0.4240936040878296,0.4306734800338745,0.43118399381637573,0.44697749614715576",": Rodney Crowell.","Rodney Crowell","43.70233154296875,36.91571044921875,47.927608489990234,49.31515884399414,57.98841094970703,41.517005920410156,37.30144500732422","0.07249749990681824","1","0"
"rag","25","15","1","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played the mom on what's eating gilbert grape?","1006","25_3,25_11,25_2,25_9,25_10,25_4,25_7,25_8,25_12,25_5","0.27983391284942627,0.33409231901168823,0.3416047692298889,0.3599191904067993,0.3770555257797241,0.3794766068458557,0.39125603437423706,0.4000352621078491,0.40045154094696045,0.45636284351348877","Darlene Cates, the overweight mom in'What's","Darlene Cates,Darlene Cates,Darlene Cates","36.34635543823242,12.813950538635254,42.418907165527344,39.33689880371094,53.35702896118164,33.63239669799805,20.384111404418945,20.368152618408203,40.35689163208008,36.33962631225586,45.883384704589844,47.233673095703125,36.80866622924805,41.92605972290039,37.7252197265625","0.03759340464156993","0.4000000000000001","0"
"rag","92","15","1","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where do secondary xylem and phloem cells arise from?","1017","92_3,92_4,92_1,92_5,92_6,92_11,92_2,92_7,92_10,92_18","0.21709847450256348,0.24563056230545044,0.24764078855514526,0.2556039094924927,0.25686538219451904,0.2595810890197754,0.27737051248550415,0.27790164947509766,0.2787284851074219,0.28260111808776855",": from the vascular cambium. Secondary xylem and phlo","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","39.88997268676758,42.2734375,30.188888549804688,25.66781997680664,27.190383911132812,36.31954574584961,30.808359146118164,32.7127571105957,42.25813674926758,34.57938003540039,29.662147521972656,30.997539520263672,36.83812713623047,51.40755081176758,26.905813217163086","0.06321087140417253","0.5454545454545454","0"
"rag","52","15","1","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who added a press room to the white house?","1014","52_2,52_5,52_4,52_1,52_6,52_11,52_3,52_7,52_9,52_12","0.25537604093551636,0.26569467782974243,0.2696954011917114,0.28285467624664307,0.30180931091308594,0.30404746532440186,0.30950772762298584,0.32787126302719116,0.33300697803497314,0.3609691262245178","Answer: President Franklin D.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","46.18773651123047,18.314409255981445,47.94913864135742,42.803749084472656,48.30241012573242,59.473487854003906,54.857452392578125","0.061033220311973134","0.17142857142857143","0"
"rag","91","15","1","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: nodding your head no is an example of?","1015","91_7,91_2,91_5,91_6,91_3,91_4,91_8,91_1,91_10,91_13","0.2760632038116455,0.28564751148223877,0.2937358617782593,0.2961731553077698,0.29850542545318604,0.3058798313140869,0.31385886669158936,0.34642529487609863,0.4305315613746643,0.4600883722305298","Context: of ``. τσου ''' is optional and reserved only","a gesture","34.92003631591797,16.970722198486328,32.29027557373047,27.37079620361328,35.92084503173828,15.74107837677002,12.233160018920898,15.380431175231934,11.632817268371582,17.946537017822266,20.578166961669922,43.382686614990234,44.59556198120117,47.40574645996094,54.61709213256836","0","0","0"
"rag","33","15","1","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sings the theme tune to mum on bbc2?","980","33_1,33_15,33_3,33_14,33_2,33_16,33_12,33_13,33_8,33_17","0.3727104663848877,0.3785351514816284,0.3848903775215149,0.3876951336860657,0.3877555727958679,0.3943830728530884,0.4260103106498718,0.44368016719818115,0.4494550824165344,0.4511259198188782","Context: Mum ( TV series ) - Wikipedia Mum ( TV series )","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","45.32720947265625,16.62275505065918,34.9018669128418,56.34868621826172,39.24202346801758,46.6789436340332,47.144168853759766,47.104042053222656,53.65409851074219,51.15918731689453,48.808685302734375,34.0814323425293,50.665279388427734,44.462120056152344,44.328922271728516","0","0","0"
