"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","60","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sang theme song for license to kill?","514","60_3,60_2,60_5,60_1,60_12","0.28148001432418823,0.2891436219215393,0.3221403956413269,0.3315608501434326,0.3549346327781677",": Eric Clapton and Vic Flick.","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","44.10283279418945,39.0858154296875,41.74176025390625,37.684906005859375,38.02713394165039,35.07056427001953,34.7785530090332,61.40287780761719,38.332950592041016,45.1400260925293,33.74103927612305","0","0","0"
"rag","23","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: a concave mirror can form a real image which is a copy of an object that forms?","474","23_1,23_3,23_2,23_4,23_6","0.19220435619354248,0.22677737474441528,0.24518513679504395,0.3140564560890198,0.37309712171554565","A concave mirror can form a real image which is a copy of an","inverted","44.39859390258789,18.61599349975586,44.30787658691406,59.101139068603516,42.2784309387207,58.940277099609375,50.191707611083984,43.11677932739258,45.61914825439453,59.56740951538086,56.569053649902344,56.12128448486328,51.58694839477539,54.1500129699707,64.1890640258789","0","0","0"
"rag","93","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wore number 7 for the green bay packers?","516","93_1,93_5,93_3,93_8,93_4","0.24252992868423462,0.26831406354904175,0.2835204601287842,0.28570181131362915,0.2885425090789795",": Reggie White wore number 7 for the green bay packers.","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","49.72554016113281,42.57844543457031,20.20689582824707,34.627498626708984,28.70850944519043,33.705543518066406,49.665077209472656,38.75837326049805,43.307106018066406,55.0156135559082,62.380775451660156,48.7830696105957,47.04241180419922,32.809608459472656,48.40694808959961","0","0","0"
"rag","74","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does patience is a virtue come from?","325","74_1,74_2,74_3,74_4","0.2798388600349426,0.3585217595100403,0.4659598469734192,0.5376405715942383",": It is a proverb that has been used for centuries.","`` Psychomachia , ''","47.830810546875,45.349769592285156,48.14335632324219,58.08896255493164,45.53475570678711,49.61086654663086,36.078224182128906,44.53280258178711,48.1402473449707,45.846126556396484,40.7314453125,55.11296844482422,58.09313201904297,51.12137985229492","0","0","0"
"rag","38","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote ain't living long like this?","492","38_13,38_1,38_3,38_16,38_7","0.33796799182891846,0.3506773114204407,0.3736216425895691,0.3981112837791443,0.409903883934021",": Rodney Crowell.","Rodney Crowell","37.51982498168945,36.70865249633789,50.91595458984375,49.46094512939453,55.286659240722656,37.93246841430664,33.47284698486328","0.07249749990681824","1","0"
"rag","25","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played the mom on what's eating gilbert grape?","508","25_3,25_11,25_2,25_9,25_10","0.27983391284942627,0.33409231901168823,0.3416047692298889,0.3599191904067993,0.3770555257797241",": darlene cates.","Darlene Cates,Darlene Cates,Darlene Cates","39.54798889160156,48.26117706298828,37.8675651550293,33.50178146362305,34.28618621826172,23.142345428466797,34.969730377197266,40.376548767089844","0","1","0"
"rag","92","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where do secondary xylem and phloem cells arise from?","519","92_3,92_4,92_1,92_5,92_6","0.21709847450256348,0.24563056230545044,0.24764078855514526,0.2556039094924927,0.25686538219451904",": from the vascular cambium.","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","41.315635681152344,41.404415130615234,29.006839752197266,24.549625396728516,30.095590591430664,36.7611198425293,29.254249572753906,34.917301177978516","0.12121093525642128","0.8571428571428571","0"
"rag","52","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who added a press room to the white house?","516","52_2,52_5,52_4,52_1,52_6","0.25537604093551636,0.26569467782974243,0.2696954011917114,0.28285467624664307,0.30180931091308594",": President Richard Nixon.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","53.306419372558594,52.82779312133789,43.003257751464844,47.85885238647461,53.50708770751953,36.47065734863281","0.16821895003341453","0.9199999999999999","0"
"rag","91","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: nodding your head no is an example of?","515","91_7,91_2,91_5,91_6,91_3","0.2760632038116455,0.28564751148223877,0.2937358617782593,0.2961731553077698,0.29850542545318604","Context: of ``. The emphasis on the raised eyebrows and the rolling","a gesture","33.167789459228516,16.33483123779297,30.728235244750977,23.573274612426758,35.28240203857422,16.167320251464844,11.183483123779297,35.50326919555664,31.827402114868164,38.075138092041016,47.38594055175781,37.798797607421875,35.90732192993164,43.25394058227539,41.98118209838867","0","0","0"
"rag","33","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sings the theme tune to mum on bbc2?","514","33_1,33_15,33_3,33_14,33_2","0.3727104663848877,0.3785351514816284,0.3848903775215149,0.3876951336860657,0.3877555727958679","Mum ( TV series ) - Wikipedia Mum ( TV series ) Jump","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","43.59563446044922,17.629989624023438,42.522186279296875,28.882091522216797,34.07524108886719,48.63050842285156,45.873687744140625,26.87659454345703,43.346187591552734,41.81007766723633,29.113187789916992,40.05078125,38.4986457824707,44.855159759521484,51.93414306640625","0","0","0"
