"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"0","20","beam","1","20","Answer the question: who sang theme song for license to kill?","1","60","198.75875854492188"
"1","20","beam","1","20","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","1","23","50.7205924987793"
"2","20","beam","1","20","Answer the question: who wore number 7 for the green bay packers?","1","93","447.8427429199219"
"3","20","beam","1","20","Answer the question: where does patience is a virtue come from?","1","74","48.86338424682617"
"4","20","beam","1","20","Answer the question: who wrote ain't living long like this?","1","38","70.82110595703125"
"5","20","beam","1","20","Answer the question: who played the mom on what's eating gilbert grape?","1","25","139.07174682617188"
"6","20","beam","1","20","Answer the question: where do secondary xylem and phloem cells arise from?","1","92","53.09135818481445"
"7","20","beam","1","20","Answer the question: who added a press room to the white house?","1","52","190.3943328857422"
"8","20","beam","1","20","Answer the question: nodding your head no is an example of?","1","91","126.44820404052734"
"9","20","beam","1","20","Answer the question: who sings the theme tune to mum on bbc2?","1","33","511.8828430175781"
"10","20","beam","1","20","Answer the question: who played the detective in little boy blue?","1","68","134.43394470214844"
"11","20","beam","1","20","Answer the question: when was the first horrid henry book written?","1","31","162.78201293945312"
"12","20","beam","1","20","Answer the question: who plays grace in the secret life of the american teenager?","1","81","177.16806030273438"
"13","20","beam","1","20","Answer the question: who has won the canada open women's doubles?","1","63","90.19500732421875"
"14","20","beam","1","20","Answer the question: where does the last name waller come from?","1","45","63.442928314208984"
"15","20","beam","1","20","Answer the question: who wrote how do you do it by gerry and the pacemakers?","1","53","28.35862159729004"
"16","20","beam","1","20","Answer the question: what type of reproduction do whiptail lizards use?","1","67","196.1156768798828"
"17","20","beam","1","20","Answer the question: who sings i don't want to be lonely?","1","78","68.87305450439453"
"18","20","beam","1","20","Answer the question: who wrote song what a friend we have in jesus?","1","27","32.593441009521484"
"19","20","beam","1","20","Answer the question: who is the original singer of just when i needed you most?","1","39","63.752708435058594"
"20","20","beam","1","20","Answer the question: what allows chyme to enter the small intestine?","1","69","201.83619689941406"
"21","20","beam","1","20","Answer the question: where would the group bacteroids likely be found?","1","42","530.3768310546875"
"22","20","beam","1","20","Answer the question: where does the last name andersen originate from?","1","66","102.03498077392578"
"23","20","beam","1","20","Answer the question: how long did the democrats control the house and senate?","1","9","394.6257019042969"
"24","20","beam","1","20","Answer the question: who sang in the movie i walk the line?","1","26","322.92083740234375"
"25","20","beam","1","20","Answer the question: who is the premier of northern cape 2018?","1","59","60.601322174072266"
"26","20","beam","1","20","Answer the question: who owns the biggest house in beverly hills?","1","18","131.03993225097656"
"27","20","beam","1","20","Answer the question: who sings god is great beer is good?","1","89","1318.44384765625"
