"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","240","15","1","10","beam","facebook/contriever",". Question: Why did Ronnie and Mom go to the Davis house after being kicked out? 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","901","240_13,240_51,240_14,240_11,240_19,240_49,240_10,240_50,240_26,240_7","0.4432244300842285,0.44751977920532227,0.5026675462722778,0.5166780948638916,0.52152019739151,0.5221701264381409,0.5333755016326904,0.5347889065742493,0.5487372279167175,0.5580906867980957","1) They needed to hide from the authorities.","2","19.0140438079834,29.456871032714844,45.712642669677734,43.73387908935547,43.60113525390625,51.519596099853516,42.48761749267578,40.12053298950195,55.38064956665039,41.433536529541016,46.8478889465332","0","0","0"
"rag","93","15","1","10","beam","facebook/contriever",". Question: What is the author’s thesis? 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","809","93_4,93_1,93_9,93_14,93_8,93_32,93_11,93_5,93_24,93_21","0.46049582958221436,0.49629920721054077,0.5212478637695312,0.5315731763839722,0.5353219509124756,0.5419900417327881,0.5444366335868835,0.5489543676376343,0.5536730885505676,0.5709789991378784","1) That even Keynesian economists are misinterpreting some","1","16.026721954345703,15.858561515808105,37.74578857421875,38.01921844482422,48.187156677246094,44.66252517700195,24.41938018798828,25.921781539916992,34.50333023071289,43.94476318359375,44.84431076049805,31.43146324157715,27.31368064880371,32.52218246459961,40.52305221557617","0","0.2222222222222222","0"
"rag","296","15","1","10","beam","facebook/contriever",". Question: What does the author credit the recent dramatic change in politics to?  1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","693","296_19,296_1,296_2,296_12,296_20,296_23,296_22,296_3,296_35,296_7","0.520307183265686,0.5718733668327332,0.5720698833465576,0.5885481238365173,0.6164084672927856,0.6185691356658936,0.6190601587295532,0.6209173202514648,0.6233718395233154,0.6293548345565796","1) The internet as a political tool.","1","15.354334831237793,18.29055404663086,46.89151382446289,55.73063278198242,53.892738342285156,54.513648986816406,57.907344818115234,51.464149475097656,47.61404800415039,50.32278823852539","0","0.25","0"
"rag","155","15","1","10","beam","facebook/contriever",". Question: What is the author's overall feeling towards modern dentistry as a whole in this passage? 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","945","155_24,155_12,155_10,155_22,155_32,155_17,155_19,155_5,155_29,155_34","0.5383205413818359,0.5430186986923218,0.5584430694580078,0.5735218524932861,0.5783411264419556,0.582302987575531,0.5911989808082581,0.593681275844574,0.5937435030937195,0.59784996509552","3) Positive; the author implies that modern dentistry has only improved","4","19.070804595947266,20.373859405517578,37.18811798095703,50.239627838134766,44.82624053955078,45.622684478759766,40.309879302978516,33.72947692871094,45.57719039916992,35.30857467651367,34.052825927734375,31.842365264892578,41.850528717041016,42.028839111328125,34.56678771972656","0","0","0"
"rag","102","15","1","10","beam","facebook/contriever",". Question: What level of depth does the author provide on the subjects they use to make their case? 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","733","102_25,102_23,102_16,102_26,102_5,102_4,102_15,102_27,102_2,102_1","0.6559242010116577,0.6776003241539001,0.680377185344696,0.6946979761123657,0.698128342628479,0.7108412981033325,0.7326900959014893,0.7364069223403931,0.7455521821975708,0.7490758895874023","4) They provide deep, explanatory statistics to most arguments.","2","13.937702178955078,19.81222152709961,39.0828857421875,51.95045471191406,50.25659942626953,52.4254264831543,48.82872772216797,28.511186599731445,48.060062408447266,51.38192367553711,41.6263542175293,42.13372802734375,58.444374084472656","0","0","0"
"rag","209","15","1","10","beam","facebook/contriever",". Question: Why was a Dr. able to examine Parks without being suspicious? 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","971","209_23,209_21,209_6,209_37,209_30,209_22,209_7,209_13,209_11,209_36","0.5686855316162109,0.590375542640686,0.5953518152236938,0.6134200692176819,0.6173905730247498,0.6218757629394531,0.6256668567657471,0.6526370644569397,0.6637934446334839,0.6718635559082031","1) The Dr.","3","18.464984893798828,32.26502990722656,51.226707458496094,44.67087173461914,52.349365234375,59.00115966796875","0","0","0"
"rag","135","15","1","10","beam","facebook/contriever",". Question: What role does technology play in Tannen’s views? 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","818","135_35,135_24,135_34,135_3,135_17,135_19,135_6,135_32,135_11,135_5","0.39034509658813477,0.4666825532913208,0.5120676755905151,0.5245596170425415,0.5393173098564148,0.5402029752731323,0.5474746227264404,0.5590713024139404,0.5654263496398926,0.5660025477409363","4) It supports the first amendment of which there is no criticism.","3","15.989517211914062,18.953868865966797,45.024742126464844,44.230194091796875,57.90380096435547,51.73476028442383,50.0068244934082,49.17232131958008,51.159950256347656,47.8314323425293,55.719722747802734,53.62466049194336,53.033843994140625,42.78657913208008,61.63979721069336","0","0","0"
"rag","272","15","1","10","beam","facebook/contriever",". Question: What does the author think that social media has the power to amplify? 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","939","272_12,272_5,272_3,272_13,272_28,272_21,272_2,272_4,272_14,272_10","0.5060379505157471,0.5751811265945435,0.5885967016220093,0.5920698642730713,0.6186356544494629,0.6198617815971375,0.6213647127151489,0.6292952299118042,0.6304569244384766,0.6359177231788635","The author thinks that social media has the power to amplify both positive and","1","14.992783546447754,30.486799240112305,55.88054275512695,53.73790740966797,63.25693130493164,63.492820739746094,47.28788375854492,48.90671920776367,46.492149353027344,46.083648681640625,53.67652130126953,54.477806091308594,46.96538543701172,64.76676177978516,57.92216873168945","0","0","0"
"rag","125","15","1","10","beam","facebook/contriever",". Question: What does the author suggest are some traits Said possesses? 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","800","125_12,125_23,125_34,125_35,125_13,125_22,125_4,125_18,125_7,125_28","0.6441915035247803,0.6665613055229187,0.6748172044754028,0.6850405335426331,0.6865932941436768,0.6875156164169312,0.6907545924186707,0.6913614273071289,0.6998538970947266,0.7033334970474243","1) Boldness, confidence.","1","12.43152904510498,20.3624267578125,42.69612121582031,53.84897232055664,46.80815887451172,51.6833610534668,53.66425704956055,44.92042541503906","0","0.5","0"
"rag","325","15","1","10","beam","facebook/contriever",". Question: What is a message of this article? 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","722","325_17,325_16,325_13,325_33,325_6,325_24,325_14,325_37,325_10,325_38","0.5026752948760986,0.5122205018997192,0.5252988934516907,0.5332364439964294,0.5438069105148315,0.5538585186004639,0.5615109801292419,0.5644599795341492,0.5667952299118042,0.5696624517440796","1) Technology will continue to change 2) It is important to understand","1","14.851334571838379,16.32937240600586,40.61151885986328,46.40658187866211,39.38407516479492,41.009464263916016,38.838783264160156,39.58678436279297,45.83970260620117,34.1915397644043,58.8047981262207,44.18080520629883,41.16192626953125,40.25429916381836,36.21160125732422","0","0.15384615384615385","0"
