"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","240","15","1","1","beam","facebook/contriever",". Question: Why did Ronnie and Mom go to the Davis house after being kicked out? 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","162","240_13","0.4432244300842285","4) Mr.","2","19.068523406982422,29.52669906616211,47.4617919921875,47.895381927490234,59.42816925048828","0","0","0"
"rag","93","15","1","1","beam","facebook/contriever",". Question: What is the author’s thesis? 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","160","93_4","0.46049582958221436","1) The author’s thesis is that even Keynesian economists","1","15.3615083694458,33.39760208129883,51.43648910522461,46.125572204589844,53.7415885925293,45.940059661865234,44.88021469116211,52.020904541015625,51.8990364074707,44.836143493652344,47.553741455078125,32.905670166015625,31.555660247802734,27.605459213256836,42.49009704589844","0","0.18181818181818182","0"
"rag","296","15","1","1","beam","facebook/contriever",". Question: What does the author credit the recent dramatic change in politics to?  1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","82","296_19","0.520307183265686","The author credits the recent dramatic change in politics to the internet as a","1","16.097267150878906,26.991836547851562,54.69647216796875,55.61313247680664,58.30390167236328,51.12709426879883,46.14200210571289,40.89868927001953,57.60773468017578,43.1876335144043,53.83833694458008,39.60902786254883,43.1493034362793,51.88602828979492,50.280242919921875","0","0","0"
"rag","155","15","1","1","beam","facebook/contriever",". Question: What is the author's overall feeling towards modern dentistry as a whole in this passage? 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","196","155_24","0.5383205413818359","3) Positive; the author implies that modern dentistry has only improved","4","18.76482391357422,31.940317153930664,42.49858856201172,49.326934814453125,51.952476501464844,49.946571350097656,41.68300247192383,35.850502014160156,50.19445037841797,38.66935729980469,35.31625747680664,32.174354553222656,41.788612365722656,41.52323913574219,35.52925109863281","0","0","0"
"rag","102","15","1","1","beam","facebook/contriever",". Question: What level of depth does the author provide on the subjects they use to make their case? 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","95","102_25","0.6559242010116577","4) They provide deep, explanatory statistics to most arguments.","2","16.867408752441406,33.27591323852539,48.41914367675781,46.75923538208008,52.34209442138672,49.99250411987305,46.89924240112305,27.400623321533203,42.857826232910156,48.05097198486328,43.396400451660156,41.09599304199219,56.66169738769531","0","0","0"
"rag","209","15","1","1","beam","facebook/contriever",". Question: Why was a Dr. able to examine Parks without being suspicious? 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","163","209_23","0.5686855316162109","
4) Parks had too strong of a disguise.","3","19.9849853515625,41.771766662597656,28.076305389404297,49.9555549621582,47.244712829589844,42.222721099853516,39.7581901550293,37.81276321411133,43.945648193359375,42.78437042236328,27.812389373779297,58.45612335205078","0","0","0"
"rag","135","15","1","1","beam","facebook/contriever",". Question: What role does technology play in Tannen’s views? 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","103","135_35","0.39034509658813477","1) Tannen believes that technology has allowed the facts to surface","3","15.62603759765625,35.05678939819336,59.377403259277344,53.55844497680664,45.95623779296875,49.75431823730469,59.1750373840332,59.94894027709961,57.30270767211914,58.07362365722656,46.051265716552734,53.797550201416016,50.44936752319336,51.73447799682617,66.32058715820312","0","0","0"
"rag","272","15","1","1","beam","facebook/contriever",". Question: What does the author think that social media has the power to amplify? 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","141","272_12","0.5060379505157471","The author thinks that social media has the power to amplify both positive and","1","17.501611709594727,39.751564025878906,59.012901306152344,50.04807662963867,63.97793960571289,58.91297149658203,53.80208969116211,51.540802001953125,47.970672607421875,44.539878845214844,61.47099304199219,63.69673538208008,54.60747146606445,66.53633880615234,62.54684829711914","0","0","0"
"rag","125","15","1","1","beam","facebook/contriever",". Question: What does the author suggest are some traits Said possesses? 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","131","125_12","0.6441915035247803","1) Boldness, confidence
2) Vanity, disorganization","1","17.27111053466797,29.45848846435547,52.348541259765625,51.17646789550781,47.183021545410156,53.07219314575195,50.34931945800781,43.434696197509766,31.64951515197754,38.195594787597656,61.54441452026367,37.10821533203125,45.87799072265625,50.901947021484375,29.048744201660156","0","0.2857142857142857","0"
"rag","325","15","1","1","beam","facebook/contriever",". Question: What is a message of this article? 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","150","325_17","0.5026752948760986","1) Technology will continue to change
2) It is important to","1","16.617700576782227,25.489439010620117,50.639549255371094,48.824737548828125,44.52433395385742,46.47331619262695,40.239891052246094,38.638633728027344,44.2335090637207,28.81744956970215,36.106971740722656,57.076866149902344,44.894630432128906,41.1840705871582,45.9150390625","0","0.16666666666666669","0"
