"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","5","10","Answer the question: who sang theme song for license to kill?","20","60,23,93,74,38","The Living Daylights ( 1987 ) The Living Daylights ( 1987 ) Licence to Kill (","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","16.125885009765625,12.338593482971191,48.269107818603516,31.96267318725586,38.222679138183594,42.44771957397461,33.82461929321289,30.826580047607422,21.395095825195312,28.55674934387207,35.53601837158203,35.43620300292969,32.92462158203125,33.22146224975586,41.97958755493164,26.815282821655273,30.37152671813965,44.21034240722656,41.72746276855469,28.139930725097656","0","0","0"
"1","20","beam","5","10","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","60,23,93,74,38","Licence to Kill ( soundtrack ) - wikipedia
Licence to Kill is a soundtrack album","inverted","15.665741920471191,12.501176834106445,31.234832763671875,54.18166732788086,40.93107604980469,34.79094314575195,23.45256805419922,29.348392486572266,25.16561508178711,33.30278015136719,33.667720794677734,34.256202697753906,15.519792556762695,31.213043212890625,54.418792724609375,37.010955810546875,35.063568115234375,32.71718978881836,29.152738571166992,41.58469009399414","0","0","0"
"2","20","beam","5","10","Answer the question: who wore number 7 for the green bay packers?","20","60,23,93,74,38","
Licence to Kill is a 1989 film starring Timothy Dalton as James Bond, the sixth film","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","16.21898078918457,14.00067138671875,13.714218139648438,27.14081573486328,46.637290954589844,48.552696228027344,30.279922485351562,40.6907958984375,34.57978057861328,32.96200942993164,37.077518463134766,21.662595748901367,22.02806282043457,44.07577896118164,30.973302841186523,51.934600830078125,29.369354248046875,22.01841163635254,27.273401260375977,31.046567916870117","0","0","0"
"3","20","beam","5","10","Answer the question: where does patience is a virtue come from?","20","60,23,93,74,38","The Licence to Kill soundtrack was released in 1989 by MCA Records. The soundtrack was composed by","`` Psychomachia , ''","18.224050521850586,12.568660736083984,36.96091842651367,31.852214813232422,40.55201721191406,42.376583099365234,27.325658798217773,25.97531509399414,41.82234573364258,36.808101654052734,37.80563735961914,43.14595413208008,29.125173568725586,38.514892578125,39.9987907409668,31.064130783081055,39.8643913269043,38.38624572753906,43.810707092285156,46.681800842285156","0","0","0"
"4","20","beam","5","10","Answer the question: who wrote ain't living long like this?","20","60,23,93,74,38","1989) Licence to Kill ( soundtrack ) Licence to Kill is the soundtrack to the 1989","Rodney Crowell","17.730337142944336,25.843399047851562,21.123775482177734,18.382469177246094,30.724815368652344,49.81306457519531,43.14847183227539,23.472490310668945,29.58998680114746,31.264257431030273,21.010896682739258,27.168418884277344,50.9984130859375,46.083526611328125,21.30129623413086,35.64407730102539,32.568538665771484,43.99921417236328,39.49421310424805,38.07582092285156","0","0","0"
"5","20","beam","5","10","Answer the question: who played the mom on what's eating gilbert grape?","20","25,92,52,91,33"," Retrieved March 28, 2017.
Darlene Cates, American actress ( 1947 -","Darlene Cates,Darlene Cates,Darlene Cates","23.717453002929688,36.00225830078125,24.49017906188965,37.87097930908203,52.175437927246094,36.862571716308594,46.10307693481445,31.50426483154297,25.39645004272461,14.897050857543945,46.12201690673828,31.588409423828125,22.058406829833984,39.01494216918945,22.124340057373047,20.67568588256836,44.64313507080078,37.852054595947266,27.635528564453125,27.442243576049805","0.021598265052211615","0.3636363636363636","0"
"6","20","beam","5","10","Answer the question: where do secondary xylem and phloem cells arise from?","20","25,92,52,91,33"," Retrieved 2016-08 - 01.[ dead link ][ need quotation to security ][","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","21.118019104003906,26.73388671875,24.924877166748047,18.5582332611084,19.284570693969727,37.72971725463867,22.23782730102539,25.421985626220703,20.167037963867188,25.316471099853516,16.521961212158203,21.69022560119629,22.833513259887695,19.562578201293945,15.780335426330566,17.045547485351562,36.505191802978516,17.661422729492188,17.54690170288086,28.66001319885254","0","0","0"
"7","20","beam","5","10","Answer the question: who added a press room to the white house?","20","25,92,52,91,33"," Retrieved March 28, 2016.[ dead link ][ need quotation to verify ][ un","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","20.145429611206055,28.317386627197266,23.115493774414062,30.026899337768555,52.897159576416016,40.986331939697266,45.05447006225586,18.294925689697266,26.394681930541992,18.063411712646484,32.021148681640625,23.10458755493164,28.749574661254883,17.57915687561035,20.43996810913086,38.970462799072266,22.242557525634766,31.17230987548828,28.933012008666992,20.306982040405273","0","0","0"
"8","20","beam","5","10","Answer the question: nodding your head no is an example of?","20","25,92,52,91,33","
Darlene Cates ( born Rita Darlene Guthrie, December 13,","a gesture","19.9460391998291,15.03169059753418,14.508352279663086,37.205196380615234,31.493959426879883,26.1259708404541,39.791595458984375,17.782032012939453,22.383955001831055,55.24393081665039,52.21509552001953,49.16645812988281,31.226404190063477,56.03916931152344,44.49304962158203,35.255985260009766,26.056943893432617,27.165298461914062,42.857627868652344,46.82030487060547","0","0","0"
"9","20","beam","5","10","Answer the question: who sings the theme tune to mum on bbc2?","20","25,92,52,91,33","
Darlene Cates ( born Rita Darlene Guthrie ; December 13,","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","16.9003963470459,16.78046226501465,14.972708702087402,39.596675872802734,24.24971580505371,44.13804244995117,37.99687576293945,18.27811050415039,21.106660842895508,55.02037811279297,53.13163375854492,50.21855545043945,33.10838317871094,58.738441467285156,44.232505798339844,36.116065979003906,25.408769607543945,29.373220443725586,44.20920944213867,47.30949401855469","0","0","0"
