"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","5","30","Answer the question: who sang theme song for license to kill?","20","60,23,93,74,38"," Retrieved from the original on August 1, 2014. ^ a b "" Licence to Kill","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","15.948813438415527,23.62340545654297,23.371484756469727,22.059764862060547,23.58490753173828,23.51251983642578,27.34671974182129,22.18225860595703,39.72380828857422,21.8740234375,44.348411560058594,20.687957763671875,21.001529693603516,20.862728118896484,25.506092071533203,25.378276824951172,18.415138244628906,28.17241859436035,54.13610076904297,39.94255447387695","0","0","0"
"1","20","beam","5","30","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","60,23,93,74,38","Licence to Kill is the soundtrack to the 1989 film of the same name.","inverted","18.315332412719727,13.662239074707031,29.716114044189453,49.85013961791992,43.51830291748047,26.3320255279541,42.32537078857422,37.15798568725586,46.908966064453125,40.914276123046875,36.4592399597168,27.685815811157227,45.46217346191406,44.54403305053711,44.81962966918945,60.482139587402344,42.983036041259766","0","0","0"
"2","20","beam","5","30","Answer the question: who wore number 7 for the green bay packers?","20","60,23,93,74,38"," Retrieved on the web:.
Licence to Kill Soundtrack - Wikipedia, the free","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","18.794883728027344,32.718658447265625,23.66043472290039,17.599742889404297,22.50446319580078,20.098068237304688,17.963605880737305,27.53280258178711,26.167823791503906,12.398492813110352,24.373111724853516,48.96625900268555,45.25596618652344,20.95022201538086,55.6774787902832,20.283308029174805,37.22769546508789,27.67121696472168,30.40375518798828,51.316898345947266","0","0","0"
"3","20","beam","5","30","Answer the question: where does patience is a virtue come from?","20","60,23,93,74,38","Licence to Kill is a James Bond film, the sixteenth in the series.","`` Psychomachia , ''","15.940448760986328,14.551265716552734,26.597583770751953,47.51847457885742,44.70221710205078,30.892335891723633,38.151702880859375,35.03595733642578,41.679054260253906,28.132911682128906,33.72786331176758,27.66237449645996,32.82136154174805,25.094642639160156,31.772865295410156,34.46487045288086,23.934486389160156,38.800601959228516","0","0","0"
"4","20","beam","5","30","Answer the question: who wrote ain't living long like this?","20","60,23,93,74,38","Licence to Kill is the soundtrack to the 1989 James Bond film of the same name.","Rodney Crowell","12.56407642364502,13.78573989868164,25.778396606445312,45.37370681762695,43.04331970214844,22.939212799072266,36.164615631103516,36.110923767089844,43.86764907836914,40.197120666503906,37.67713165283203,29.09583282470703,48.3564453125,38.33143615722656,45.012611389160156,46.40345001220703,46.97065734863281,48.5541877746582,44.53730392456055","0","0","0"
"5","20","beam","5","30","Answer the question: who played the mom on what's eating gilbert grape?","20","25,92,52,91,33"," Retrieved March 28, 2017.
Darlene Cates ( born Rita Darlene","Darlene Cates,Darlene Cates,Darlene Cates","22.062458038330078,29.771507263183594,23.568012237548828,24.36199378967285,44.932830810546875,24.82628631591797,36.72176742553711,21.61793327331543,27.11834716796875,15.115650177001953,43.54337692260742,26.76441192626953,26.9373722076416,38.84674835205078,19.869714736938477,20.389389038085938,60.12517166137695,55.89628219604492,53.36468505859375,37.574180603027344","0.056950849982219685","0.3636363636363636","0"
"6","20","beam","5","30","Answer the question: where do secondary xylem and phloem cells arise from?","20","25,92,52,91,33","Rita Darlene Guthrie ( born December 13, 1947 in Borger, Texas","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","21.960147857666016,14.79655647277832,37.67319107055664,44.88308334350586,50.40007019042969,29.15281867980957,56.991371154785156,44.570648193359375,36.28045654296875,22.017776489257812,15.174335479736328,38.813255310058594,40.1169548034668,49.22626876831055,43.138938903808594,34.66279220581055,55.22431564331055,34.30504608154297,48.274417877197266,47.34217834472656","0","0","0"
"7","20","beam","5","30","Answer the question: who added a press room to the white house?","20","25,92,52,91,33","
Darlene Cates, an American actress who appeared in the film Wolf ( 1994 )","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","19.748689651489258,14.133562088012695,17.456846237182617,38.714935302734375,25.401716232299805,22.76929473876953,38.69489288330078,18.31127166748047,18.30027961730957,50.99437713623047,43.00797653198242,27.753250122070312,48.89961624145508,55.42338180541992,37.506988525390625,41.705753326416016,34.97163009643555,20.62116813659668,24.511302947998047,41.25358200073242","0","0","0"
"8","20","beam","5","30","Answer the question: nodding your head no is an example of?","20","25,92,52,91,33","
Darlene Cates (born Rita Darlene Guthrie ; December 13,","a gesture","16.19208335876465,13.454397201538086,15.464621543884277,39.016231536865234,26.224365234375,24.99458122253418,39.093055725097656,18.508464813232422,16.31306266784668,57.448638916015625,52.92179870605469,51.00914001464844,33.525169372558594,58.78093719482422,43.4842643737793,36.50797653198242,25.63268280029297,27.409950256347656,42.68174743652344,47.03148651123047","0","0","0"
"9","20","beam","5","30","Answer the question: who sings the theme tune to mum on bbc2?","20","25,92,52,91,33","
Darlene Cates (born Rita Darlene Guthrie ; December 13,","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","22.423904418945312,18.22974967956543,15.597219467163086,44.406005859375,37.839752197265625,30.221923828125,38.85900115966797,17.837356567382812,17.645002365112305,56.199790954589844,52.09523010253906,50.08661651611328,34.699920654296875,29.28152847290039,42.80014419555664,37.107276916503906,23.784950256347656,25.967493057250977,41.88956069946289,45.03386306762695","0","0","0"
