"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","5","30",". Why did Ronnie and Mom go to the Davis house after being kicked out?. Answer one of the following options: 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","83","240,93,296,155,102","A) The Davis family had been evicted from their home.","2","19.904163360595703,25.177400588989258,34.614463806152344,36.21011734008789,38.8608283996582,40.75813674926758,33.9760856628418,40.75403594970703,37.56142807006836,31.912248611450195,44.585784912109375,42.79259490966797,35.076446533203125,43.23802185058594","0","0","0"
"1","20","beam","5","30",". What is the author’s thesis?. Answer one of the following options: 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","99","240,93,296,155,102","1) The economy is a complex system, and it’s impossible to predict its behavior.","1","17.85189437866211,23.939144134521484,43.57331085205078,37.360931396484375,33.46678161621094,34.453739166259766,35.574825286865234,23.517786026000977,37.473567962646484,39.691688537597656,35.26193618774414,29.53375244140625,46.850616455078125,54.29541015625,39.27381896972656,46.478946685791016,45.98123550415039,35.151222229003906,44.70885467529297,43.51618194580078","0","0.125","0"
"2","20","beam","5","30",". What does the author credit the recent dramatic change in politics to? . Answer one of the following options: 1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","49","240,93,296,155,102","A) The internet.","1","18.36675262451172,24.236848831176758,37.347049713134766,37.15028381347656,31.02745819091797,34.69611740112305","0","0","0"
"3","20","beam","5","30",". What is the author's overall feeling towards modern dentistry as a whole in this passage?. Answer one of the following options: 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","107","240,93,296,155,102","4) Mixed

[Transcriber's Note: This story was originally published in the","4","19.030731201171875,31.324420928955078,36.75214767456055,51.16883850097656,41.51230239868164,19.069530487060547,16.998729705810547,21.997066497802734,21.930164337158203,27.37411880493164,38.428367614746094,41.78511428833008,36.170101165771484,30.983402252197266,27.614139556884766,30.329204559326172,23.803585052490234,29.979297637939453,36.60332107543945,22.120777130126953","0","0.15384615384615385","0"
"4","20","beam","5","30",". What level of depth does the author provide on the subjects they use to make their case?. Answer one of the following options: 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","82","240,93,296,155,102","1) The reader is a bad security risk.","2","20.755388259887695,30.342546463012695,49.538902282714844,41.75346755981445,41.80250549316406,52.6568717956543,51.79609298706055,51.08552551269531,52.301719665527344,54.50212860107422,50.557857513427734","0","0","0"
"5","20","beam","5","30",". Why was a Dr. able to examine Parks without being suspicious?. Answer one of the following options: 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","74","209,135,272,125,325","1) The Dr.","3","19.076181411743164,25.462055206298828,41.911685943603516,37.89550018310547,44.44864273071289,59.5706672668457","0","0","0"
"6","20","beam","5","30",". What role does technology play in Tannen’s views?. Answer one of the following options: 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","80","209,135,272,125,325","""I don't know.""

Morgan sat back in his chair, staring at the","3","18.17214584350586,30.195484161376953,40.823829650878906,51.83851623535156,57.981056213378906,54.314876556396484,50.58517074584961,47.13490676879883,19.540340423583984,17.1824951171875,35.82500457763672,44.079524993896484,33.341495513916016,36.25400161743164,48.27783203125,25.008609771728516,39.53028869628906,38.253257751464844,33.702430725097656,53.014129638671875","0","0","0"
"7","20","beam","5","30",". What does the author think that social media has the power to amplify?. Answer one of the following options: 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","57","209,135,272,125,325","""I don't know,"" said the man.","1","21.70612144470215,26.54181671142578,37.41084289550781,51.107208251953125,56.556182861328125,52.130699157714844,47.202308654785156,36.33518981933594,61.613800048828125,34.515838623046875,29.655323028564453","0","0","0"
"8","20","beam","5","30",". What does the author suggest are some traits Said possesses?. Answer one of the following options: 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","53","209,135,272,125,325","""I don't know.","1","20.26401710510254,26.82798957824707,35.3816032409668,47.940547943115234,56.52753448486328,53.25803756713867,46.573673248291016","0","0","0"
"9","20","beam","5","30",". What is a message of this article?. Answer one of the following options: 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","52","209,135,272,125,325","""I don't know.""

Transcriber's Note:
The word ""continue","1","20.44756507873535,23.999114990234375,34.76346206665039,49.24611282348633,56.375423431396484,54.4109992980957,44.326011657714844,43.88219451904297,19.647911071777344,18.346330642700195,21.64358139038086,28.51544189453125,33.61801528930664,22.34673309326172,37.40086364746094,36.391387939453125,20.07356071472168,21.69048500061035,26.315153121948242,17.502016067504883","0","0","0"
"10","20","beam","5","30",". What caused Skippy to start hearing different voices?. Answer one of the following options: 1) Using his telepathy too much 2) Being hit in the head by Henry 3) Spending too much on his own 4) Getting over excited by winning too much money. Answer: ","58","255,181,212,269,315","5) Being too careful with money.","2","18.06512451171875,25.484146118164062,26.825639724731445,50.723819732666016,41.59769058227539,38.61078643798828,40.452796936035156,32.426612854003906,32.069129943847656","0","0","0"
