"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","5","10",". Why did Ronnie and Mom go to the Davis house after being kicked out?. Answer one of the following options: 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","83","240,93,296,155,102","4)
The Davis family had been evicted from their home in the middle of the
","2","18.59136962890625,27.80782127380371,49.09779357910156,45.10232925415039,16.61711883544922,37.330657958984375,45.07558822631836,46.71436309814453,48.63121032714844,39.591285705566406,31.360965728759766,48.52419662475586,47.43674087524414,38.7249870300293,46.16484832763672,32.895233154296875,29.860639572143555,47.37189865112305,36.05585479736328,41.919742584228516","0","0","0"
"1","20","beam","5","10",". What is the author’s thesis?. Answer one of the following options: 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","99","240,93,296,155,102","1) 2) 3) 4)","1","18.059080123901367,23.754444122314453,40.19487762451172,30.15674591064453,35.57343292236328,43.89006805419922,41.34003448486328,40.2153205871582,39.4895133972168,32.087764739990234,31.156723022460938","0","0.4","0"
"2","20","beam","5","10",". What does the author credit the recent dramatic change in politics to? . Answer one of the following options: 1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","49","240,93,296,155,102","1) The internet.","1","18.22881317138672,22.455785751342773,45.04631423950195,42.48339080810547,39.51032638549805,39.34563064575195","0","0.5","0"
"3","20","beam","5","10",". What is the author's overall feeling towards modern dentistry as a whole in this passage?. Answer one of the following options: 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","107","240,93,296,155,102","3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the","4","17.385406494140625,29.228191375732422,37.901031494140625,47.33118438720703,42.27558898925781,37.93997573852539,45.05276870727539,44.08296203613281,40.93885803222656,47.86783981323242,55.06429672241211,27.258808135986328,47.698944091796875,51.16265106201172,47.879825592041016,48.673309326171875,57.103843688964844,49.07953643798828,47.46110153198242,46.72169494628906","0","0","0"
"4","20","beam","5","10",". What level of depth does the author provide on the subjects they use to make their case?. Answer one of the following options: 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","82","240,93,296,155,102","4) They provide deep, explanatory statistics to most arguments.","2","19.997455596923828,26.21706199645996,44.919776916503906,43.76020050048828,52.970619201660156,52.71419143676758,38.21826171875,26.76227569580078,53.581512451171875,45.49923324584961,45.0844841003418,49.679290771484375,49.87643051147461","0","0","0"
"5","20","beam","5","10",". Why was a Dr. able to examine Parks without being suspicious?. Answer one of the following options: 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","74","209,135,272,125,325","1) The Dr.","3","19.369543075561523,28.346120834350586,45.2093391418457,37.51559829711914,37.08430480957031,61.824363708496094","0","0","0"
"6","20","beam","5","10",". What role does technology play in Tannen’s views?. Answer one of the following options: 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","80","209,135,272,125,325","1) It allows the facts to surface and be shared
2) It allows the public to","3","18.884958267211914,30.54419708251953,45.86029815673828,44.318580627441406,62.03923416137695,50.89886474609375,54.43798065185547,47.15372085571289,59.147560119628906,50.08998489379883,53.23210906982422,55.841861724853516,43.768951416015625,23.01058006286621,41.751808166503906,50.71540832519531,61.15000915527344,50.8369026184082,58.94060516357422,46.63218688964844","0","0","0"
"7","20","beam","5","10",". What does the author think that social media has the power to amplify?. Answer one of the following options: 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","57","209,135,272,125,325","1) Both Positive and Negative Social Interactions 2) Antisocial Behaviors 3)","1","20.39029884338379,28.327308654785156,47.957088470458984,42.02054214477539,53.22990417480469,58.14402770996094,60.11013412475586,45.00469970703125,48.10600662231445,32.87777328491211,37.09135055541992,38.129302978515625,49.2545166015625,23.598766326904297,28.608909606933594,50.2800178527832,30.957317352294922,30.952651977539062,44.698246002197266,40.943084716796875","0","0.16666666666666669","0"
"8","20","beam","5","10",". What does the author suggest are some traits Said possesses?. Answer one of the following options: 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","53","209,135,272,125,325","1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness,","1","19.259193420410156,24.701683044433594,43.53255081176758,36.59507369995117,47.804962158203125,45.188472747802734,47.32553482055664,36.097381591796875,31.76783561706543,39.01376724243164,36.52277374267578,37.58382034301758,45.51247024536133,28.017667770385742,37.038360595703125,35.44228744506836,36.95366668701172,50.101531982421875,35.81072235107422,36.01229476928711","0","0.2222222222222222","0"
"9","20","beam","5","10",". What is a message of this article?. Answer one of the following options: 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","52","209,135,272,125,325","1) Technology will continue to change
2) It is important to understand the history of trains","1","18.584266662597656,29.16850471496582,39.764522552490234,37.634700775146484,41.472862243652344,50.78056716918945,41.86541748046875,49.8355598449707,37.6737174987793,28.382179260253906,37.253639221191406,48.4478645324707,54.8298454284668,48.96290588378906,50.00201416015625,47.0839729309082,43.697723388671875,50.84099578857422,49.822086334228516,54.86094284057617","0","0.11764705882352941","0"
