"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","5","5",". Why did Ronnie and Mom go to the Davis house after being kicked out?. Answer one of the following options: 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","83","240,93,296,155,102","4)
The Davis family had been evicted from their home and had nowhere to go.","2","16.688894271850586,21.97237777709961,44.655052185058594,35.02885818481445,16.55534553527832,38.79128646850586,48.43647003173828,42.417503356933594,46.218833923339844,42.693817138671875,31.940357208251953,44.0152473449707,47.28573226928711,38.44865036010742,43.171443939208984,25.33110237121582,36.48827362060547,53.349281311035156,47.972782135009766,43.908756256103516","0","0","0"
"1","20","beam","5","5",". What is the author’s thesis?. Answer one of the following options: 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","99","240,93,296,155,102","1) That even Keynesian economists are misinterpreting some of the intentions of Ke","1","17.0681095123291,22.733810424804688,43.47186279296875,36.36404800415039,36.46567153930664,41.44347381591797,29.54909896850586,24.81255340576172,34.663700103759766,43.5789909362793,56.68151092529297,36.34600067138672,26.557044982910156,33.6455192565918,37.927452087402344,41.96416473388672,38.5758056640625,45.60384750366211,54.76312255859375,52.77986145019531","0","0.14285714285714288","0"
"2","20","beam","5","5",". What does the author credit the recent dramatic change in politics to? . Answer one of the following options: 1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","49","240,93,296,155,102","4) The Democratic Party.","1","17.605972290039062,19.441665649414062,36.92820739746094,47.731529235839844,39.02384567260742,48.87117385864258,35.25749588012695","0","0","0"
"3","20","beam","5","5",". What is the author's overall feeling towards modern dentistry as a whole in this passage?. Answer one of the following options: 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","107","240,93,296,155,102","3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the","4","17.3486385345459,24.238536834716797,31.968290328979492,41.97818374633789,38.485897064208984,35.47267150878906,43.417442321777344,33.13732147216797,40.14525604248047,43.427154541015625,53.967166900634766,28.31109619140625,44.65703582763672,46.43451690673828,39.66408157348633,45.648582458496094,51.4881591796875,40.376319885253906,42.87523651123047,44.94847869873047","0","0","0"
"4","20","beam","5","5",". What level of depth does the author provide on the subjects they use to make their case?. Answer one of the following options: 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","82","240,93,296,155,102","1) Language is really the only thing covered in any depth
2) A broad, but","2","18.72796630859375,24.785202026367188,37.07890701293945,42.8413200378418,42.618221282958984,47.85853576660156,50.243656158447266,48.42789840698242,41.31547546386719,37.8833122253418,45.06804656982422,42.45952606201172,36.617671966552734,42.58974075317383,23.259214401245117,37.74100875854492,48.58757019042969,53.272308349609375,50.14353942871094,51.7266960144043","0","0.125","0"
"5","20","beam","5","5",". Why was a Dr. able to examine Parks without being suspicious?. Answer one of the following options: 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","74","209,135,272,125,325","1) The Dr.","3","17.92903709411621,28.018924713134766,52.124961853027344,46.96641540527344,44.9803581237793,62.78514099121094","0","0","0"
"6","20","beam","5","5",". What role does technology play in Tannen’s views?. Answer one of the following options: 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","80","209,135,272,125,325","1) It allows the facts to surface and be shared.","3","16.214452743530273,31.295429229736328,48.93980407714844,45.03627014160156,62.24683380126953,53.96689987182617,56.07371139526367,46.77672576904297,64.3839340209961,48.03843688964844,50.78536605834961,61.27202606201172,46.20767593383789","0","0","0"
"7","20","beam","5","5",". What does the author think that social media has the power to amplify?. Answer one of the following options: 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","57","209,135,272,125,325","1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Ant","1","17.009037017822266,24.258275985717773,45.40345764160156,47.606597900390625,57.57815170288086,58.92923355102539,59.40773391723633,43.548282623291016,47.32790756225586,32.37024688720703,31.89996337890625,43.77635192871094,36.439266204833984,58.69922637939453,51.81041717529297,55.76073455810547,34.19420623779297,42.67910385131836,41.82725524902344,55.76129913330078","0","0.14285714285714288","0"
"8","20","beam","5","5",". What does the author suggest are some traits Said possesses?. Answer one of the following options: 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","53","209,135,272,125,325","1) Boldness, confidence 5) The author is suggesting that people are either bold and confident","1","15.424066543579102,24.78484535217285,43.14211654663086,45.77031707763672,52.16707992553711,45.478885650634766,54.955509185791016,25.614444732666016,34.21235656738281,44.04888916015625,48.27621841430664,36.31901550292969,23.3814754486084,26.894807815551758,35.850746154785156,34.333282470703125,32.018760681152344,38.06796646118164,46.526588439941406,39.437992095947266","0","0.125","0"
"9","20","beam","5","5",". What is a message of this article?. Answer one of the following options: 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","52","209,135,272,125,325","1) Technology will continue to change.","1","18.049299240112305,22.367103576660156,38.74041748046875,35.22066879272461,41.70701599121094,48.89651870727539,42.36143112182617,45.35084533691406,34.423213958740234","0","0.2857142857142857","0"
