"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","5","1",". Why did Ronnie and Mom go to the Davis house after being kicked out?. Answer one of the following options: 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","83","240,93,296,155,102","4) Mr.","2","16.483949661254883,24.4261474609375,32.40941619873047,36.382450103759766,63.10688018798828","0","0","0"
"1","20","beam","5","1",". What is the author’s thesis?. Answer one of the following options: 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","99","240,93,296,155,102","1) That even Keynesian economists are misinterpreting some of the intentions of Ke","1","16.781099319458008,34.55363464355469,50.9099006652832,48.967079162597656,52.14057922363281,38.694889068603516,30.894742965698242,27.136520385742188,31.10124397277832,47.413639068603516,48.644798278808594,31.441761016845703,27.423492431640625,35.79670715332031,45.44556427001953,40.58852005004883,48.334224700927734,28.230201721191406,46.43574905395508,46.931026458740234","0","0.14285714285714288","0"
"2","20","beam","5","1",". What does the author credit the recent dramatic change in politics to? . Answer one of the following options: 1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","49","240,93,296,155,102","1) The internet as a political tool
2) The recent political climate has led to a","1","14.78734302520752,20.082509994506836,45.56419372558594,49.4647331237793,49.15086364746094,31.03642463684082,40.995479583740234,48.24105453491211,41.74585723876953,40.04951477050781,28.973819732666016,51.43704605102539,51.85497283935547,44.675899505615234,44.258724212646484,33.0527229309082,30.31387710571289,41.33879470825195,39.577613830566406,40.30434799194336","0","0.11764705882352941","0"
"3","20","beam","5","1",". What is the author's overall feeling towards modern dentistry as a whole in this passage?. Answer one of the following options: 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","107","240,93,296,155,102","4) Mixed
Explanation: The author acknowledges both the positives and negatives of modern dent","4","16.851654052734375,23.14177131652832,29.865215301513672,54.824398040771484,34.44236373901367,20.20425033569336,27.027645111083984,46.40302658081055,45.24247360229492,53.9378662109375,35.73644256591797,47.687374114990234,57.27241897583008,59.27434539794922,47.56987762451172,38.81578063964844,29.87699317932129,40.2684326171875,55.60856628417969,53.543678283691406","0","0.13333333333333333","0"
"4","20","beam","5","1",". What level of depth does the author provide on the subjects they use to make their case?. Answer one of the following options: 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","82","240,93,296,155,102","4) They provide deep, explanatory statistics to most arguments.","2","16.979461669921875,23.009708404541016,30.373777389526367,54.366424560546875,52.9803581237793,42.85546875,37.2514533996582,25.802902221679688,39.69850158691406,40.246803283691406,37.77595520019531,39.724613189697266,51.09116744995117","0","0","0"
"5","20","beam","5","1",". Why was a Dr. able to examine Parks without being suspicious?. Answer one of the following options: 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","74","209,135,272,125,325","1) The Dr.","3","17.379592895507812,28.836837768554688,51.288822174072266,54.50210189819336,54.57298278808594,59.86579895019531","0","0","0"
"6","20","beam","5","1",". What role does technology play in Tannen’s views?. Answer one of the following options: 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","80","209,135,272,125,325","4) It supports the first amendment of which there is no criticism.","3","15.05236530303955,33.40234375,40.274566650390625,45.2343635559082,56.60696029663086,44.53550338745117,47.12257385253906,52.75548553466797,37.39390182495117,31.20555877685547,44.75324249267578,53.535064697265625,52.35987854003906,31.38170623779297,49.510284423828125","0","0","0"
"7","20","beam","5","1",". What does the author think that social media has the power to amplify?. Answer one of the following options: 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","57","209,135,272,125,325","4) Positive Altruistic Behavior.","1","14.747025489807129,23.720388412475586,46.99900817871094,58.512290954589844,56.119239807128906,28.037925720214844,43.052757263183594,57.41139221191406,43.25419235229492","0","0","0"
"8","20","beam","5","1",". What does the author suggest are some traits Said possesses?. Answer one of the following options: 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","53","209,135,272,125,325","1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness,","1","14.099579811096191,25.35822296142578,42.829017639160156,60.11530685424805,41.785343170166016,54.19748306274414,54.1102294921875,36.182376861572266,44.097816467285156,55.59282684326172,36.23323440551758,41.455570220947266,49.2091064453125,27.530105590820312,50.16939926147461,39.0159912109375,49.762847900390625,48.592308044433594,36.5733528137207,51.29084014892578","0","0.2222222222222222","0"
"9","20","beam","5","1",". What is a message of this article?. Answer one of the following options: 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","52","209,135,272,125,325","1) Technology will continue to change.","1","15.805481910705566,23.948898315429688,43.39826202392578,54.48278045654297,42.70999526977539,50.95680236816406,42.756839752197266,54.169647216796875,32.805362701416016","0","0.2857142857142857","0"
"10","20","beam","5","1",". What caused Skippy to start hearing different voices?. Answer one of the following options: 1) Using his telepathy too much 2) Being hit in the head by Henry 3) Spending too much on his own 4) Getting over excited by winning too much money. Answer: ","58","255,181,212,269,315","1) Using his telepathy too much.","2","18.24648094177246,25.908912658691406,40.60697555541992,37.97997283935547,59.64479064941406,44.307884216308594,27.73055648803711,49.14121627807617,40.92327117919922,32.37784957885742","0","0","0"
"11","20","beam","5","1",". What was different about the Kung Fu class?. Answer one of the following options: 1) Participants sparred with each other.  2) The author was not allowed to participate, but was only allowed to watch.  3) The participants wore uniforms.  4) The class was done in the park. . Answer: ","69","255,181,212,269,315","1) Participants sparred with each other.","2","17.30028533935547,25.502893447875977,46.16816711425781,56.49636459350586,36.555843353271484,36.424652099609375,37.156654357910156,36.33855056762695,52.51608657836914,42.18317413330078,41.53944778442383","0","0","0"
"12","20","beam","5","1",". What did Morgan assume when he thought that principles of business would be the same in both worlds?. Answer one of the following options: 1) That he would be able to start a business without any issues 2) That he would be able to get a newspaper for free 3) That his money would be good in this world 4) That he could negotiate the price of items at the store. Answer: ","82","255,181,212,269,315","1) That he would be able to start a business without any issues.","3","15.430204391479492,27.395631790161133,42.91432189941406,47.913578033447266,55.72361373901367,54.232269287109375,44.94266891479492,46.6347541809082,40.73949432373047,50.68180847167969,49.745628356933594,43.89048767089844,52.48466110229492,40.28028869628906,42.03794479370117,37.04386520385742","0","0","0"
"13","20","beam","5","1",". What is the main factor that makes maglev trains more successful in Asia?. Answer one of the following options: 1) More efficient organization of construction projects 2) A greater importance on speed of travel 3) Increased passenger volume 4) More accurate train schedules. Answer: ","55","255,181,212,269,315","1) More efficient organization of construction projects.","3","14.765897750854492,26.462791442871094,34.53422546386719,46.92354202270508,42.63602066040039,36.63650894165039,35.64300537109375,51.723358154296875,39.928680419921875,33.99186706542969","0","0","0"
"14","20","beam","5","1",". The narrator's false sense of superiority. Answer one of the following options: 1) leads him to believe that he was the mastermind behind the victory over the high roller, but the kid actually was the one who saved the day. 2) almost got them killed when the big roller came to play. 3) turns out to be a huge joke at his expense because they are all exposed. 4) actually comes in handy because he comes up with a great plan to use when the high roller comes in.. Answer: ","106","255,181,212,269,315","1) leads him to believe that he was the mastermind behind the victory over the high roller","1","15.320940017700195,29.348127365112305,50.14632797241211,47.717933654785156,56.786094665527344,44.91353988647461,43.53253936767578,56.414459228515625,62.502471923828125,45.324031829833984,40.165367126464844,51.151878356933594,41.14748764038086,55.538414001464844,62.403648376464844,45.68217086791992,51.59611892700195,58.73907470703125,56.29206085205078,35.54109573364258","0","0.1111111111111111","0"
"15","20","beam","5","1",". How was Nash’s family involved in the story?. Answer one of the following options: 1) His two sons and previous wife were talked about 2) His father was a large influence on his life 3) His mother’s influence was discussed at length 4) His parents and wife were discussed. Answer: ","64","111,158,278,169,265","1) His two sons and previous wife were talked about.","1","15.737667083740234,38.44743728637695,55.53942108154297,56.563880920410156,62.24599838256836,55.63569259643555,46.216678619384766,65.4909896850586,59.95329284667969,52.57368087768555,60.23148727416992,65.18653106689453,46.20037078857422","0","0.18181818181818182","0"
"16","20","beam","5","1",". Which martial art did the author think was the hardest workout?. Answer one of the following options: 1) Tae Kwon Do 2) Kung Fu 3) Jujistui 4) Karate. Answer: ","46","111,158,278,169,265","1) Tae Kwon Do 2) Kung Fu 3) Jujitsu 4)","3","12.552122116088867,19.023326873779297,41.86445999145508,47.46761703491211,47.49979019165039,47.2426872253418,40.43220520019531,36.95356369018555,38.003726959228516,37.1822624206543,54.344932556152344,42.1318244934082,53.91542434692383,40.348243713378906,33.79763412475586,49.28205871582031,43.85285568237305,27.39974594116211,46.812416076660156,37.14479446411133","0","0.18181818181818182","0"
"17","20","beam","5","1",". What type of media does the author believe will be the most influential on the immediate future?. Answer one of the following options: 1) Government-approved media 2) Visual media 3) Participatory media 4) Print media. Answer: ","49","111,158,278,169,265","1) Government-approved media 
2) Visual media 
6) Participatory media","3","16.46810531616211,33.40937042236328,42.38399124145508,54.24348449707031,52.211429595947266,34.26008224487305,39.72502899169922,32.689598083496094,19.521570205688477,20.524948120117188,32.0654296875,51.88043212890625,50.716209411621094,44.76169204711914,22.762170791625977,17.457923889160156,22.779178619384766,48.933006286621094,36.640743255615234,55.112918853759766","0","0","0"
"18","20","beam","5","1",". Why do some evangelical authors believe that the Antichrist will not be Jewish?. Answer one of the following options: 1) They believe that the Antichrist is Henry Kissinger 2) It is thought that the Antichrist will make an agreement with Israel, which would be more likely by a gentile 3) They think that the Antichrist will be a United States President 4) It is believed that the Antichrist will not come until after the upcoming turn of the century. Answer: ","103","111,158,278,169,265","They believe that the Antichrist will be a United States President.","2","16.312503814697266,30.551982879638672,60.916316986083984,49.844337463378906,53.2501220703125,58.20682144165039,28.982589721679688,30.254892349243164,44.919673919677734,39.17396545410156,27.25980567932129,38.234092712402344,56.31351089477539,41.2978515625,43.06723403930664","0","0","0"
"19","20","beam","5","1",". Why did the Maglev trains not become popular in the western hemisphere?. Answer one of the following options: 1) People did not like traveling so fast 2) The technology was unreliable 3) Their cost was not justifiable 4) All of the other answers are correct. Answer: ","58","111,158,278,169,265","a) People did not like the idea of traveling at such high speeds.","3","16.857751846313477,24.179561614990234,40.964927673339844,43.603248596191406,49.05588912963867,55.596473693847656,51.929012298583984,41.88772201538086,40.326568603515625,36.58783721923828,47.04950714111328,38.73781967163086,30.06692886352539,39.169883728027344,52.68564224243164,33.381072998046875","0","0","0"
"20","20","beam","5","1",". Who was on the list of those who knew about Kennedy's affair?. Answer one of the following options: 1) The Secret Service members were the only ones who knew what was going on. 2) His wife and mistress were the only two who knew about the affair. 3) He did not have an affair. 4) His aids, secretary, drivers, guards, Secret Service, the domestic staff, and many friends and family members of both parties.. Answer: ","95","38,105,239,75,344","1) The Secret Service members were the only ones who knew about the affair.","4","15.924288749694824,24.73365020751953,52.5706672668457,48.338016510009766,49.1284294128418,46.86619567871094,43.22114181518555,46.29631042480469,49.01740264892578,58.63157653808594,50.4282341003418,49.24735641479492,54.47246170043945,54.31338119506836,57.138916015625,42.65580368041992,52.19361877441406","0","0","0"
"21","20","beam","5","1",". What is the musical’s relationship like between Monica and Linda?. Answer one of the following options: 1) Monica and Linda conspired together to hatch the plan 2) Monica keeps reiterating the story over and over in different ways to Linda 3) Linda does not believe what Monica is telling here and discredits it 4) Linda presses for details and Monica obliges. Answer: ","79","38,105,239,75,344","1) Monica and Linda conspired together to hatch the plan.","4","15.67592716217041,35.36207580566406,51.52084732055664,54.33333206176758,41.38497543334961,67.56172180175781,58.51987075805664,27.637123107910156,62.971397399902344,51.158756256103516,59.54437255859375,51.98481750488281,52.649322509765625,48.272491455078125","0","0","0"
