"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","60","15","5","15","beam","facebook/contriever",". Question: who sang theme song for license to kill?","1366","60_1,60_2,60_12,60_3,60_4,60_11,60_13,60_5,60_9,60_6,60_8,60_7,90_14,7_15,60_14","0.5078860521316528,0.5602269768714905,0.5655557513237,0.5878164768218994,0.5992817878723145,0.6097021698951721,0.6182766556739807,0.6292575001716614,0.6372915506362915,0.649518609046936,0.6645492315292358,0.6719952821731567,0.6951943635940552,0.7015502452850342,0.7035946249961853",": Gladys Knight.","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","32.51544189453125,31.474567413330078,53.45121383666992,50.78504943847656,48.13143539428711,26.80331039428711","0.07249749990681824","1","0"
"rag","23","15","5","15","beam","facebook/contriever",". Question: a concave mirror can form a real image which is a copy of an object that forms?","1282","23_1,23_3,23_4,23_2,23_6,7_1,23_5,90_14,96_14,7_3,7_15,90_13,51_8,96_13,96_12","0.39632678031921387,0.4732421040534973,0.5207118391990662,0.5408962965011597,0.6757581233978271,0.6836380958557129,0.6898006796836853,0.7011966109275818,0.7088531255722046,0.712043046951294,0.7235527038574219,0.7248769998550415,0.7349770665168762,0.740317165851593,0.7545301914215088","Answer: Yes, a concave mirror can form a real image which is","inverted","42.000911712646484,12.306351661682129,44.45329666137695,46.52325439453125,45.41221618652344,45.43824768066406,58.4431037902832,60.331871032714844,55.199851989746094,57.67109298706055,56.473209381103516,49.897987365722656,45.61705017089844,61.152767181396484,57.51711654663086","0","0","0"
"rag","93","15","5","15","beam","facebook/contriever",". Question: who wore number 7 for the green bay packers?","1433","93_5,93_1,93_4,93_6,93_8,93_7,93_14,93_13,93_2,93_3,93_10,93_11,93_9,51_8,51_9","0.4588029384613037,0.4635024070739746,0.46887385845184326,0.4795876741409302,0.49753665924072266,0.5095508098602295,0.5213409662246704,0.5221155881881714,0.5539334416389465,0.5769929885864258,0.6016089916229248,0.6152958869934082,0.618651270866394,0.6472252011299133,0.6677156686782837",": jimmy johnson.","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","45.85401916503906,37.54998779296875,25.879600524902344,32.23008728027344,17.542009353637695,16.66988754272461,28.941726684570312,35.08490753173828,37.58967971801758","0","0","0"
"rag","74","15","5","15","beam","facebook/contriever",". Question: where does patience is a virtue come from?","1275","74_1,74_2,74_3,90_14,93_6,7_15,90_1,74_4,7_1,93_1,90_2,90_13,51_8,7_5,51_2","0.33302295207977295,0.5229207277297974,0.6557490825653076,0.716476559638977,0.7168135643005371,0.7276166677474976,0.7293022871017456,0.7368319034576416,0.7422155141830444,0.7454719543457031,0.7461461424827576,0.7505759000778198,0.7556253671646118,0.7633072137832642,0.7673290967941284"," wikipedia Question: where does patience is a virtue come from? Jump","`` Psychomachia , ''","48.697723388671875,33.120262145996094,29.94007110595703,53.688560485839844,36.39457321166992,56.444766998291016,51.27619552612305,49.67793273925781,38.035743713378906,48.85978698730469,31.0341854095459,45.565223693847656,44.58926773071289,55.071258544921875,49.121036529541016","0","0","0"
"rag","38","15","5","15","beam","facebook/contriever",". Question: who wrote ain't living long like this?","1492","38_1,38_3,38_13,38_2,38_6,38_9,38_17,38_5,38_16,38_7,38_10,38_15,38_14,38_8,38_11","0.5749720931053162,0.5904919505119324,0.5963699221611023,0.6122268438339233,0.6256916522979736,0.6308534145355225,0.6347783207893372,0.6401336789131165,0.6483626365661621,0.6537107229232788,0.6623616814613342,0.6733970642089844,0.6869834661483765,0.6948491930961609,0.7090784907341003"," Quora Ain't Living Long Like This is a song written by","Rodney Crowell","36.525535583496094,25.21700668334961,23.592042922973633,32.66972351074219,29.107196807861328,24.69115447998047,51.378231048583984,43.85467529296875,45.487571716308594,46.6672248840332,21.89763832092285,46.23424530029297,42.7130126953125,44.318267822265625,53.67909622192383","0","0","0"
"rag","25","15","5","15","beam","facebook/contriever",". Question: who played the mom on what's eating gilbert grape?","1397","25_10,25_9,25_11,25_3,25_7,38_18,25_2,25_4,25_14,38_6,74_1,38_16,38_15,38_5,38_9","0.5334901809692383,0.5598495006561279,0.5940960049629211,0.6193807125091553,0.6236412525177002,0.645236611366272,0.6560710668563843,0.6612028479576111,0.6617774963378906,0.6781896352767944,0.6830061674118042,0.6847890019416809,0.6880179643630981,0.6883066892623901,0.694175124168396"," Quora Darlene Cates was the actress who played the mother","Darlene Cates,Darlene Cates,Darlene Cates","31.840532302856445,22.35566520690918,23.535486221313477,14.788185119628906,46.374671936035156,35.0075569152832,35.04424285888672,45.882286071777344,20.29718780517578,38.862789154052734,29.448835372924805,44.04268264770508,47.994571685791016,51.824974060058594,35.38325500488281","0.056950849982219685","0.3333333333333333","0"
"rag","92","15","5","15","beam","facebook/contriever",". Question: where do secondary xylem and phloem cells arise from?","1517","92_7,92_1,92_4,92_5,92_3,92_10,92_6,92_18,92_11,92_8,92_9,92_13,92_12,92_17,92_14","0.45654022693634033,0.4566715955734253,0.46412497758865356,0.4678763747215271,0.46850353479385376,0.49392861127853394,0.5004437565803528,0.5035135746002197,0.5100472569465637,0.5244178175926208,0.5377814769744873,0.5389455556869507,0.5401691198348999,0.5451066493988037,0.5652851462364197",": the secondary xylem and phloem cells arise from the","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","40.5799446105957,40.044132232666016,33.5746955871582,35.75884246826172,31.613426208496094,32.70588302612305,31.940296173095703,39.79351806640625,43.960994720458984,27.525917053222656,30.163619995117188,35.6994514465332,51.02207565307617,49.98571014404297,28.380022048950195","0.023457495174891017","0.16666666666666666","0"
"rag","52","15","5","15","beam","facebook/contriever",". Question: who added a press room to the white house?","1514","52_2,52_4,52_3,52_1,52_9,52_11,52_17,52_14,52_6,52_7,52_5,52_10,52_12,52_13,52_15","0.45433008670806885,0.4589279890060425,0.4596458673477173,0.4653329849243164,0.4934278130531311,0.5206719636917114,0.542536735534668,0.5585631132125854,0.5685128569602966,0.5695929527282715,0.5725102424621582,0.5738877058029175,0.5864044427871704,0.5948309898376465,0.6073333621025085","Answer: President Franklin D.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","43.30756759643555,14.024935722351074,32.6138916015625,45.961219787597656,53.59007263183594,58.791175842285156,56.81487274169922","0.061033220311973134","0.17142857142857143","0"
"rag","91","15","5","15","beam","facebook/contriever",". Question: nodding your head no is an example of?","1389","91_7,91_8,91_3,91_2,91_5,91_4,91_1,91_6,91_10,91_9,52_18,52_9,91_15,52_12,92_14","0.4881189465522766,0.5517270565032959,0.5568267107009888,0.561204731464386,0.5630749464035034,0.587916374206543,0.5910863876342773,0.6228901743888855,0.6276301145553589,0.6523150205612183,0.709556519985199,0.7316339015960693,0.7448431849479675,0.7478379011154175,0.7499659657478333",": nodding your head no is an example of a nonverbal gesture","a gesture","32.277156829833984,36.23367691040039,35.91463851928711,40.926021575927734,49.96630096435547,46.39405059814453,40.14377212524414,44.508670806884766,46.28193664550781,34.30709457397461,38.56585693359375,35.81172180175781,39.723533630371094,28.263736724853516,42.06206512451172","0.02383765064930276","0.3076923076923077","0"
"rag","33","15","5","15","beam","facebook/contriever",". Question: who sings the theme tune to mum on bbc2?","1476","33_13,33_15,33_14,33_16,33_1,33_8,33_12,33_3,33_2,33_4,33_6,33_10,33_17,33_7,33_11","0.48169946670532227,0.5547855496406555,0.5672864317893982,0.5814124345779419,0.6196584105491638,0.6248455047607422,0.6388307809829712,0.6426814198493958,0.6723804473876953,0.684882402420044,0.6987370848655701,0.7027458548545837,0.707414984703064,0.7106030583381653,0.7187237739562988"," Yahoo! Answers","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","40.74532699584961,29.242359161376953,36.26470947265625,33.802398681640625,40.36510467529297,37.415916442871094,30.464773178100586","0","0","0"
