"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","60","15","5","10","beam","facebook/contriever",". Question: who sang theme song for license to kill?","1013","60_1,60_2,60_12,60_3,60_4,60_11,60_13,60_5,60_9,60_6","0.5078858137130737,0.5602266192436218,0.5655556321144104,0.5878164768218994,0.5992817878723145,0.609701931476593,0.6182762384414673,0.6292572021484375,0.637291431427002,0.6495183706283569",": Gladys Knight.","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","25.66058349609375,37.46397018432617,55.97461700439453,53.02572250366211,44.53194808959961,24.816099166870117","0.07249749990681824","1","0"
"rag","23","15","5","10","beam","facebook/contriever",". Question: a concave mirror can form a real image which is a copy of an object that forms?","925","23_1,23_3,23_4,23_2,23_6,7_1,23_5,90_14,96_14,7_3","0.39632648229599,0.47324180603027344,0.5207111835479736,0.540895938873291,0.6757577657699585,0.6836378574371338,0.6898003816604614,0.7011961936950684,0.7088527679443359,0.712043046951294"," concave mirror can form a real image which is a copy of an object","inverted","31.40869140625,47.500274658203125,55.1605339050293,41.34558868408203,56.37254333496094,49.134666442871094,47.23115921020508,43.041038513183594,56.49977493286133,52.35747146606445,50.81219482421875,44.90766143798828,47.76670455932617,59.31918716430664,46.09914016723633","0","0","0"
"rag","93","15","5","10","beam","facebook/contriever",". Question: who wore number 7 for the green bay packers?","985","93_5,93_1,93_4,93_6,93_8,93_7,93_14,93_13,93_2,93_3","0.45880234241485596,0.46350228786468506,0.46887338161468506,0.4795874357223511,0.497536301612854,0.5095503926277161,0.5213406085968018,0.5221151113510132,0.5539330244064331,0.5769925117492676",": jerry kramer.","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","47.841060638427734,38.26084899902344,20.441265106201172,29.101688385009766,30.732669830322266,22.89869499206543,32.371131896972656","0","0","0"
"rag","74","15","5","10","beam","facebook/contriever",". Question: where does patience is a virtue come from?","804","74_1,74_2,74_3,90_14,93_6,7_15,90_1,74_4,7_1,93_1","0.3330227732658386,0.5229204893112183,0.655748724937439,0.7164760231971741,0.7168134450912476,0.7276162505149841,0.7293019890785217,0.736831545829773,0.7422151565551758,0.745471715927124"," answers.","`` Psychomachia , ''","50.99393844604492,36.14619445800781,39.94136428833008","0","0","0"
"rag","38","15","5","10","beam","facebook/contriever",". Question: who wrote ain't living long like this?","992","38_1,38_3,38_13,38_2,38_6,38_9,38_17,38_5,38_16,38_7","0.5749716758728027,0.590491533279419,0.5963695049285889,0.6122264266014099,0.6256911754608154,0.6308530569076538,0.6347779035568237,0.6401332020759583,0.6483622789382935,0.6537103056907654",": Rodney Crowell.","Rodney Crowell","35.60896301269531,33.15205383300781,49.93438720703125,49.15994644165039,52.34844207763672,41.06621551513672,24.45235252380371","0.07249749990681824","1","0"
"rag","25","15","5","10","beam","facebook/contriever",". Question: who played the mom on what's eating gilbert grape?","917","25_10,25_9,25_11,25_3,25_7,38_18,25_2,25_4,25_14,38_6","0.5334899425506592,0.5598492622375488,0.5940958261489868,0.6193804144859314,0.6236407160758972,0.6452362537384033,0.6560710668563843,0.6612026691436768,0.6617770195007324,0.6781891584396362",": darlene","Darlene Cates,Darlene Cates,Darlene Cates","29.436891555786133,39.74739456176758,43.173179626464844,36.410369873046875,35.65530014038086,19.74736213684082,32.27365493774414","0","0.6666666666666666","0"
"rag","92","15","5","10","beam","facebook/contriever",". Question: where do secondary xylem and phloem cells arise from?","1017","92_7,92_1,92_4,92_5,92_3,92_10,92_6,92_18,92_11,92_8","0.45653992891311646,0.4566713571548462,0.46412497758865356,0.4678758978843689,0.46850305795669556,0.49392831325531006,0.5004432797431946,0.5035132169723511,0.5100468993186951,0.524417519569397",": The secondary xylem and phloem cells arise from the","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","40.628360748291016,44.56746292114258,33.85105514526367,39.06956100463867,34.46126174926758,33.8070068359375,33.245670318603516,48.265419006347656,49.972755432128906,25.787811279296875,33.666969299316406,39.8271484375,53.43218231201172,51.02500915527344,25.389495849609375","0.027895820162122397","0.16666666666666666","0"
"rag","52","15","5","10","beam","facebook/contriever",". Question: who added a press room to the white house?","1014","52_2,52_4,52_3,52_1,52_9,52_11,52_17,52_14,52_6,52_7","0.45432978868484497,0.45892786979675293,0.45964527130126953,0.46533262729644775,0.493427574634552,0.5206717252731323,0.5425366163253784,0.5585628151893616,0.5685124397277832,0.5695925354957581",": President Franklin D.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","50.21397399902344,50.87022399902344,43.3050422668457,51.48566436767578,59.489749908447266,56.27241134643555","0.061033220311973134","0.2","0"
"rag","91","15","5","10","beam","facebook/contriever",". Question: nodding your head no is an example of?","990","91_7,91_8,91_3,91_2,91_5,91_4,91_1,91_6,91_10,91_9","0.4881187081336975,0.5517266988754272,0.5568264126777649,0.5612043738365173,0.56307452917099,0.5879160165786743,0.5910860300064087,0.6228901147842407,0.6276297569274902,0.6523146629333496"," Answer: nodding your head no is an example of a nonverbal","a gesture","39.36747360229492,33.77920150756836,31.431570053100586,31.96731185913086,37.98564147949219,44.36952590942383,41.5444221496582,37.86849594116211,39.697200775146484,42.86647415161133,31.27820587158203,37.44363784790039,32.694114685058594,36.11481857299805,23.964706420898438","0.021598265052211615","0.15384615384615385","0"
"rag","33","15","5","10","beam","facebook/contriever",". Question: who sings the theme tune to mum on bbc2?","932","33_13,33_15,33_14,33_16,33_1,33_8,33_12,33_3,52_18,33_2","0.4816993474960327,0.5547852516174316,0.5672860741615295,0.5814123153686523,0.619658350944519,0.6248450875282288,0.6388303637504578,0.6426810026168823,0.6512845754623413,0.6723799705505371","Context: Mum - BBC2 Sitcom - British Comedy Guide ''.","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","42.24050521850586,14.884462356567383,36.1781120300293,53.9581413269043,40.350276947021484,49.227622985839844,39.58921432495117,49.113338470458984,28.036691665649414,32.95333480834961,49.224998474121094,53.81837463378906,53.40593338012695,44.715389251708984,38.60163116455078","0","0","0"
