"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","60","15","5","20","beam","facebook/contriever",". Question: who sang theme song for license to kill?","1821","60_1,60_2,60_12,60_3,60_4,60_11,60_13,60_5,60_9,60_6,60_8,60_7,90_14,7_15,60_14,96_14,60_10,7_1,51_9,90_13","0.5078861117362976,0.5602269172668457,0.5655557513237,0.5878167152404785,0.599281907081604,0.6097021102905273,0.6182764768600464,0.6292575001716614,0.6372916102409363,0.649518609046936,0.6645491123199463,0.6719953417778015,0.6951943635940552,0.7015502452850342,0.7035946846008301,0.7125331163406372,0.7277252078056335,0.733474850654602,0.7356376647949219,0.7377974390983582",": Gladys Knight","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","34.543540954589844,30.46078872680664,52.86214065551758,47.99007034301758,48.961219787597656,27.10887908935547,31.99531364440918","0.21177974141341938","1","0"
"rag","23","15","5","20","beam","facebook/contriever",". Question: a concave mirror can form a real image which is a copy of an object that forms?","1760","23_1,23_3,23_4,23_2,23_6,7_1,23_5,90_14,96_14,7_3,7_15,90_13,51_8,96_13,96_12,90_1,7_14,7_5,51_9,51_2","0.3963268995285034,0.4732421636581421,0.5207117795944214,0.5408961772918701,0.6757581830024719,0.6836379170417786,0.6898006200790405,0.7011966705322266,0.708853006362915,0.7120431065559387,0.7235526442527771,0.7248769998550415,0.7349770069122314,0.740317165851593,0.754530131816864,0.7554001212120056,0.7557991147041321,0.7590004801750183,0.7781915664672852,0.7783915996551514",") An inverted image B) A virtual image C) A real image","inverted","33.2505989074707,45.70538330078125,40.87031555175781,35.98537063598633,29.825971603393555,50.60753631591797,35.85428237915039,46.433860778808594,37.40635299682617,47.16341018676758,54.38591384887695,39.89785385131836,51.10905456542969,29.879810333251953,39.22351837158203","0.020044994979069072","0.16666666666666669","0"
"rag","93","15","5","20","beam","facebook/contriever",". Question: who wore number 7 for the green bay packers?","1857","93_5,93_1,93_4,93_6,93_8,93_7,93_14,93_13,93_2,93_3,93_10,93_11,93_9,51_8,51_9,7_5,23_6,93_12,90_14,90_13","0.4588027596473694,0.4635024070739746,0.46887385845184326,0.4795879125595093,0.49753648042678833,0.5095508098602295,0.5213409662246704,0.5221155881881714,0.5539335012435913,0.5769931077957153,0.60160893201828,0.6152958869934082,0.618651270866394,0.6472252011299133,0.6677156686782837,0.6698920726776123,0.6795947551727295,0.6955051422119141,0.6985727548599243,0.7020953893661499","Context: switching to No.","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","44.749732971191406,13.061445236206055,40.73374938964844,52.3394889831543,41.439945220947266,49.887176513671875,43.53565979003906","0","0","0"
"rag","74","15","5","20","beam","facebook/contriever",". Question: where does patience is a virtue come from?","1766","74_1,74_2,74_3,90_14,93_6,7_15,90_1,74_4,7_1,93_1,90_2,90_13,51_8,7_5,51_2,93_5,51_7,51_3,93_14,93_8","0.3330227732658386,0.5229206085205078,0.6557490825653076,0.716476559638977,0.7168135643005371,0.7276166677474976,0.7293022871017456,0.7368319034576416,0.7422153949737549,0.7454719543457031,0.7461462020874023,0.7505759000778198,0.7556253671646118,0.7633072137832642,0.7673290967941284,0.7680495977401733,0.768982470035553,0.7727420330047607,0.7761490345001221,0.7778366804122925"," Quora Patience is a virtue is a proverb that means that","`` Psychomachia , ''","46.210636138916016,33.406742095947266,25.311870574951172,49.84270095825195,33.689205169677734,52.794830322265625,51.830665588378906,57.25115966796875,43.694908142089844,48.82329559326172,52.34495544433594,35.536861419677734,46.09400177001953,53.108463287353516,38.54130554199219","0","0","0"
"rag","38","15","5","20","beam","facebook/contriever",". Question: who wrote ain't living long like this?","1860","38_1,38_3,38_13,38_2,74_1,38_6,38_9,38_17,38_5,38_16,38_7,38_10,38_15,38_14,38_18,38_8,38_11,7_5,38_12,74_4","0.5749720335006714,0.5904918313026428,0.5963698625564575,0.6122269630432129,0.6215665340423584,0.6256915330886841,0.6308534145355225,0.6347782611846924,0.6401337385177612,0.6483625173568726,0.6537107229232788,0.6623618006706238,0.6733971834182739,0.6869833469390869,0.6888036727905273,0.6948492527008057,0.7090784311294556,0.7172061204910278,0.71751868724823,0.724440336227417","Context: Ain't Living Long Like this Like this Jump to :","Rodney Crowell","30.040830612182617,13.261038780212402,33.150901794433594,49.339080810546875,35.042808532714844,28.16864776611328,52.09352493286133,46.42656707763672,45.86528396606445,47.063228607177734,33.28300094604492,37.45096206665039,47.710716247558594,45.7318000793457,43.754669189453125","0","0","0"
"rag","25","15","5","20","beam","facebook/contriever",". Question: who played the mom on what's eating gilbert grape?","1806","25_10,25_9,25_11,25_3,25_7,38_18,25_2,25_4,25_14,38_6,74_1,38_16,38_15,38_5,38_9,74_4,38_7,38_10,25_8,93_6","0.5334901213645935,0.5598495006561279,0.5940958857536316,0.6193806529045105,0.6236411333084106,0.6452365517616272,0.6560710668563843,0.6612027883529663,0.6617773771286011,0.6781895756721497,0.6830061674118042,0.6847889423370361,0.6880179643630981,0.6883066892623901,0.6941751837730408,0.6971238851547241,0.6974992156028748,0.7103672623634338,0.7112510204315186,0.7133028507232666","```

```

```

```

```
","Darlene Cates,Darlene Cates,Darlene Cates","30.413976669311523,13.051934242248535,19.082290649414062,15.011812210083008,15.9254732131958,17.40175437927246,13.49477767944336,14.896289825439453,17.900625228881836,15.315488815307617,17.15294075012207,20.48398780822754,17.036697387695312,19.415864944458008,21.8785457611084","0","0","0"
"rag","92","15","5","20","beam","facebook/contriever",". Question: where do secondary xylem and phloem cells arise from?","1968","92_7,92_1,92_4,92_5,92_3,92_10,92_6,92_18,92_11,92_8,92_9,92_13,92_12,92_17,92_14,92_2,92_15,92_16,92_19,38_18","0.4565401077270508,0.4566715359687805,0.4641250967979431,0.4678763151168823,0.4685034155845642,0.49392855167388916,0.500443696975708,0.5035134553909302,0.510047197341919,0.5244178175926208,0.5377814769744873,0.5389455556869507,0.5401691198348999,0.5451066493988037,0.5652851462364197,0.57635498046875,0.5851455926895142,0.6198759078979492,0.6234564781188965,0.6654423475265503",": The secondary xylem and phloem cells arise from the","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","36.823787689208984,41.62646484375,34.9770393371582,39.64728927612305,38.67868423461914,32.11301803588867,32.912437438964844,44.74119567871094,44.967437744140625,25.04046630859375,28.081716537475586,38.2962760925293,51.7320556640625,49.92957305908203,29.837942123413086","0.027895820162122397","0.16666666666666666","0"
"rag","52","15","5","20","beam","facebook/contriever",". Question: who added a press room to the white house?","1883","52_2,52_4,52_3,52_1,52_9,52_11,52_17,52_14,52_6,52_7,52_5,52_10,52_12,52_13,52_15,52_8,52_16,52_18,25_14,93_6","0.4543302059173584,0.4589281678199768,0.45964574813842773,0.46533310413360596,0.49342775344848633,0.5206719636917114,0.5425366759300232,0.5585631132125854,0.5685129165649414,0.5695930123329163,0.5725103616714478,0.573887825012207,0.58640456199646,0.5948308706283569,0.6073334217071533,0.64924556016922,0.6513680219650269,0.6776269674301147,0.7022148966789246,0.707443118095398",": President Franklin D.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","43.561676025390625,41.53871154785156,43.409488677978516,55.23181915283203,59.05967330932617,56.51798629760742","0.061033220311973134","0.2","0"
"rag","91","15","5","20","beam","facebook/contriever",". Question: nodding your head no is an example of?","1878","91_7,91_8,91_3,91_2,91_5,91_4,91_1,91_6,91_10,91_9,52_18,52_9,91_15,52_12,92_14,52_11,52_17,91_14,91_13,92_21","0.48811882734298706,0.5517271757125854,0.5568265914916992,0.5612048506736755,0.5630749464035034,0.5879164338111877,0.5910865068435669,0.6228902339935303,0.6276301145553589,0.6523151397705078,0.7095564603805542,0.7316339015960693,0.7448432445526123,0.7478379011154175,0.7499659657478333,0.7502946257591248,0.7540702223777771,0.7545408606529236,0.7569671869277954,0.7571926712989807","Nodding your head no is an example of a nonverbal","a gesture","25.83040428161621,12.473917007446289,22.99659538269043,31.468891143798828,27.651445388793945,43.329345703125,39.78181076049805,25.991605758666992,30.946165084838867,37.090030670166016,30.596572875976562,26.102338790893555,32.825801849365234,33.24635314941406,16.935089111328125","0.023457495174891017","0.16666666666666669","0"
"rag","33","15","5","20","beam","facebook/contriever",". Question: who sings the theme tune to mum on bbc2?","1875","33_13,33_15,33_14,33_16,33_1,33_8,33_12,33_3,52_18,33_2,33_4,33_6,33_10,33_17,91_15,33_7,33_11,91_1,33_5,52_9","0.48169928789138794,0.5547854900360107,0.5672863125801086,0.5814123153686523,0.619658350944519,0.6248454451560974,0.6388306617736816,0.6426813006401062,0.6512848138809204,0.6723804473876953,0.6848822832107544,0.6987370252609253,0.7027457356452942,0.707414984703064,0.7078628540039062,0.7106029987335205,0.7187236547470093,0.7281957864761353,0.728570282459259,0.7300114631652832",": the theme tune to Mum on BBC2 is sung by Lulu","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","39.401119232177734,38.5461311340332,45.667205810546875,44.735408782958984,62.46147918701172,49.997501373291016,59.67609405517578,47.06382369995117,56.591617584228516,50.03046798706055,47.83988952636719,49.70689010620117,50.19340133666992,35.260318756103516,35.76092529296875","0.02383765064930276","0.13333333333333333","0"
"rag","68","15","5","20","beam","facebook/contriever",". Question: who played the detective in little boy blue?","1800","68_11,68_10,68_1,68_5,68_9,52_18,68_2,68_13,91_9,91_15,68_6,68_7,68_3,68_4,92_21,52_17,51_8,51_9,52_11,52_9","0.5461668968200684,0.5657381415367126,0.5674620270729065,0.5899876952171326,0.5987536311149597,0.6424490213394165,0.6643192768096924,0.6770910024642944,0.6916247606277466,0.70055091381073,0.7044637799263,0.7105908393859863,0.7215871810913086,0.7230224609375,0.7238085269927979,0.7259203791618347,0.727036714553833,0.7314486503601074,0.7360626459121704,0.736472487449646","Answer: the actor who played the detective in Little Boy Blue is Stephen","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","38.6884765625,11.882126808166504,30.039451599121094,47.62296676635742,50.25508117675781,37.132930755615234,55.61720657348633,59.33004379272461,55.98122024536133,48.986427307128906,56.56431579589844,44.6666259765625,45.375614166259766,47.358665466308594,32.646175384521484","0.018724372764461875","0.13333333333333336","0"
"rag","31","15","5","20","beam","facebook/contriever",". Question: when was the first horrid henry book written?","2016","31_14,31_17,31_2,31_1,31_16,31_13,31_19,31_18,31_15,31_20,31_4,31_11,31_5,31_6,31_7,31_3,31_8,31_9,31_10,31_12","0.39870089292526245,0.4086969494819641,0.4286045432090759,0.43626970052719116,0.43685364723205566,0.4526256322860718,0.4589737057685852,0.4610942006111145,0.4753614068031311,0.4801176190376282,0.5318785309791565,0.5351152420043945,0.5425172448158264,0.5781131982803345,0.5786325931549072,0.5949026346206665,0.6015657186508179,0.6020498275756836,0.6291911005973816,0.6484992504119873",": the first horrid henry book was written in 1994.","published in 1994,1994,1994,in 1994,1994","42.21809387207031,40.37518310546875,47.87887954711914,57.43704605102539,55.42230987548828,25.777772903442383,38.07988357543945,18.31991195678711,50.81659698486328,50.786155700683594,56.99244689941406,57.66718673706055,53.268028259277344,49.44162368774414","0.023457495174891017","0.2593939393939394","0"
"rag","81","15","5","20","beam","facebook/contriever",". Question: who plays grace in the secret life of the american teenager?","1956","81_3,81_2,81_9,81_11,81_6,81_1,81_8,81_12,81_4,81_13,81_5,68_9,68_6,81_7,81_14,81_10,68_10,92_21,68_13,91_15","0.5210627317428589,0.5375758409500122,0.5426884889602661,0.5999739170074463,0.6151203513145447,0.639846920967102,0.6493061780929565,0.6598876714706421,0.661086916923523,0.6747184991836548,0.6826568841934204,0.6881062984466553,0.6888951659202576,0.6982444524765015,0.700101912021637,0.7053425312042236,0.7202844619750977,0.7224030494689941,0.7231888771057129,0.7240627408027649",": grace is played by megan park.","Megan Park,Megan Park,Megan Park,Megan Park,Megan Park","35.13361740112305,39.202701568603516,48.764705657958984,40.915496826171875,50.54084014892578,58.29331588745117,37.4696044921875,30.07671356201172,29.673118591308594,34.90925216674805","0","0.5","0"
