"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","6","1","Answer the question: who sang theme song for license to kill?","20","60,23,93,74,38,25"," article is about the soundtrack for the 1989 film License to Kill","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","17.579633712768555,16.495439529418945,25.29378890991211,26.056154251098633,42.28993606567383,26.27124786376953,33.372039794921875,30.442323684692383,22.740581512451172,25.682750701904297,35.87828826904297,45.59183120727539,25.193984985351562,26.500364303588867,30.922767639160156","0","0","0"
"1","20","beam","6","1","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","60,23,93,74,38,25","
The answer is yes.","inverted","34.26236343383789,13.369084358215332,12.240199089050293,48.546356201171875,46.35496520996094,47.791873931884766,53.11149978637695","0","0","0"
"2","20","beam","6","1","Answer the question: who wore number 7 for the green bay packers?","20","60,23,93,74,38,25","
The green bay packers are a professional football team based in green bay, wisconsin,","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","24.996299743652344,13.764139175415039,11.65813159942627,43.99671936035156,60.90227508544922,43.405487060546875,36.0837287902832,30.82248878479004,43.616111755371094,49.49321365356445,51.89771270751953,55.346580505371094,44.46428680419922,53.81896209716797,38.73760223388672,43.1157112121582,42.710819244384766,54.43720245361328,26.971832275390625,30.95201873779297","0","0","0"
"3","20","beam","6","1","Answer the question: where does patience is a virtue come from?","20","60,23,93,74,38,25"," is, what is the origin of the idea that patience is a virtue? What is the history","`` Psychomachia , ''","31.697498321533203,21.65087890625,23.744640350341797,22.345195770263672,23.45958137512207,39.14223098754883,27.835674285888672,34.285072326660156,35.83363342285156,28.77437973022461,39.222164154052734,44.34101104736328,41.55541229248047,41.532135009765625,51.63783645629883,46.736122131347656,25.850677490234375,23.334068298339844,42.35169219970703,22.0405330657959","0","0","0"
"4","20","beam","6","1","Answer the question: who wrote ain't living long like this?","20","60,23,93,74,38,25","
The answer is: The song was written by Jim Croce.","Rodney Crowell","15.040369033813477,22.291122436523438,20.162508010864258,49.10224533081055,33.13323211669922,29.427261352539062,30.681419372558594,22.659156799316406,37.383853912353516,37.412960052490234,41.55070495605469,16.20154571533203,19.672971725463867,24.433082580566406,25.09596824645996","0","0","0"
"5","20","beam","6","1","Answer the question: who played the mom on what's eating gilbert grape?","20","60,23,93,74,38,25","
The movie:

A man is murdered in his home.","Darlene Cates,Darlene Cates,Darlene Cates","32.77821731567383,14.17963981628418,15.399489402770996,36.644081115722656,18.9406681060791,21.97150993347168,17.092023849487305,22.415843963623047,24.777921676635742,31.895631790161133,20.919355392456055,30.442384719848633,22.28701400756836,19.820301055908203,29.7777042388916","0","0","0"
"6","20","beam","6","1","Answer the question: where do secondary xylem and phloem cells arise from?","20","92,52,91,33,68,31","
The answer is that they are produced in the xylem and phloem cells of","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","26.246623992919922,14.921119689941406,14.378374099731445,30.535030364990234,37.30800247192383,20.7164363861084,28.8831844329834,40.483642578125,18.705198287963867,21.566116333007812,16.724655151367188,16.794527053833008,28.93657112121582,26.67570686340332,18.68534278869629,15.649266242980957,28.002872467041016,29.437864303588867,17.460994720458984,29.162559509277344","0.020912708837155788","0.11764705882352941","0"
"7","20","beam","6","1","Answer the question: who added a press room to the white house?","20","92,52,91,33,68,31","
The press room was added to the White House in the early 19th century.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","19.508928298950195,18.91042137145996,18.89841079711914,42.15199279785156,35.842308044433594,39.16071701049805,51.90278244018555,49.07598876953125,29.223678588867188,30.268680572509766,52.70794677734375,25.665569305419922,20.89849090576172,24.983203887939453,37.71699905395508,31.688274383544922,67.9742660522461,50.344444274902344","0","0","0"
"8","20","beam","6","1","Answer the question: nodding your head no is an example of?","20","92,52,91,33,68,31","
The answer is: a) a muscle that moves the head up and down, the long","a gesture","32.038734436035156,28.374958038330078,22.3038387298584,40.25089645385742,45.32948684692383,34.65419006347656,25.70110511779785,33.734619140625,42.46198654174805,30.202449798583984,23.924123764038086,44.67369079589844,24.7342472076416,37.7510871887207,29.809051513671875,31.005094528198242,28.113393783569336,24.161441802978516,18.395004272460938,17.96065902709961","0.016591439325163958","0.11764705882352941","0"
"9","20","beam","6","1","Answer the question: who sings the theme tune to mum on bbc2?","20","92,52,91,33,68,31","
The answer is: The Beatles.","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","18.81089973449707,33.051185607910156,28.309490203857422,36.98614501953125,38.582923889160156,33.97856903076172,45.103111267089844,19.72493553161621,31.350662231445312","0","0.22222222222222224","0"
"10","20","beam","6","1","Answer the question: who played the detective in little boy blue?","20","92,52,91,33,68,31","

The answer is:  

The man who played the detective in Little Boy Blue","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","16.907520294189453,24.026371002197266,17.581436157226562,18.079862594604492,48.399452209472656,47.2592658996582,37.11116027832031,39.66194152832031,18.953556060791016,26.880292892456055,21.120092391967773,47.882789611816406,36.95732116699219,51.18573760986328,46.47587966918945,54.03377151489258,30.878128051757812,34.16490173339844,20.5125732421875,25.739681243896484","0","0","0"
"11","20","beam","6","1","Answer the question: when was the first horrid henry book written?","20","92,52,91,33,68,31","
The answer is:

The first horrid henry book was written in the year","published in 1994,1994,1994,in 1994,1994","28.397695541381836,23.61119842529297,17.115745544433594,42.174964904785156,42.944129943847656,42.625770568847656,47.49721908569336,22.524051666259766,20.895450592041016,43.6210823059082,38.424678802490234,26.672582626342773,33.16791915893555,34.76673889160156,25.432531356811523,30.560848236083984,33.31101989746094,43.49332046508789,32.5688362121582,41.01964569091797","0.018724372764461875","0.05166666666666667","0"
"12","20","beam","6","1","Answer the question: who plays grace in the secret life of the american teenager?","20","81,63,45,53,67,78","
Answer: The name of the character played by the actor who played the “American Teenager","Megan Park,Megan Park,Megan Park,Megan Park,Megan Park","15.873229026794434,17.276033401489258,13.34717082977295,34.22218704223633,35.52027130126953,43.560333251953125,49.31879806518555,50.56843566894531,37.56589889526367,42.887386322021484,52.96364212036133,21.662384033203125,18.788372039794922,18.64177131652832,30.400089263916016,31.555435180664062,17.642587661743164,32.906463623046875,33.71969985961914,34.99815368652344","0","0","0"
"13","20","beam","6","1","Answer the question: who has won the canada open women's doubles?","20","81,63,45,53,67,78","
The canada open was won by the canadian pair of sarah morrissey and","Mayu Matsumoto,Wakana Nagahara,Mayu Matsumoto,Wakana Nagahara","20.295202255249023,16.18271827697754,16.351524353027344,37.84400939941406,40.80120849609375,21.85116958618164,30.887868881225586,27.82250213623047,48.35770034790039,13.987754821777344,25.973711013793945,39.42481231689453,18.25608253479004,21.783714294433594,17.739713668823242,30.05417251586914,14.239387512207031,19.3129940032959,21.03112030029297,41.85222244262695","0","0","0"
"14","20","beam","6","1","Answer the question: where does the last name waller come from?","20","81,63,45,53,67,78","

The name Waller is a surname that is shared by many people.","Anglo - Saxon origin","26.44912338256836,27.547700881958008,12.780759811401367,10.940178871154785,42.614105224609375,40.66324996948242,35.96804428100586,31.427583694458008,30.756715774536133,19.93729019165039,28.717449188232422,41.64639663696289,32.82518768310547,45.169960021972656,37.8045539855957,28.295406341552734,36.88019943237305","0","0","0"
