"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","4","1","Answer the question: who sang theme song for license to kill?","20","60,23,93,74","
The theme song for the movie license to kill was performed by the band the cult.","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","15.751347541809082,11.844806671142578,14.49246597290039,48.52656555175781,56.86294174194336,44.818538665771484,44.86343002319336,23.918655395507812,48.21287536621094,44.89003372192383,30.380298614501953,24.7449893951416,44.81093215942383,52.84965515136719,21.897499084472656,26.304485321044922,20.334882736206055,16.638513565063477,20.650720596313477","0","0","0"
"1","20","beam","4","1","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","60,23,93,74","A concave mirror is a mirror that is curved in a particular way.","inverted","16.96056365966797,12.356745719909668,40.6115837097168,43.483638763427734,22.640621185302734,35.41299057006836,28.329164505004883,23.38030242919922,31.555774688720703,24.163007736206055,40.63233947753906,24.932296752929688,22.6744384765625,42.90359878540039,47.83405303955078","0","0","0"
"2","20","beam","4","1","Answer the question: who wore number 7 for the green bay packers?","20","60,23,93,74","
The Packers have been playing in the NFL since 1919.","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","25.017024993896484,19.386791229248047,14.791402816772461,35.899967193603516,24.495241165161133,41.134796142578125,32.048744201660156,28.96463394165039,22.34560203552246,38.615840911865234,31.04678726196289,20.093591690063477,30.495573043823242","0","0","0"
"3","20","beam","4","1","Answer the question: where does patience is a virtue come from?","20","60,23,93,74","","`` Psychomachia , ''","20.22614288330078,24.07407569885254","0","0","0"
"4","20","beam","4","1","Answer the question: who wrote ain't living long like this?","20","38,25,92,52"," Ain't living long like this / Ain't living long like this / Ain't","Rodney Crowell","28.864112854003906,35.43763732910156,41.121829986572266,46.03255081176758,27.940567016601562,34.26388931274414,45.134056091308594,33.281402587890625,27.176156997680664,45.27093505859375,38.3269157409668,43.69209289550781,32.98111343383789,36.648738861083984,45.883766174316406,44.133358001708984,25.159873962402344,41.425106048583984,21.352718353271484,36.78253173828125","0","0","0"
"5","20","beam","4","1","Answer the question: who played the mom on what's eating gilbert grape?","20","38,25,92,52"," TV series The Waltons: A Family Portrait; actor Richard Dreyfuss, author","Darlene Cates,Darlene Cates,Darlene Cates","23.82111358642578,43.21818161010742,37.223758697509766,29.263668060302734,25.905649185180664,29.08531951904297,35.01396560668945,19.76568603515625,18.100929260253906,15.281783103942871,32.44435501098633,28.68486785888672,43.81377029418945,25.839399337768555,25.281618118286133,30.80466079711914,27.3089656829834,27.480792999267578,17.838653564453125,20.410343170166016","0","0","0"
"6","20","beam","4","1","Answer the question: where do secondary xylem and phloem cells arise from?","20","38,25,92,52","
The answer is that they arise from the cells of the shoot apex, which is the part","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","36.252197265625,17.062395095825195,20.84669303894043,28.171001434326172,45.51755142211914,17.591678619384766,30.05810546875,45.77131652832031,39.93940353393555,21.492597579956055,17.174976348876953,23.571067810058594,23.13406753540039,16.126127243041992,22.360198974609375,25.150102615356445,17.239883422851562,28.676265716552734,31.45553207397461,19.955371856689453","0.017762226812384152","0.1","0"
"7","20","beam","4","1","Answer the question: who added a press room to the white house?","20","38,25,92,52","
Answer: The White House added a press room to the building during the administration of President John","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","22.874588012695312,19.70183753967285,24.690563201904297,40.8741569519043,45.606502532958984,27.980676651000977,34.00944900512695,17.617185592651367,25.229707717895508,35.634647369384766,38.75188446044922,38.414466857910156,28.784366607666016,20.216882705688477,33.868988037109375,21.893817901611328,18.11202049255371,36.79902267456055,34.403778076171875,25.441736221313477","0.014936192853457254","0.06000000000000001","0"
"8","20","beam","4","1","Answer the question: nodding your head no is an example of?","20","91,33,68,31","
The answer is:

The word ""nod"" is an example of a type of","a gesture","24.829757690429688,16.490806579589844,14.436444282531738,47.05339431762695,43.75950622558594,35.768341064453125,31.864477157592773,20.81441879272461,18.028560638427734,36.58903503417969,45.852256774902344,27.371246337890625,36.515625,41.82223892211914,32.411102294921875,27.782283782958984,50.502750396728516,24.302982330322266,29.210796356201172,37.62515640258789","0.018724372764461875","0.13333333333333336","0"
"9","20","beam","4","1","Answer the question: who sings the theme tune to mum on bbc2?","20","91,33,68,31"," June 2011; available at [http://en.","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","25.072843551635742,40.431640625,22.063329696655273,15.394845962524414,23.136741638183594,42.353092193603516,21.622447967529297,21.23821258544922,25.173288345336914,19.625911712646484,26.893068313598633","0","0","0"
