"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","8","1","Answer the question: who sang theme song for license to kill?","20","60,23,93,74,38,25,92,52","
The theme song for the movie license to kill, which was composed by the British rock band","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","20.80714988708496,16.61858367919922,12.909235954284668,40.300113677978516,59.164100646972656,41.235084533691406,36.316287994384766,19.98396873474121,37.965248107910156,48.613155364990234,29.552730560302734,25.804054260253906,23.09956932067871,37.92387771606445,39.054664611816406,54.443199157714844,16.96248435974121,29.167625427246094,24.367483139038086,45.89116287231445","0","0","0"
"1","20","beam","8","1","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","60,23,93,74,38,25,92,52","
The concave mirror is a mirror that is curved in a way that the image of the object","inverted","22.30674171447754,13.465962409973145,12.187654495239258,48.35242462158203,47.47675704956055,25.450090408325195,41.51805877685547,32.855743408203125,26.837528228759766,37.662925720214844,40.36663818359375,42.66008758544922,30.79315185546875,31.523191452026367,51.61546325683594,27.033294677734375,30.717361450195312,29.721576690673828,49.709815979003906,42.9341926574707","0","0","0"
"2","20","beam","8","1","Answer the question: who wore number 7 for the green bay packers?","20","60,23,93,74,38,25,92,52"," well then, I will answer the question: the green bay packers won the super bowl this","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","18.85092544555664,18.19884490966797,25.02730941772461,45.564178466796875,26.107648849487305,48.699153900146484,52.37752914428711,44.73536682128906,52.57823181152344,35.706947326660156,37.10094451904297,36.69264221191406,54.79220199584961,37.05422592163086,38.63739013671875,24.67726707458496,30.124177932739258,24.700559616088867,52.13570022583008,24.03434181213379","0","0","0"
"3","20","beam","8","1","Answer the question: where does patience is a virtue come from?","20","60,23,93,74,38,25,92,52","
-","`` Psychomachia , ''","19.946475982666016,8.234585762023926,11.195844650268555,26.039392471313477,18.22066307067871","0","0","0"
"4","20","beam","8","1","Answer the question: who wrote ain't living long like this?","20","60,23,93,74,38,25,92,52"," New York Times, (Fri., 12 Jan.","Rodney Crowell","15.334298133850098,24.106035232543945,26.941329956054688,37.31898880004883,20.93975067138672,19.453868865966797,17.249452590942383,22.716554641723633,25.834693908691406,22.12258529663086,24.344152450561523","0","0","0"
"5","20","beam","8","1","Answer the question: who played the mom on what's eating gilbert grape?","20","60,23,93,74,38,25,92,52","
The question: who played the mom on what's eating gilbert grape?

","Darlene Cates,Darlene Cates,Darlene Cates","20.090726852416992,15.499186515808105,14.201926231384277,47.298736572265625,31.80201530456543,51.144771575927734,57.25165939331055,44.55866622924805,58.55922317504883,39.333133697509766,23.651227951049805,28.110689163208008,24.07728385925293,22.79136085510254,31.652366638183594,37.59849166870117,28.350704193115234,31.246076583862305,26.967329025268555,30.655986785888672","0","0","0"
"6","20","beam","8","1","Answer the question: where do secondary xylem and phloem cells arise from?","20","60,23,93,74,38,25,92,52","
The secondary xylem and phloem cells are produced in the vascular cambium.","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","26.529882431030273,26.079729080200195,18.271116256713867,24.124797821044922,19.85400390625,29.65928077697754,25.302230834960938,20.992151260375977,22.343751907348633,27.84589195251465,29.81512451171875,19.821876525878906,32.613059997558594,21.237070083618164,25.21702766418457,16.109352111816406,11.956451416015625,18.63067626953125,22.605165481567383,24.5508975982666","0.05284133043873052","0.4","0"
"7","20","beam","8","1","Answer the question: who added a press room to the white house?","20","60,23,93,74,38,25,92,52"," is a list of the presidents of the United States","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","26.65456771850586,31.001258850097656,21.92452621459961,29.873201370239258,28.527671813964844,33.644622802734375,42.100894927978516,35.58715057373047,45.205902099609375,46.84209060668945,61.546775817871094,29.0623722076416,30.493484497070312","0","0.09230769230769229","0"
"8","20","beam","8","1","Answer the question: nodding your head no is an example of?","20","91,33,68,31,81,63,45,53","
Wikipedia: what is the capital of France?

I’m not sure,","a gesture","23.88737678527832,31.312469482421875,30.753658294677734,28.210988998413086,32.589744567871094,17.838760375976562,27.242149353027344,25.466373443603516,21.521520614624023,42.45372772216797,17.31717300415039,37.04850387573242,30.72429656982422,23.873767852783203,23.630529403686523,29.861406326293945,75.13699340820312,25.33983039855957,28.44760513305664,37.50843048095703","0","0","0"
"9","20","beam","8","1","Answer the question: who sings the theme tune to mum on bbc2?","20","91,33,68,31,81,63,45,53"," Retrieved on 2 February 2018.","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","28.225996017456055,30.07274055480957,25.554542541503906,30.516094207763672,32.16420364379883,32.13435745239258,43.97542953491211,28.372699737548828","0","0","0"
"10","20","beam","8","1","Answer the question: who played the detective in little boy blue?","20","91,33,68,31,81,63,45,53","
The answer is:

Sherlock Holmes, the famous fictional detective, played by actor","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","29.856319427490234,18.072019577026367,20.70977783203125,34.22029495239258,35.301727294921875,21.84874725341797,22.692344665527344,19.98346519470215,18.787446975708008,30.400253295898438,37.8558235168457,26.572296142578125,23.251054763793945,20.35420799255371,25.67095184326172,26.123733520507812,24.567537307739258,25.372676849365234,28.551101684570312,18.34667205810547","0","0","0"
"11","20","beam","8","1","Answer the question: when was the first horrid henry book written?","20","91,33,68,31,81,63,45,53"," information can be found at: http://www.","published in 1994,1994,1994,in 1994,1994","17.812679290771484,26.10704803466797,45.59447479248047,46.184913635253906,39.60558319091797,48.67731857299805,30.986377716064453,41.4117431640625,27.996789932250977,17.681175231933594,35.566184997558594","0","0","0"
