"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","10","1","Answer the question: who sang theme song for license to kill?","20","60,23,93,74,38,25,92,52,91,33"," answer: see the Wikipedia entry for the song ""Ground Control to Major Teacher""

","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","18.79747772216797,14.078245162963867,24.81783103942871,18.152799606323242,22.040069580078125,26.06252670288086,23.152652740478516,30.433837890625,31.210145950317383,30.98093032836914,31.795175552368164,14.99580192565918,15.462581634521484,18.046613693237305,27.82025909423828,16.033723831176758,15.293241500854492,39.00104904174805,17.07485008239746,16.821455001831055","0","0","0"
"1","20","beam","10","1","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","60,23,93,74,38,25,92,52,91,33","The concave mirror is a type of mirror that is curved and has a convex surface.","inverted","25.706768035888672,12.15917682647705,44.968265533447266,43.31699752807617,22.964462280273438,40.500892639160156,34.45257568359375,50.25395965576172,29.88372802734375,28.491424560546875,36.90492248535156,34.176692962646484,41.7004280090332,19.95357322692871,26.107994079589844,21.671077728271484,22.30689811706543,32.3348503112793","0","0","0"
"2","20","beam","10","1","Answer the question: who wore number 7 for the green bay packers?","20","60,23,93,74,38,25,92,52,91,33","
The question: who wore number 7 for the green bay packers?

The answer","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","17.729238510131836,13.956921577453613,17.108034133911133,52.02229690551758,37.87034606933594,51.36285400390625,55.668701171875,47.611480712890625,38.19435119628906,26.10020637512207,52.523040771484375,45.03446578979492,51.68185806274414,39.08506774902344,35.554256439208984,34.38636779785156,39.230655670166016,23.143959045410156,19.742786407470703,52.61263656616211","0","0","0"
"3","20","beam","10","1","Answer the question: where does patience is a virtue come from?","20","60,23,93,74,38,25,92,52,91,33","
The question is about the title of a song by the British rock band Deep Purple.","`` Psychomachia , ''","25.566673278808594,12.654953956604004,16.837753295898438,42.24141311645508,31.215187072753906,30.310148239135742,47.32380294799805,42.5648193359375,32.787410736083984,25.027565002441406,21.380111694335938,26.829851150512695,18.286914825439453,17.38262367248535,21.307865142822266,27.617658615112305,17.667278289794922,22.046916961669922,19.629079818725586","0","0","0"
"4","20","beam","10","1","Answer the question: who wrote ain't living long like this?","20","60,23,93,74,38,25,92,52,91,33","..
The album was released in the United Kingdom on 1 June 2009 by Atlantic Records.","Rodney Crowell","22.850637435913086,16.898300170898438,26.160322189331055,28.05785369873047,13.921379089355469,40.53156661987305,27.06796646118164,47.973876953125,52.472084045410156,49.87135314941406,42.34904861450195,55.63521957397461,44.7706413269043,34.36675262451172,44.41933822631836,50.0606575012207,46.95936965942383,21.31395149230957,27.037063598632812,40.22075271606445","0","0","0"
"5","20","beam","10","1","Answer the question: who played the mom on what's eating gilbert grape?","20","60,23,93,74,38,25,92,52,91,33"," Retrieved from https://en.","Darlene Cates,Darlene Cates,Darlene Cates","24.979278564453125,27.05541229248047,27.13056755065918,44.02169418334961,36.33308792114258,28.133264541625977,24.784595489501953,28.784778594970703","0","0","0"
"6","20","beam","10","1","Answer the question: where do secondary xylem and phloem cells arise from?","20","60,23,93,74,38,25,92,52,91,33","","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","27.5352840423584,29.58554458618164","0","0","0"
"7","20","beam","10","1","Answer the question: who added a press room to the white house?","20","60,23,93,74,38,25,92,52,91,33","
The White House has a press room, but it is not open to the public.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","27.740962982177734,25.749828338623047,17.636838912963867,44.93923568725586,51.73394775390625,19.477855682373047,35.809913635253906,29.874265670776367,28.108259201049805,36.37862777709961,34.18130111694336,40.575138092041016,44.523529052734375,43.27150344848633,26.55974769592285,36.71258544921875,37.143348693847656,43.24807357788086,20.91075325012207","0","0","0"
"8","20","beam","10","1","Answer the question: nodding your head no is an example of?","20","60,23,93,74,38,25,92,52,91,33","
A: A sign of agreement or agreement with a statement","a gesture","28.928831100463867,17.908720016479492,23.96572494506836,38.74980926513672,38.24448013305664,43.7956657409668,34.83012390136719,39.372039794921875,32.22703552246094,37.1166877746582,32.114418029785156,34.274375915527344,26.304845809936523,33.59071731567383,32.799564361572266","0.023457495174891017","0.16666666666666669","0"
"9","20","beam","10","1","Answer the question: who sings the theme tune to mum on bbc2?","20","60,23,93,74,38,25,92,52,91,33","
The theme tune to mum is a catchy tune, and it is sung by a number","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","25.891752243041992,18.303739547729492,19.58220100402832,39.50148010253906,59.715370178222656,41.1497917175293,20.36032485961914,23.703384399414062,42.39316940307617,34.55950164794922,43.115142822265625,27.630510330200195,37.79947280883789,38.67641067504883,41.70406723022461,44.61771011352539,40.77842712402344,46.1337776184082,43.81741714477539,32.821311950683594","0.01571523700545522","0.1","0"
"10","20","beam","10","1","Answer the question: who played the detective in little boy blue?","20","68,31,81,63,45,53,67,78,27,39","This 
Answer:  The British TV series ""Minder"" starring Dennis Waterman ","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","19.440229415893555,31.242267608642578,16.173728942871094,13.552762985229492,17.806798934936523,23.356433868408203,39.588897705078125,16.889785766601562,20.804655075073242,25.403244018554688,33.60658264160156,20.557762145996094,21.268760681152344,24.996313095092773,43.49204635620117,17.77242660522461,17.61155128479004,17.742443084716797,23.110660552978516,30.78058433532715","0","0","0"
"11","20","beam","10","1","Answer the question: when was the first horrid henry book written?","20","68,31,81,63,45,53,67,78,27,39",":

The first horrid henry book was written by a man named otto pen","published in 1994,1994,1994,in 1994,1994","18.80404281616211,19.775148391723633,36.26936340332031,19.936447143554688,20.899192810058594,43.7560920715332,49.62841033935547,26.799936294555664,32.368019104003906,36.747581481933594,36.6505241394043,33.23855972290039,36.462467193603516,50.72068405151367,13.604987144470215,25.880098342895508,40.92173385620117,13.060043334960938,17.241880416870117,15.791418075561523","0","0","0"
"12","20","beam","10","1","Answer the question: who plays grace in the secret life of the american teenager?","20","68,31,81,63,45,53,67,78,27,39","

The show is about a girl who is a cheerleader and has a secret life as","Megan Park,Megan Park,Megan Park,Megan Park,Megan Park","21.315994262695312,36.04783630371094,20.742115020751953,15.942784309387207,53.13007354736328,47.71527862548828,52.579368591308594,47.844970703125,29.644733428955078,46.115814208984375,57.044063568115234,38.563297271728516,36.91127014160156,41.44571304321289,51.97408676147461,38.05054473876953,35.738372802734375,26.617774963378906,32.12495422363281,41.947723388671875","0","0","0"
