"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","60","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sang theme song for license to kill?","1013","60_3,60_2,60_5,60_1,60_12,60_4,60_13,60_7,60_6,60_11","0.281480073928833,0.28914356231689453,0.3221403956413269,0.33156049251556396,0.3549344539642334,0.36831527948379517,0.39025992155075073,0.39028996229171753,0.41237306594848633,0.42461639642715454"," Yahoo Answers The theme song for the 1989 James Bond film Licence","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","30.397262573242188,20.302053451538086,23.97034454345703,35.93178176879883,18.76197624206543,53.20041275024414,57.97172164916992,49.6702880859375,63.54276657104492,40.84351348876953,35.19561004638672,56.056427001953125,37.152130126953125,61.514183044433594,35.02420425415039","0","0","0"
"rag","23","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: a concave mirror can form a real image which is a copy of an object that forms?","929","23_1,23_3,23_2,23_4,23_6,90_3,90_14,90_5,96_13,90_6","0.19220441579818726,0.22677737474441528,0.24518537521362305,0.31405675411224365,0.37309718132019043,0.4287586808204651,0.437613308429718,0.4414462447166443,0.44186830520629883,0.4465305209159851",": yes. Explanation: a concave mirror is a curved surface that","inverted","41.04111099243164,48.40007781982422,44.30692672729492,45.57236099243164,47.07511520385742,28.458545684814453,59.02178955078125,44.50661087036133,55.05824661254883,57.68252182006836,33.84771728515625,25.12215232849121,23.100862503051758,34.995296478271484,39.748992919921875","0","0","0"
"rag","93","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wore number 7 for the green bay packers?","1005","93_1,93_5,93_3,93_8,93_4,93_7,93_2,93_6,93_11,93_14","0.2425299882888794,0.2683138847351074,0.2835202217102051,0.2857016921043396,0.2885424494743347,0.30546867847442627,0.3488689661026001,0.35662639141082764,0.3685595989227295,0.36959850788116455",": Reggie White wore number 7 for the Green Bay Packers. Question","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","44.8237190246582,41.56239318847656,26.422521591186523,34.21709060668945,38.7972297668457,31.864383697509766,49.88841247558594,33.37378692626953,40.197383880615234,54.748477935791016,61.11211013793945,56.45193862915039,54.946651458740234,44.3035774230957,42.80081558227539","0","0","0"
"rag","74","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does patience is a virtue come from?","990","74_1,74_2,90_3,7_3,7_2,74_3,90_5,7_4,90_14,90_2","0.2798387408256531,0.3585219979286194,0.4413967728614807,0.4554884433746338,0.46327513456344604,0.4659600257873535,0.4798398017883301,0.4810944199562073,0.48527997732162476,0.48738908767700195","","`` Psychomachia , ''","39.81228256225586,29.92803192138672","0","0","0"
"rag","38","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote ain't living long like this?","991","38_13,38_1,38_3,74_1,38_16,38_7,38_2,38_14,7_5,38_15","0.33796823024749756,0.35067713260650635,0.3736215829849243,0.3873065710067749,0.39811110496520996,0.40990394353866577,0.4225307106971741,0.42409366369247437,0.43048596382141113,0.43067365884780884"," Yahoo! Answers Question: who wrote ain't living long like this","Rodney Crowell","40.572975158691406,24.899654388427734,29.570560455322266,31.79808807373047,37.091129302978516,34.032264709472656,27.67143440246582,47.939388275146484,49.77650451660156,39.04867935180664,32.362998962402344,43.54938888549805,33.566036224365234,33.54106903076172,28.453990936279297","0","0","0"
"rag","25","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played the mom on what's eating gilbert grape?","1006","25_3,25_11,25_2,25_9,25_10,25_4,25_7,25_8,25_12,38_3","0.2798340916633606,0.3340921401977539,0.3416047692298889,0.35991883277893066,0.37705540657043457,0.3794766664505005,0.39125579595565796,0.4000352621078491,0.4004516005516052,0.408061146736145",": darlene cates.","Darlene Cates,Darlene Cates,Darlene Cates","30.33095932006836,33.200714111328125,43.84227752685547,32.92070388793945,32.04252243041992,20.78184700012207,35.859458923339844,28.707231521606445,32.41644287109375,29.158557891845703","0","1","0"
"rag","92","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where do secondary xylem and phloem cells arise from?","1017","92_3,92_4,92_1,92_5,92_6,92_11,92_2,92_7,92_10,92_18","0.21709829568862915,0.2456304430961609,0.2476404905319214,0.255603551864624,0.2568650245666504,0.25958096981048584,0.2773702144622803,0.277901291847229,0.2787281274795532,0.28260087966918945",": from the vascular cambium. Secondary xylem and phlo","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","39.88999938964844,42.273468017578125,30.188884735107422,25.667892456054688,27.190475463867188,36.31967544555664,30.80838966369629,32.712825775146484,42.25815963745117,34.57942581176758,29.662193298339844,30.997573852539062,36.83818435668945,51.40749740600586,26.905853271484375","0.06321087140417253","0.5454545454545454","0"
"rag","52","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who added a press room to the white house?","1014","52_2,52_5,52_4,52_1,52_6,52_11,52_3,52_7,52_9,52_12","0.25537604093551636,0.26569461822509766,0.269695520401001,0.28285467624664307,0.30180948972702026,0.30404746532440186,0.30950772762298584,0.3278714418411255,0.3330070972442627,0.3609691262245178","Answer: President Franklin D. Roosevelt.
Question: who is the","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","46.187782287597656,18.314453125,47.94920349121094,42.80379104614258,48.30243682861328,59.47347640991211,54.85749053955078,56.29402160644531,39.854408264160156,44.38637161254883,18.253149032592773,51.414886474609375,50.856571197509766,48.891780853271484,44.53350067138672","0.02573285025273419","0.1","0"
"rag","91","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: nodding your head no is an example of?","1015","91_7,91_2,91_5,91_6,91_3,91_4,91_8,91_1,91_10,92_13","0.2760632634162903,0.28564751148223877,0.2937358021736145,0.29617321491241455,0.29850560426712036,0.30587977170944214,0.3138587474822998,0.34642553329467773,0.43053144216537476,0.45655596256256104","Context: of ``. τσου ''' is optional and reserved only","a gesture","37.2060546875,13.868674278259277,30.719263076782227,26.76646614074707,35.87693786621094,16.098337173461914,12.084383010864258,16.132301330566406,10.931396484375,17.65886688232422,20.579856872558594,46.90202331542969,44.48231887817383,53.593284606933594,54.92207717895508","0","0","0"
"rag","33","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sings the theme tune to mum on bbc2?","1013","33_1,33_15,33_3,33_14,33_2,33_16,33_12,33_13,33_8,92_11","0.3727104663848877,0.37853479385375977,0.3848903179168701,0.3876948952674866,0.3877553939819336,0.3943828344345093,0.4260101318359375,0.44367992877960205,0.44945502281188965,0.450219988822937",": the theme tune to mum on bbc2 is sung by L","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","44.578163146972656,40.12153625488281,42.77261734008789,40.78253173828125,62.0022087097168,46.46987533569336,57.26020050048828,46.80679702758789,52.374549865722656,32.79738998413086,47.09763717651367,49.755035400390625,45.74055862426758,50.588409423828125,43.14783477783203","0.020044994979069072","0.13333333333333333","0"
