"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","60","15","5","25","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sang theme song for license to kill?","2033","60_3,60_2,60_5,60_1,60_12,60_4,60_13,60_7,60_6,60_11,60_8,60_9,90_3,7_2,90_4,7_3,7_6,96_13,7_5,60_10,90_11,96_4,90_6,7_9,7_4","0.281480073928833,0.2891433835029602,0.3221403956413269,0.33156049251556396,0.35493457317352295,0.36831533908843994,0.39025992155075073,0.39028990268707275,0.4123731851577759,0.42461633682250977,0.4327627420425415,0.43608415126800537,0.44422125816345215,0.4505067467689514,0.45726168155670166,0.4601553678512573,0.4623441696166992,0.4683367609977722,0.47225821018218994,0.47943711280822754,0.4840657711029053,0.4868413209915161,0.48705172538757324,0.48961585760116577,0.4928733706474304","","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","45.0277214050293,29.54899024963379","0","0","0"
"rag","23","15","5","25","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: a concave mirror can form a real image which is a copy of an object that forms?","2033","23_1,23_3,23_2,23_4,23_6,90_3,90_14,90_5,96_13,90_6,90_10,90_13,90_11,7_14,7_3,90_4,7_1,7_4,23_5,90_1,96_4,7_5,90_9,96_11,7_6","0.19220435619354248,0.22677743434906006,0.24518537521362305,0.31405675411224365,0.37309718132019043,0.42875874042510986,0.437613308429718,0.44144630432128906,0.44186830520629883,0.44653046131134033,0.45369619131088257,0.4546489119529724,0.45502471923828125,0.4555746912956238,0.4582661986351013,0.46405357122421265,0.466977059841156,0.4714967608451843,0.4855402112007141,0.488411009311676,0.49200499057769775,0.49253159761428833,0.49517494440078735,0.4972870349884033,0.49728894233703613"," Jump up to : University of Michigan School of Public Health ( n.","inverted","38.39578628540039,39.375267028808594,36.62459945678711,31.370990753173828,25.44728660583496,39.28009033203125,48.391761779785156,63.098690032958984,43.67177963256836,48.38297653198242,52.95022964477539,55.07029724121094,39.00529479980469,24.82701873779297,28.90703773498535","0","0","0"
"rag","93","15","5","25","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wore number 7 for the green bay packers?","2033","93_1,93_5,93_3,93_8,93_4,93_7,93_2,93_6,93_11,93_14,93_10,93_13,93_9,90_3,93_12,90_6,90_13,51_9,51_1,90_4,90_9,7_5,51_4,7_6,90_2","0.24252992868423462,0.2683138847351074,0.2835202217102051,0.2857016921043396,0.2885425090789795,0.3054685592651367,0.3488689661026001,0.3566264510154724,0.3685595989227295,0.36959850788116455,0.3902820348739624,0.40062403678894043,0.4015311002731323,0.4445890784263611,0.44634515047073364,0.4559972286224365,0.45971548557281494,0.4660038948059082,0.46921056509017944,0.48013752698898315,0.4855465292930603,0.4865519404411316,0.487315833568573,0.5025180578231812,0.5062605142593384","ments Library Michigan Union Building --","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","15.92550277709961,25.575178146362305,23.9658260345459,27.525894165039062,31.468345642089844,33.35676956176758,28.416370391845703,31.294296264648438,28.15387725830078","0","0","0"
"rag","74","15","5","25","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does patience is a virtue come from?","2033","74_1,74_2,90_3,7_3,7_2,74_3,90_5,7_4,90_14,90_2,90_6,7_5,90_13,90_4,7_6,7_15,7_14,93_7,51_9,93_14,93_1,93_8,7_1,74_4,90_1","0.27983880043029785,0.3585219979286194,0.44139671325683594,0.455488383769989,0.4632751941680908,0.46595990657806396,0.4798398017883301,0.4810944199562073,0.48527997732162476,0.4873890280723572,0.48846131563186646,0.48869848251342773,0.4890955686569214,0.4987197518348694,0.5017914175987244,0.5022751688957214,0.5061022639274597,0.508335292339325,0.5135194659233093,0.5199669599533081,0.5213263034820557,0.525405764579773,0.5269281268119812,0.5376406908035278,0.538164496421814"," Fame members Retired numbers List of National Football League retired numbers List of","`` Psychomachia , ''","54.76556396484375,51.758785247802734,37.02708435058594,37.630123138427734,23.31644630432129,47.726890563964844,35.54380416870117,43.062156677246094,44.87828826904297,47.5989990234375,49.04204559326172,27.50722312927246,39.473785400390625,39.451454162597656,44.620304107666016","0","0","0"
"rag","38","15","5","25","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote ain't living long like this?","2033","38_13,38_1,38_3,74_1,38_16,38_7,38_2,38_14,7_5,38_15,38_6,93_14,38_17,74_3,93_7,93_8,38_5,51_9,38_4,93_1,7_14,74_2,38_18,7_15,7_3","0.3379681706428528,0.3506771922111511,0.3736216425895691,0.3873066306114197,0.39811110496520996,0.40990394353866577,0.4225306510925293,0.4240935444831848,0.43048596382141113,0.43067365884780884,0.43118393421173096,0.44637417793273926,0.4469776749610901,0.4541611075401306,0.45938408374786377,0.4627165198326111,0.4692234396934509,0.47003406286239624,0.4701008200645447,0.47639375925064087,0.478071928024292,0.4797776937484741,0.48542797565460205,0.487621009349823,0.4910789728164673","ка: Вибачте, якщо ви х","Rodney Crowell","16.131750106811523,17.408517837524414,13.811084747314453,15.273093223571777,12.471022605895996,13.473305702209473,13.570564270019531,13.046578407287598,14.935084342956543,14.916783332824707,11.62818717956543,15.879255294799805,14.800117492675781,14.95814323425293,15.39391040802002","0","0","0"
"rag","25","15","5","25","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played the mom on what's eating gilbert grape?","2033","25_3,25_11,25_2,25_9,25_10,25_4,25_7,25_8,25_12,38_3,74_1,93_7,38_1,38_7,38_13,38_16,93_8,74_3,51_9,25_5,25_14,38_6,38_15,93_14,38_4","0.27983415126800537,0.3340921401977539,0.34160488843917847,0.35991883277893066,0.3770555257797241,0.3794766664505005,0.3912559151649475,0.4000352621078491,0.4004514813423157,0.4080612063407898,0.41446322202682495,0.4164171814918518,0.42342889308929443,0.4314884543418884,0.4401336908340454,0.44018834829330444,0.45076513290405273,0.4548138976097107,0.4551198482513428,0.456362783908844,0.45685601234436035,0.4578952193260193,0.4584938883781433,0.45864683389663696,0.4595770835876465"," Top 10 Billboard Hot Country Singles & Tracks chart hit in 1972","Darlene Cates,Darlene Cates,Darlene Cates","36.78140640258789,38.42625045776367,46.774635314941406,34.287681579589844,36.5621337890625,38.60527420043945,43.62007141113281,38.97296905517578,39.90260696411133,27.99882698059082,26.542871475219727,39.765262603759766,36.62395095825195,39.08783721923828,44.586334228515625","0","0","0"
"rag","92","15","5","25","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where do secondary xylem and phloem cells arise from?","2033","92_3,92_4,92_1,92_5,92_6,92_11,92_2,92_7,92_10,92_18,92_12,92_8,92_17,92_9,92_13,92_19,92_14,25_3,38_3,38_16,38_1,92_15,92_16,25_12,93_9","0.21709811687469482,0.2456304430961609,0.24764055013656616,0.255603551864624,0.2568649649620056,0.25958096981048584,0.2773702144622803,0.277901291847229,0.2787282466888428,0.28260087966918945,0.3017674684524536,0.3070867657661438,0.3352072238922119,0.33837318420410156,0.3490683436393738,0.4087991714477539,0.4343982934951782,0.436590313911438,0.4746586084365845,0.4821590185165405,0.4840712547302246,0.4853518605232239,0.4880210757255554,0.5034385323524475,0.5135196447372437"," ) Rodney Crowell ( producer ) Reviews Allmusic Rating: 4","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","27.74945068359375,52.38771438598633,32.29734420776367,46.4067497253418,50.02915573120117,39.813533782958984,28.277259826660156,34.94628143310547,51.84642791748047,35.9737663269043,24.398929595947266,30.255590438842773,27.94124984741211,26.437952041625977,33.83109664916992","0","0","0"
"rag","52","15","5","25","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who added a press room to the white house?","2033","52_2,52_5,52_4,52_1,52_6,52_11,52_3,52_7,52_9,52_12,52_13,52_17,52_15,52_10,93_7,52_14,92_11,25_4,25_3,92_15,92_13,25_9,92_9,25_14,52_18","0.2553759813308716,0.26569461822509766,0.26969558000564575,0.28285473585128784,0.30180954933166504,0.3040475845336914,0.30950772762298584,0.3278714418411255,0.3330070972442627,0.3609691858291626,0.3746108412742615,0.3815486431121826,0.38972800970077515,0.4064466953277588,0.43480217456817627,0.43903297185897827,0.4401516914367676,0.441368043422699,0.4428998827934265,0.44347918033599854,0.4519824981689453,0.4632570743560791,0.463299036026001,0.46894145011901855,0.47015315294265747"," Vascular cambium Secondary xylem Secondary phloem Secondary vascular","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","24.18549346923828,17.16291046142578,24.742399215698242,21.244291305541992,27.79107666015625,19.437210083007812,24.64185333251953,29.53774642944336,23.712738037109375,23.28232192993164,20.419343948364258,25.18131446838379,28.934062957763672,28.342500686645508,14.195138931274414","0","0","0"
"rag","91","15","5","25","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: nodding your head no is an example of?","2033","91_7,91_2,91_5,91_6,91_3,91_4,91_8,91_1,91_10,92_13,91_13,52_6,91_14,52_11,91_9,92_14,52_4,91_12,92_15,92_12,92_11,92_9,52_17,52_12,52_9","0.27606332302093506,0.285647451877594,0.29373592138290405,0.2961731553077698,0.2985055446624756,0.3058798313140869,0.31385886669158936,0.3464254140853882,0.43053144216537476,0.45655590295791626,0.46008843183517456,0.4633629322052002,0.4708769917488098,0.47671443223953247,0.48537182807922363,0.48549747467041016,0.48799723386764526,0.4924054741859436,0.49273914098739624,0.4946417808532715,0.4983558654785156,0.5011864900588989,0.5013760328292847,0.5067325830459595,0.5076109170913696"," the xylem and phloem cells. The plant hormone aux","a gesture","44.588687896728516,32.793758392333984,32.49048614501953,32.59604263305664,24.330516815185547,22.503238677978516,27.101537704467773,24.955692291259766,25.249832153320312,28.472007751464844,51.39419937133789,40.338050842285156,31.699522018432617,33.250205993652344,30.903627395629883","0","0","0"
"rag","33","15","5","25","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sings the theme tune to mum on bbc2?","2033","33_1,33_15,33_3,33_14,33_2,33_16,33_12,33_13,33_8,92_11,33_17,33_4,33_9,52_6,33_7,33_5,91_6,92_9,91_4,52_5,52_17,92_12,51_9,91_1,92_8","0.3727104663848877,0.3785349130630493,0.3848903179168701,0.38769495487213135,0.3877553343772888,0.39438289403915405,0.4260101914405823,0.44367992877960205,0.44945502281188965,0.45021992921829224,0.4511258006095886,0.45603495836257935,0.4708687663078308,0.4742743968963623,0.48656684160232544,0.49575406312942505,0.5038320422172546,0.5043293833732605,0.5055832862854004,0.5059120655059814,0.509820818901062,0.511375904083252,0.5118628740310669,0.5119748115539551,0.5142378807067871"," License ; additional terms may apply. By using this site, you agree","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","28.697519302368164,48.562618255615234,45.09682083129883,34.78765106201172,43.32944107055664,39.224754333496094,48.707603454589844,49.08563995361328,42.295555114746094,52.29261779785156,54.420413970947266,46.77503204345703,51.825313568115234,45.27823257446289,45.58103942871094","0","0","0"
