"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","60","15","1","5","beam","facebook/contriever",". Question: who sang theme song for license to kill?","514","60_1,60_2,60_12,60_3,60_4","0.5078860521316528,0.5602269768714905,0.5655557513237,0.5878164768218994,0.5992817878723145",": Gladys Knight Theme song for Licence to Kill was sung by","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","40.94009780883789,38.058685302734375,57.05697250366211,49.82477951049805,49.717247009277344,26.543249130249023,45.89140319824219,34.76353073120117,59.70718765258789,33.3224983215332,52.782920837402344,49.37118911743164,24.878259658813477,47.38841247558594,55.23126983642578","0.04774753205784679","0.3076923076923077","0"
"rag","23","15","1","5","beam","facebook/contriever",". Question: a concave mirror can form a real image which is a copy of an object that forms?","474","23_1,23_3,23_4,23_2,23_6","0.39632678031921387,0.4732421040534973,0.5207118391990662,0.5408962965011597,0.6757581233978271","A concave mirror can form a real image which is a copy of an","inverted","44.46973419189453,18.669431686401367,41.77426528930664,58.17501449584961,42.8046875,58.283023834228516,50.200416564941406,44.62199020385742,45.947357177734375,59.630619049072266,55.03436279296875,54.60292053222656,49.65739440917969,53.39103698730469,62.74800491333008","0","0","0"
"rag","93","15","1","5","beam","facebook/contriever",". Question: who wore number 7 for the green bay packers?","517","93_5,93_1,93_4,93_6,93_8","0.4588029384613037,0.4635024070739746,0.46887385845184326,0.4795876741409302,0.49753665924072266",": jimmy brooks wore number 7 for the green bay pack","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","49.01407241821289,44.23125457763672,26.073528289794922,33.22526550292969,17.002416610717773,16.295482635498047,20.507976531982422,42.665435791015625,49.11824035644531,52.43022537231445,48.30228042602539,52.05423355102539,59.547386169433594,43.65021514892578,43.41427993774414","0","0","0"
"rag","74","15","1","4","beam","facebook/contriever",". Question: where does patience is a virtue come from?","325","74_1,74_2,74_3,74_4","0.33302295207977295,0.5229207277297974,0.6557490825653076,0.7368319034576416",": It is a proverb that has been used for centuries.","`` Psychomachia , ''","47.830814361572266,45.34981155395508,48.14337158203125,58.08897018432617,45.53477096557617,49.61085510253906,36.07823181152344,44.532806396484375,48.14022445678711,45.84614562988281,40.73143768310547,55.11296844482422,58.09314727783203,51.12137985229492","0","0","0"
"rag","38","15","1","5","beam","facebook/contriever",". Question: who wrote ain't living long like this?","513","38_1,38_3,38_13,38_2,38_6","0.5749720931053162,0.5904919505119324,0.5963699221611023,0.6122268438339233,0.6256916522979736",": Rodney Crowell. The song was recorded by several artists including","Rodney Crowell","36.58209991455078,39.37128448486328,48.15387725830078,51.50149917602539,57.51747131347656,36.238136291503906,30.313068389892578,37.13079833984375,44.90375900268555,40.32308578491211,32.613651275634766,40.644569396972656,40.06377029418945,38.864707946777344,54.28028106689453","0.021598265052211615","0.33333333333333337","0"
"rag","25","15","1","5","beam","facebook/contriever",". Question: who played the mom on what's eating gilbert grape?","507","25_10,25_9,25_11,25_3,25_7","0.5334901809692383,0.5598495006561279,0.5940960049629211,0.6193807125091553,0.6236412525177002","What's Eating Gilbert Grape (1993) - Rotten Tomatoes","Darlene Cates,Darlene Cates,Darlene Cates","37.7894287109375,14.631921768188477,46.9454460144043,55.57242965698242,53.37188720703125,29.130430221557617,34.98749923706055,19.832712173461914,23.721834182739258,26.44240951538086,22.89006996154785,30.558778762817383,29.81977081298828,39.10758972167969,41.000892639160156","0","0","0"
"rag","92","15","1","5","beam","facebook/contriever",". Question: where do secondary xylem and phloem cells arise from?","519","92_7,92_1,92_4,92_5,92_3","0.45654022693634033,0.4566715955734253,0.46412497758865356,0.4678763747215271,0.46850353479385376",": The secondary xylem and phloem cells arise from the","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","42.458106994628906,43.56050109863281,33.55562210083008,37.868045806884766,30.398365020751953,32.02994155883789,31.17946434020996,48.60055923461914,49.10991287231445,26.146682739257812,34.70460510253906,36.797767639160156,52.098480224609375,48.306732177734375,24.007383346557617","0.027895820162122397","0.16666666666666666","0"
"rag","52","15","1","5","beam","facebook/contriever",". Question: who added a press room to the white house?","516","52_2,52_4,52_3,52_1,52_9","0.45433008670806885,0.4589279890060425,0.4596458673477173,0.4653329849243164,0.4934278130531311","Answer: Franklin D.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","50.28550720214844,17.819866180419922,39.7676887512207,38.65957260131836,58.99273681640625,58.631099700927734","0","0","0"
"rag","91","15","1","5","beam","facebook/contriever",". Question: nodding your head no is an example of?","515","91_7,91_8,91_3,91_2,91_5","0.4881189465522766,0.5517270565032959,0.5568267107009888,0.561204731464386,0.5630749464035034","Context: of ``. τσου ''' is optional and reserved only","a gesture","36.15699005126953,16.8082275390625,30.958772659301758,22.40892219543457,34.72571563720703,15.450878143310547,11.696907043457031,15.327718734741211,15.524506568908691,12.302289962768555,17.775014877319336,26.2271728515625,36.206546783447266,40.58542251586914,45.31670379638672","0","0","0"
"rag","33","15","1","5","beam","facebook/contriever",". Question: who sings the theme tune to mum on bbc2?","514","33_13,33_15,33_14,33_16,33_1","0.48169946670532227,0.5547855496406555,0.5672864317893982,0.5814124345779419,0.6196584105491638"," Yahoo! Answers Jump up ^ Mum - BBC2 Sitcom -","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","43.6839599609375,28.5378360748291,37.57781219482422,31.450258255004883,39.08721923828125,41.76600646972656,47.304996490478516,24.759204864501953,50.11896514892578,45.9545783996582,47.87043762207031,41.799583435058594,53.971046447753906,33.71686553955078,52.697994232177734","0","0","0"
