"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"0","20","beam","5","5","Answer the question: who sang theme song for license to kill?","1","60,23,93,74,38","125.1014404296875"
"1","20","beam","5","5","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","1","60,23,93,74,38","265.0262145996094"
"2","20","beam","5","5","Answer the question: who wore number 7 for the green bay packers?","1","60,23,93,74,38","722.1972045898438"
"3","20","beam","5","5","Answer the question: where does patience is a virtue come from?","1","60,23,93,74,38","264.3823547363281"
"4","20","beam","5","5","Answer the question: who wrote ain't living long like this?","1","60,23,93,74,38","771.7032470703125"
"5","20","beam","5","5","Answer the question: who played the mom on what's eating gilbert grape?","1","25,92,52,91,33","29.7021484375"
"6","20","beam","5","5","Answer the question: where do secondary xylem and phloem cells arise from?","1","25,92,52,91,33","109.44818878173828"
"7","20","beam","5","5","Answer the question: who added a press room to the white house?","1","25,92,52,91,33","247.17640686035156"
"8","20","beam","5","5","Answer the question: nodding your head no is an example of?","1","25,92,52,91,33","315.2737731933594"
"9","20","beam","5","5","Answer the question: who sings the theme tune to mum on bbc2?","1","25,92,52,91,33","528.0244750976562"
"10","20","beam","5","5","Answer the question: who played the detective in little boy blue?","1","68,31,81,63,45","194.83645629882812"
"11","20","beam","5","5","Answer the question: when was the first horrid henry book written?","1","68,31,81,63,45","763.927978515625"
"12","20","beam","5","5","Answer the question: who plays grace in the secret life of the american teenager?","1","68,31,81,63,45","254.48109436035156"
"13","20","beam","5","5","Answer the question: who has won the canada open women's doubles?","1","68,31,81,63,45","467.30413818359375"
"14","20","beam","5","5","Answer the question: where does the last name waller come from?","1","68,31,81,63,45","73.34774780273438"
"15","20","beam","5","5","Answer the question: who wrote how do you do it by gerry and the pacemakers?","1","53,67,78,27,39","34.450321197509766"
"16","20","beam","5","5","Answer the question: what type of reproduction do whiptail lizards use?","1","53,67,78,27,39","875.982666015625"
"17","20","beam","5","5","Answer the question: who sings i don't want to be lonely?","1","53,67,78,27,39","221.3314971923828"
"18","20","beam","5","5","Answer the question: who wrote song what a friend we have in jesus?","1","53,67,78,27,39","232.3943634033203"
"19","20","beam","5","5","Answer the question: who is the original singer of just when i needed you most?","1","53,67,78,27,39","427.3280029296875"
"20","20","beam","5","5","Answer the question: what allows chyme to enter the small intestine?","1","69,42,66,9,26","269.1089172363281"
"21","20","beam","5","5","Answer the question: where would the group bacteroids likely be found?","1","69,42,66,9,26","697.9867553710938"
"22","20","beam","5","5","Answer the question: where does the last name andersen originate from?","1","69,42,66,9,26","192.55874633789062"
"23","20","beam","5","5","Answer the question: how long did the democrats control the house and senate?","1","69,42,66,9,26","228.27978515625"
"24","20","beam","5","5","Answer the question: who sang in the movie i walk the line?","1","69,42,66,9,26","1382.837158203125"
"25","20","beam","5","5","Answer the question: who is the premier of northern cape 2018?","1","59,18,89,87,97","46.31553268432617"
"26","20","beam","5","5","Answer the question: who owns the biggest house in beverly hills?","1","59,18,89,87,97","188.8055877685547"
"27","20","beam","5","5","Answer the question: who sings god is great beer is good?","1","59,18,89,87,97","584.4859619140625"
"28","20","beam","5","5","Answer the question: what does the air gap do on a dishwasher?","1","59,18,89,87,97","288.85699462890625"
"29","20","beam","5","5","Answer the question: who is the first indian climber of mount everest?","1","59,18,89,87,97","135.64883422851562"
"30","20","beam","5","5","Answer the question: what is in a pat o brien hurricane?","1","7,44,84,96,15","187.753662109375"
"31","20","beam","5","5","Answer the question: what is the name of son of lord krishna?","1","7,44,84,96,15","125.73674011230469"
"32","20","beam","5","5","Answer the question: who played anna in once upon a time?","1","7,44,84,96,15","620.41162109375"
"33","20","beam","5","5","Answer the question: what is the average salary for a us congressman?","1","7,44,84,96,15","234.89886474609375"
"34","20","beam","5","5","Answer the question: what type of joint connects the incus with the malleus?","1","7,44,84,96,15","505.3516540527344"
"35","20","beam","5","5","Answer the question: when was the lupus foundation of america founded?","1","17,41,24,21,22","52.37826919555664"
"36","20","beam","5","5","Answer the question: what started the war between us and japan?","1","17,41,24,21,22","187.02792358398438"
"37","20","beam","5","5","Answer the question: who sang i put a spell on you in hocus pocus?","1","17,41,24,21,22","187.5513458251953"
"38","20","beam","5","5","Answer the question: who played jennifer in back to the future?","1","17,41,24,21,22","103.69290924072266"
"39","20","beam","5","5","Answer the question: where are the cardiac and vasomotor centers found?","1","17,41,24,21,22","175.91140747070312"
"40","20","beam","5","5","Answer the question: who was the first to say i'm going to disney world?","1","50,12,20,71,75","42.70199966430664"
"41","20","beam","5","5","Answer the question: who sings the whiskey ain't workin anymore?","1","50,12,20,71,75","557.2398071289062"
"42","20","beam","5","5","Answer the question: this inventor co-created the film fred ott’s sneeze?","1","50,12,20,71,75","314.2215270996094"
"43","20","beam","5","5","Answer the question: what goes on the bottom of shepherd's pie?","1","50,12,20,71,75","229.62522888183594"
"44","20","beam","5","5","Answer the question: who sang the most number of songs in the world?","1","50,12,20,71,75","110.47615051269531"
"45","20","beam","5","5","Answer the question: who owns spirit of the suwannee music park?","1","57,36,13,55,14","76.51631164550781"
"46","20","beam","5","5","Answer the question: who is the singer of kal ho na ho?","1","57,36,13,55,14","66.5094985961914"
"47","20","beam","5","5","Answer the question: what episode does marnie come back in geordie shore?","1","57,36,13,55,14","235.6050262451172"
"48","20","beam","5","5","Answer the question: is jaffa cakes a biscuit or a cake?","1","57,36,13,55,14","178.2940216064453"
"49","20","beam","5","5","Answer the question: who sings love will keep us alive by the eagles?","1","57,36,13,55,14","266.0308837890625"
"50","20","beam","5","5","Answer the question: who sings the theme song for the tv show cops?","1","70,2,47,77,1","134.8368682861328"
"51","20","beam","5","5","Answer the question: when did 10 shilling note go out of circulation?","1","70,2,47,77,1","980.1763305664062"
"52","20","beam","5","5","Answer the question: who sang the songs on walk the line?","1","70,2,47,77,1","482.039794921875"
"53","20","beam","5","5","Answer the question: who sang the song should have been a cowboy?","1","70,2,47,77,1","177.8950653076172"
"54","20","beam","5","5","Answer the question: who sang i ran all the way home?","1","70,2,47,77,1","500.2440185546875"
"55","20","beam","5","5","Answer the question: what is the second largest country in asia?","1","16,32,54,83,51","41.52824020385742"
"56","20","beam","5","5","Answer the question: who sang the theme song for the man with the golden gun?","1","16,32,54,83,51","123.9370346069336"
"57","20","beam","5","5","Answer the question: where does the last name roberts come from?","1","16,32,54,83,51","116.55288696289062"
"58","20","beam","5","5","Answer the question: what type of plate boundary is associated with iceland and its volcanic eruptions?","1","16,32,54,83,51","145.56077575683594"
"59","20","beam","5","5","Answer the question: who is the captain of richmond football club?","1","16,32,54,83,51","227.26255798339844"
"60","20","beam","5","5","Answer the question: what's the difference between salisbury steak and hamburger steak?","1","80,79,61,46,65","9.900498390197754"
"61","20","beam","5","5","Answer the question: where is the heart of palm on a palm tree?","1","80,79,61,46,65","199.8594970703125"
"62","20","beam","5","5","Answer the question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1","80,79,61,46,65","148.07696533203125"
"63","20","beam","5","5","Answer the question: how old do you have to be to get a gun licence in nz?","1","80,79,61,46,65","93.90870666503906"
"64","20","beam","5","5","Answer the question: what is the meaning of gorakh dhanda in urdu?","1","80,79,61,46,65","145.3823699951172"
"65","20","beam","5","5","Answer the question: when did the song things that make you go hmmm come out?","1","29,98,8,58,11","37.99571228027344"
"66","20","beam","5","5","Answer the question: cast of the have and have nots play?","1","29,98,8,58,11","500.7492370605469"
"67","20","beam","5","5","Answer the question: where does the last name orozco originate from?","1","29,98,8,58,11","318.01385498046875"
"68","20","beam","5","5","Answer the question: what is the name of india pakistan border?","1","29,98,8,58,11","68.58119201660156"
"69","20","beam","5","5","Answer the question: which british city is farthest from the sea?","1","29,98,8,58,11","54.912662506103516"
"70","20","beam","5","5","Answer the question: who played mrs warboys in one foot in the grave?","1","35,19,40,82,4","36.66617965698242"
"71","20","beam","5","5","Answer the question: who stepped out of the dithyrambic chorus to become the first actor?","1","35,19,40,82,4","236.66366577148438"
"72","20","beam","5","5","Answer the question: where was the salvation army's christmas collection kettle first introduced?","1","35,19,40,82,4","879.619140625"
"73","20","beam","5","5","Answer the question: sequel to a christmas story it runs in the family?","1","35,19,40,82,4","195.42991638183594"
"74","20","beam","5","5","Answer the question: where was because i could not stop for death published?","1","35,19,40,82,4","903.5156860351562"
"75","20","beam","5","5","Answer the question: where does kfc get their chicken in south africa?","1","43,88,28,10,37","60.62820053100586"
"76","20","beam","5","5","Answer the question: who won the super heavyweight gold medal at the 2000 olympics?","1","43,88,28,10,37","107.10421752929688"
"77","20","beam","5","5","Answer the question: when did men's curling start in the olympics?","1","43,88,28,10,37","60.16952896118164"
"78","20","beam","5","5","Answer the question: which state is the richest state in nigeria?","1","43,88,28,10,37","395.3864440917969"
"79","20","beam","5","5","Answer the question: who wrote if she knew what she wants?","1","43,88,28,10,37","423.6207580566406"
"80","20","beam","5","5","Answer the question: where was the film coming home for christmas filmed?","1","86,5,94,56,6","101.59003448486328"
"81","20","beam","5","5","Answer the question: who plays the mother of howard on big bang theory?","1","86,5,94,56,6","257.3961181640625"
"82","20","beam","5","5","Answer the question: who was the dj on in living color?","1","86,5,94,56,6","578.9082641601562"
"83","20","beam","5","5","Answer the question: when did the granite mountain hotshots get certified?","1","86,5,94,56,6","1273.3353271484375"
"84","20","beam","5","5","Answer the question: who has been appointed as the election commissioner of india?","1","86,5,94,56,6","119.12169647216797"
"85","20","beam","5","5","Answer the question: what is the ultimate objective of financial management?","1","76,72,85,90,48","50.60999298095703"
"86","20","beam","5","5","Answer the question: new movie of ajay devgan and sonakshi sinha?","1","76,72,85,90,48","207.35328674316406"
"87","20","beam","5","5","Answer the question: who kidnapped ben in the deep end of the ocean?","1","76,72,85,90,48","243.74459838867188"
"88","20","beam","5","5","Answer the question: university of michigan school of public health ranking?","1","76,72,85,90,48","174.11776733398438"
"89","20","beam","5","5","Answer the question: what is the name of the gap between two front teeth?","1","76,72,85,90,48","161.31573486328125"
"90","20","beam","5","5","Answer the question: who plays colin on young and the restless?","1","0,49,95,73,30","131.81729125976562"
"91","20","beam","5","5","Answer the question: when was the last time tug-of-war was an official olympic sport?","1","0,49,95,73,30","49.150169372558594"
"92","20","beam","5","5","Answer the question: who is the actress who plays baker on blue bloods?","1","0,49,95,73,30","272.67047119140625"
"93","20","beam","5","5","Answer the question: what is the function of the pericardial sac?","1","0,49,95,73,30","86.80589294433594"
"94","20","beam","5","5","Answer the question: who won the 2017 sports personality of the year?","1","0,49,95,73,30","155.83096313476562"
"95","20","beam","5","5","Answer the question: when did bihar bifurcate from bengal and some parts of chota nagpur merged into bengal?","1","62,34,99,64,3","60.452571868896484"
"96","20","beam","5","5","Answer the question: what was the first capital city of australia?","1","62,34,99,64,3","89.30549621582031"
"97","20","beam","5","5","Answer the question: who is the young man in hawthorne's my kinsman major molineux?","1","62,34,99,64,3","651.2010498046875"
"98","20","beam","5","5","Answer the question: who is the authority or governing body of mca?","1","62,34,99,64,3","235.6478271484375"
"99","20","beam","5","5","Answer the question: who invented the cornell method of note taking?","1","62,34,99,64,3","435.6985168457031"
