"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"0","20","beam","5","15","Answer the question: who sang theme song for license to kill?","1","60,23,93,74,38","168.483642578125"
"1","20","beam","5","15","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","1","60,23,93,74,38","555.2928466796875"
"2","20","beam","5","15","Answer the question: who wore number 7 for the green bay packers?","1","60,23,93,74,38","1162.982421875"
"3","20","beam","5","15","Answer the question: where does patience is a virtue come from?","1","60,23,93,74,38","525.438720703125"
"4","20","beam","5","15","Answer the question: who wrote ain't living long like this?","1","60,23,93,74,38","561.2574462890625"
"5","20","beam","5","15","Answer the question: who played the mom on what's eating gilbert grape?","1","25,92,52,91,33","57.399959564208984"
"6","20","beam","5","15","Answer the question: where do secondary xylem and phloem cells arise from?","1","25,92,52,91,33","125.4846420288086"
"7","20","beam","5","15","Answer the question: who added a press room to the white house?","1","25,92,52,91,33","506.1214294433594"
"8","20","beam","5","15","Answer the question: nodding your head no is an example of?","1","25,92,52,91,33","797.562744140625"
"9","20","beam","5","15","Answer the question: who sings the theme tune to mum on bbc2?","1","25,92,52,91,33","614.9645385742188"
"10","20","beam","5","15","Answer the question: who played the detective in little boy blue?","1","68,31,81,63,45","85.16995239257812"
"11","20","beam","5","15","Answer the question: when was the first horrid henry book written?","1","68,31,81,63,45","485.7549133300781"
"12","20","beam","5","15","Answer the question: who plays grace in the secret life of the american teenager?","1","68,31,81,63,45","163.7323760986328"
"13","20","beam","5","15","Answer the question: who has won the canada open women's doubles?","1","68,31,81,63,45","376.5478210449219"
"14","20","beam","5","15","Answer the question: where does the last name waller come from?","1","68,31,81,63,45","92.8814926147461"
"15","20","beam","5","15","Answer the question: who wrote how do you do it by gerry and the pacemakers?","1","53,67,78,27,39","23.509300231933594"
"16","20","beam","5","15","Answer the question: what type of reproduction do whiptail lizards use?","1","53,67,78,27,39","1822.400390625"
"17","20","beam","5","15","Answer the question: who sings i don't want to be lonely?","1","53,67,78,27,39","256.2745666503906"
"18","20","beam","5","15","Answer the question: who wrote song what a friend we have in jesus?","1","53,67,78,27,39","294.7067565917969"
"19","20","beam","5","15","Answer the question: who is the original singer of just when i needed you most?","1","53,67,78,27,39","490.0426025390625"
"20","20","beam","5","15","Answer the question: what allows chyme to enter the small intestine?","1","69,42,66,9,26","239.87713623046875"
"21","20","beam","5","15","Answer the question: where would the group bacteroids likely be found?","1","69,42,66,9,26","1211.456787109375"
"22","20","beam","5","15","Answer the question: where does the last name andersen originate from?","1","69,42,66,9,26","679.4642333984375"
"23","20","beam","5","15","Answer the question: how long did the democrats control the house and senate?","1","69,42,66,9,26","788.8965454101562"
"24","20","beam","5","15","Answer the question: who sang in the movie i walk the line?","1","69,42,66,9,26","3366.926513671875"
"25","20","beam","5","15","Answer the question: who is the premier of northern cape 2018?","1","59,18,89,87,97","36.08563232421875"
"26","20","beam","5","15","Answer the question: who owns the biggest house in beverly hills?","1","59,18,89,87,97","136.33067321777344"
"27","20","beam","5","15","Answer the question: who sings god is great beer is good?","1","59,18,89,87,97","861.442138671875"
"28","20","beam","5","15","Answer the question: what does the air gap do on a dishwasher?","1","59,18,89,87,97","301.598876953125"
"29","20","beam","5","15","Answer the question: who is the first indian climber of mount everest?","1","59,18,89,87,97","153.90586853027344"
"30","20","beam","5","15","Answer the question: what is in a pat o brien hurricane?","1","7,44,84,96,15","138.3302001953125"
"31","20","beam","5","15","Answer the question: what is the name of son of lord krishna?","1","7,44,84,96,15","217.64295959472656"
"32","20","beam","5","15","Answer the question: who played anna in once upon a time?","1","7,44,84,96,15","531.32275390625"
"33","20","beam","5","15","Answer the question: what is the average salary for a us congressman?","1","7,44,84,96,15","382.74432373046875"
"34","20","beam","5","15","Answer the question: what type of joint connects the incus with the malleus?","1","7,44,84,96,15","1505.4581298828125"
"35","20","beam","5","15","Answer the question: when was the lupus foundation of america founded?","1","17,41,24,21,22","83.84268188476562"
"36","20","beam","5","15","Answer the question: what started the war between us and japan?","1","17,41,24,21,22","377.0733642578125"
"37","20","beam","5","15","Answer the question: who sang i put a spell on you in hocus pocus?","1","17,41,24,21,22","341.1300964355469"
"38","20","beam","5","15","Answer the question: who played jennifer in back to the future?","1","17,41,24,21,22","157.29006958007812"
"39","20","beam","5","15","Answer the question: where are the cardiac and vasomotor centers found?","1","17,41,24,21,22","260.1426696777344"
"40","20","beam","5","15","Answer the question: who was the first to say i'm going to disney world?","1","50,12,20,71,75","68.96329498291016"
"41","20","beam","5","15","Answer the question: who sings the whiskey ain't workin anymore?","1","50,12,20,71,75","738.6365356445312"
"42","20","beam","5","15","Answer the question: this inventor co-created the film fred ott’s sneeze?","1","50,12,20,71,75","609.0178833007812"
