"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","60","15","1","14","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sang theme song for license to kill?","1385","60_3,60_2,60_5,60_1,60_12,60_4,60_13,60_7,60_6,60_11,60_8,60_9,60_10,60_14","0.281480073928833,0.2891436815261841,0.3221404552459717,0.33156079053878784,0.3549346923828125,0.36831551790237427,0.39026033878326416,0.39029020071029663,0.412373423576355,0.42461657524108887,0.43276292085647583,0.4360842704772949,0.47943735122680664,0.5146605968475342",": Gladys Knight.","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","22.439897537231445,29.291967391967773,50.49443817138672,50.558258056640625,44.32747268676758,26.554927825927734","0.07249749990681824","1","0"
"rag","23","15","1","6","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: a concave mirror can form a real image which is a copy of an object that forms?","573","23_1,23_3,23_2,23_4,23_6,23_5","0.1922042965888977,0.2267773151397705,0.2451852560043335,0.3140566349029541,0.37309730052948,0.4855402708053589","Answer: Yes, a concave mirror can form a real image which is","inverted","44.162994384765625,13.135313987731934,44.72129440307617,50.326812744140625,48.17229461669922,50.26636505126953,55.31562042236328,60.542598724365234,53.145992279052734,56.480552673339844,58.35212326049805,48.9487190246582,44.133567810058594,61.61455535888672,55.512203216552734","0","0","0"
"rag","93","15","1","6","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wore number 7 for the green bay packers?","616","93_1,93_5,93_3,93_8,93_4,93_7","0.24252986907958984,0.268314003944397,0.2835204005241394,0.28570181131362915,0.2885426878929138,0.30546867847442627","The Green Bay Packers are an American football team in the National Football League","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","50.757259368896484,14.401839256286621,53.755043029785156,57.41191864013672,57.93940734863281,41.19522476196289,38.73269271850586,55.60599899291992,56.30077362060547,57.9583625793457,54.35680389404297,48.65470886230469,64.18436431884766,56.66954040527344,53.00355529785156","0","0","0"
"rag","74","15","1","4","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does patience is a virtue come from?","325","74_1,74_2,74_3,74_4","0.2798389792442322,0.3585219383239746,0.4659597873687744,0.5376405715942383",": It is a proverb that has been used for centuries.","`` Psychomachia , ''","47.830814361572266,45.34981155395508,48.14337158203125,58.08897018432617,45.53477096557617,49.61085510253906,36.07823181152344,44.532806396484375,48.14022445678711,45.84614562988281,40.73143768310547,55.11296844482422,58.09314727783203,51.12137985229492","0","0","0"
"rag","38","15","1","4","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote ain't living long like this?","393","38_13,38_1,38_3,38_16","0.33796799182891846,0.3506772518157959,0.37362146377563477,0.39811134338378906",": rodney crowell.","Rodney Crowell","37.985870361328125,35.91914367675781,49.571144104003906,36.52283477783203,27.53850555419922,33.991249084472656,36.418426513671875","0","1","0"
"rag","25","15","1","4","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played the mom on what's eating gilbert grape?","408","25_3,25_11,25_2,25_9","0.2798340320587158,0.334092378616333,0.34160494804382324,0.3599189519882202","Darlene Cates ( born Rita Darlene Guthrie","Darlene Cates,Darlene Cates,Darlene Cates","42.08876037597656,13.572515487670898,47.91310119628906,38.829532623291016,51.61307907104492,37.65705108642578,20.88343620300293,27.308961868286133,63.92182159423828,48.313602447509766,42.62380599975586,35.791786193847656,48.168113708496094,35.404273986816406,39.60218811035156","0.081939171811711","0.5","0"
"rag","92","15","1","4","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where do secondary xylem and phloem cells arise from?","419","92_3,92_4,92_1,92_5","0.21709835529327393,0.2456304430961609,0.24764060974121094,0.2556036114692688",": The secondary xylem and phloem cells arise from the","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","42.16366195678711,42.19554138183594,30.998735427856445,35.463653564453125,28.679052352905273,32.76606750488281,29.95372772216797,44.82526397705078,47.86457824707031,26.044525146484375,35.094390869140625,34.91069412231445,50.99887466430664,48.198970794677734,25.271373748779297","0.027895820162122397","0.16666666666666666","0"
"rag","52","15","1","4","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who added a press room to the white house?","416","52_2,52_5,52_4,52_1","0.2553759217262268,0.265694797039032,0.269695520401001,0.28285467624664307"," Quora The White House was originally built without a press room.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","53.583431243896484,33.48820877075195,27.53316879272461,53.637298583984375,45.158348083496094,61.203765869140625,31.475460052490234,40.7833251953125,44.69239044189453,55.75984191894531,31.244142532348633,36.269554138183594,40.37803268432617,52.89698028564453","0","0","0"
"rag","91","15","1","4","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: nodding your head no is an example of?","415","91_7,91_2,91_5,91_6","0.2760632038116455,0.285647451877594,0.29373598098754883,0.2961733341217041","Context: of ``.τσου'' is optional and reserved only","a gesture","34.24759292602539,17.440635681152344,30.504192352294922,25.08768653869629,38.51084518432617,16.294435501098633,11.67333984375,14.71847915649414,13.27385139465332,15.380500793457031,25.30192756652832,45.77885437011719,46.22399139404297,57.06879806518555,56.941627502441406","0","0","0"
"rag","33","15","1","4","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sings the theme tune to mum on bbc2?","414","33_1,33_15,33_3,33_14","0.3727104067802429,0.3785349726676941,0.3848901391029358,0.3876950144767761"," Tracks - The Guardian Question: who sings the theme tune to mum","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","41.812538146972656,21.57805061340332,20.745750427246094,22.006559371948242,18.67672348022461,14.274972915649414,34.01113510131836,26.353647232055664,51.094810485839844,41.21213150024414,36.12968063354492,48.87491226196289,48.49882125854492,41.31074523925781,46.39795684814453","0.020044994979069072","0.13333333333333333","0"
