"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","sampling_top_p","8","1","Answer the question: who sang theme song for license to kill?","20","60,23,93,74,38,25,92,52","
The theme song for the movie ""License to Kill"" was performed by American singer Gloria Est","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","40.774009704589844,19.15020751953125,19.921039581298828,56.495567321777344,61.387672424316406,46.69329071044922,54.15782165527344,28.51463508605957,59.00749206542969,40.95978927612305,48.87689208984375,28.4981689453125,53.96527099609375,45.62993621826172,44.66550064086914,48.276222229003906,18.018260955810547,31.419754028320312,19.108936309814453,22.749431610107422","0","0","0"
"1","20","sampling_top_p","8","1","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","60,23,93,74,38,25,92,52","Yes, a concave mirror can form a real image which is a copy of an object that forms","inverted","38.13426208496094,20.274532318115234,54.372657775878906,49.664161682128906,47.0087890625,37.96529769897461,46.660587310791016,45.463340759277344,48.85013198852539,33.46546936035156,33.550071716308594,61.76667785644531,51.80794906616211,49.528594970703125,39.0698127746582,48.04667282104492,59.951229095458984,36.67459487915039,46.063873291015625,30.4918155670166","0","0","0"
"2","20","sampling_top_p","8","1","Answer the question: who wore number 7 for the green bay packers?","20","60,23,93,74,38,25,92,52","Answer: Aaron Rodgers wore number 12 for the Green Bay Packers.

Question: who wore","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","36.03538513183594,17.223928451538086,43.96990203857422,19.401565551757812,23.580904006958008,39.06341552734375,40.33373260498047,23.30634307861328,46.83187484741211,55.57475662231445,51.466773986816406,61.60000228881836,49.977272033691406,53.87346267700195,40.16444396972656,15.31893253326416,15.817346572875977,37.365760803222656,48.76825714111328,54.923614501953125","0","0","0"
"3","20","sampling_top_p","8","1","Answer the question: where does patience is a virtue come from?","20","60,23,93,74,38,25,92,52","
The phrase ""patience is a virtue"" is a proverb that means patience is a","`` Psychomachia , ''","47.38175964355469,20.834510803222656,18.197996139526367,41.67675018310547,43.212982177734375,42.20396423339844,32.95650863647461,41.22214126586914,43.67074966430664,44.158931732177734,63.48128890991211,51.82006072998047,30.00119972229004,21.623252868652344,29.339706420898438,39.1272087097168,39.4770622253418,25.073406219482422,32.74320983886719,26.203805923461914","0","0","0"
"4","20","sampling_top_p","8","1","Answer the question: who wrote ain't living long like this?","20","60,23,93,74,38,25,92,52","
The song ain't living long like this was written by Bob Dylan, and is from his","Rodney Crowell","43.16335678100586,18.422883987426758,19.532543182373047,41.29452896118164,36.71443557739258,36.81730651855469,26.301774978637695,28.695356369018555,39.76940155029297,41.16371536254883,32.136390686035156,32.28432846069336,47.082576751708984,18.75177574157715,21.612003326416016,34.627349853515625,23.20482063293457,19.395536422729492,20.994157791137695,32.913246154785156","0","0","0"
"5","20","sampling_top_p","8","1","Answer the question: who played the mom on what's eating gilbert grape?","20","60,23,93,74,38,25,92,52","The mom in ""What's Eating Gilbert Grape"" was played by Juliette Lewis.","Darlene Cates,Darlene Cates,Darlene Cates","32.33286666870117,16.4384708404541,45.619728088378906,44.74226379394531,36.38027572631836,35.359535217285156,30.896080017089844,36.59428024291992,25.055646896362305,20.634178161621094,28.098180770874023,60.67566680908203,47.705291748046875,43.09310531616211,48.090023040771484,18.075559616088867,26.899253845214844,24.667192459106445,49.62009811401367,37.59813690185547","0","0","0"
"6","20","sampling_top_p","8","1","Answer the question: where do secondary xylem and phloem cells arise from?","20","60,23,93,74,38,25,92,52","
The answer is that secondary xylem and phloem cells arise from the vascular camb","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","34.25221633911133,18.649433135986328,18.704221725463867,21.236854553222656,45.90298843383789,16.78728675842285,26.110870361328125,26.32291603088379,32.284812927246094,33.09623336791992,28.58338165283203,28.582483291625977,29.778724670410156,40.23272705078125,24.10137176513672,35.2832145690918,29.663461685180664,19.461381912231445,15.195504188537598,20.903064727783203","0.04566525607137944","0.23529411764705882","0"
"7","20","sampling_top_p","8","1","Answer the question: who added a press room to the white house?","20","60,23,93,74,38,25,92,52","Answer: President Franklin D. Roosevelt.

Question: what was the purpose of the press","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","37.11520004272461,14.846258163452148,42.571170806884766,29.711416244506836,28.185184478759766,51.14985275268555,49.23747634887695,51.82158279418945,31.84217071533203,41.128482818603516,16.832340240478516,16.14004898071289,32.95303726196289,44.54030990600586,23.868593215942383,30.56869125366211,38.15177917480469,50.04458999633789,45.83143615722656,38.53928756713867","0.018724372764461875","0.075","0"
"8","20","sampling_top_p","8","1","Answer the question: nodding your head no is an example of?","20","91,33,68,31,81,63,45,53","
The answer is: agreement.","a gesture","50.32421875,23.209360122680664,23.800159454345703,46.49746322631836,44.26944351196289,34.244022369384766,27.329307556152344,40.37752914428711,37.79536056518555,38.5552978515625","0","0","0"
"9","20","sampling_top_p","8","1","Answer the question: who sings the theme tune to mum on bbc2?","20","91,33,68,31,81,63,45,53","The theme tune to Mum on BBC2 is sung by the English singer-songwriter Frank Turner","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","47.010372161865234,21.785856246948242,57.19377517700195,65.35025787353516,48.69163131713867,48.76348114013672,29.32139015197754,47.676055908203125,37.68462371826172,46.12071228027344,45.00737762451172,46.981380462646484,27.801362991333008,24.430435180664062,22.306848526000977,22.967758178710938,32.93244934082031,59.32249069213867,16.03881072998047,19.384254455566406","0.016591439325163958","0.1","0"
"10","20","sampling_top_p","8","1","Answer the question: who played the detective in little boy blue?","20","91,33,68,31,81,63,45,53","
The answer is: David Niven.

David Niven was an English actor who","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","41.31919860839844,20.360347747802734,18.35359764099121,45.54633331298828,47.381683349609375,28.414751052856445,24.771181106567383,21.03604507446289,20.0311279296875,30.2404842376709,48.85261917114258,26.89761734008789,17.102510452270508,27.3697566986084,32.91709899902344,26.76380157470703,36.77239990234375,23.423437118530273,19.756189346313477,33.6119270324707","0","0","0"
"11","20","sampling_top_p","8","1","Answer the question: when was the first horrid henry book written?","20","91,33,68,31,81,63,45,53","
The answer is:

The Horrid Henry books were written by Francesca Simon,","published in 1994,1994,1994,in 1994,1994","46.68779373168945,18.90052032470703,22.041278839111328,45.96690368652344,44.849395751953125,46.02020263671875,48.198814392089844,33.74528503417969,28.41182518005371,40.27471923828125,27.272544860839844,30.176782608032227,21.594463348388672,26.62150001525879,35.00048828125,31.157827377319336,18.20041847229004,19.575986862182617,23.50192642211914,34.75786590576172","0","0","0"
