"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","sampling_top_p","1","1","Answer the question: who sang theme song for license to kill?","20","60","
The theme song for the movie ""License to Kill"" was performed by American singer Gloria Est","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","40.77407455444336,19.150304794311523,19.921083450317383,56.49559020996094,61.38768005371094,46.6932487487793,54.15776824951172,28.5146541595459,59.007530212402344,40.959842681884766,48.87691116333008,28.498172760009766,53.96533203125,45.62993621826172,44.665496826171875,48.27622985839844,18.01828384399414,31.419750213623047,19.10894775390625,22.74950408935547","0","0","0"
"1","20","sampling_top_p","1","1","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","23","Yes, a concave mirror can form a real image which is a copy of an object that forms","inverted","38.134273529052734,20.2745361328125,54.37269592285156,49.664154052734375,47.008785247802734,37.9653434753418,46.66062545776367,45.46332550048828,48.850196838378906,33.465457916259766,33.55011749267578,61.76666259765625,51.80792999267578,49.528629302978516,39.06979751586914,48.04664611816406,59.951210021972656,36.674625396728516,46.0639533996582,30.49184799194336","0","0","0"
"2","20","sampling_top_p","1","1","Answer the question: who wore number 7 for the green bay packers?","20","93","Answer: Aaron Rodgers wore number 12 for the Green Bay Packers.

Question: who wore","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","36.03540802001953,17.22393798828125,43.96983337402344,19.401582717895508,23.580915451049805,39.06342697143555,40.33375930786133,23.30636978149414,46.831878662109375,55.574798583984375,51.46685791015625,61.59999465942383,49.97725296020508,53.873470306396484,40.16438674926758,15.318968772888184,15.817389488220215,37.3658332824707,48.768280029296875,54.92365646362305","0","0","0"
"3","20","sampling_top_p","1","1","Answer the question: where does patience is a virtue come from?","20","74","
The phrase ""patience is a virtue"" is a proverb that means patience is a","`` Psychomachia , ''","47.38178253173828,20.83458137512207,18.19803810119629,41.67673873901367,43.21302032470703,42.20393753051758,32.956546783447266,41.22208023071289,43.67070388793945,44.15890884399414,63.48130416870117,51.82009506225586,30.00119400024414,21.623258590698242,29.33976936340332,39.12716293334961,39.47703170776367,25.073341369628906,32.743255615234375,26.20375633239746","0","0","0"
"4","20","sampling_top_p","1","1","Answer the question: who wrote ain't living long like this?","20","38","
The song ain't living long like this was written by Bob Dylan, and is from his","Rodney Crowell","43.16340255737305,18.42300033569336,19.53261375427246,41.29453659057617,36.71451950073242,36.81733703613281,26.30185317993164,28.695419311523438,39.76950454711914,41.16389465332031,32.136474609375,32.28437423706055,47.082637786865234,18.751850128173828,21.61205291748047,34.627445220947266,23.204883575439453,19.39556884765625,20.994243621826172,32.91327667236328","0","0","0"
"5","20","sampling_top_p","1","1","Answer the question: who played the mom on what's eating gilbert grape?","20","25","The mom in ""What's Eating Gilbert Grape"" was played by Juliette Lewis.","Darlene Cates,Darlene Cates,Darlene Cates","32.33293533325195,16.438518524169922,45.619842529296875,44.74228286743164,36.380210876464844,35.359588623046875,30.89613151550293,36.59416580200195,25.055683135986328,20.634248733520508,28.098234176635742,60.675662994384766,47.7053337097168,43.093204498291016,48.09013366699219,18.075578689575195,26.899276733398438,24.667240142822266,49.620140075683594,37.59814453125","0","0","0"
"6","20","sampling_top_p","1","1","Answer the question: where do secondary xylem and phloem cells arise from?","20","92","
The answer is that secondary xylem and phloem cells arise from the vascular camb","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","34.25214767456055,18.64939308166504,18.704254150390625,21.236865997314453,45.90297317504883,16.787303924560547,26.110881805419922,26.322940826416016,32.28485870361328,33.09626770019531,28.583398818969727,28.58251953125,29.778779983520508,40.2327880859375,24.101388931274414,35.2831916809082,29.663536071777344,19.461435317993164,15.195537567138672,20.903127670288086","0.04566525607137944","0.23529411764705882","0"
"7","20","sampling_top_p","1","1","Answer the question: who added a press room to the white house?","20","52","Answer: President Franklin D. Roosevelt.

Question: what was the purpose of the press","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","37.115238189697266,14.846282005310059,42.57118606567383,29.711444854736328,28.18518829345703,51.14984893798828,49.23744201660156,51.82158660888672,31.842187881469727,41.128536224365234,16.832382202148438,16.14008140563965,32.95305252075195,44.54041290283203,23.868671417236328,30.568811416625977,38.15190887451172,50.04461669921875,45.831417083740234,38.539222717285156","0.018724372764461875","0.075","0"
"8","20","sampling_top_p","1","1","Answer the question: nodding your head no is an example of?","20","91","
The answer is: agreement.","a gesture","50.324222564697266,23.20935821533203,23.800186157226562,46.49748229980469,44.26945495605469,34.244083404541016,27.329395294189453,40.37755584716797,37.79533004760742,38.55531692504883","0","0","0"
"9","20","sampling_top_p","1","1","Answer the question: who sings the theme tune to mum on bbc2?","20","33","The theme tune to Mum on BBC2 is sung by the English singer-songwriter Frank Turner","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","47.010398864746094,21.78588104248047,57.19378662109375,65.3502197265625,48.6916618347168,48.76340866088867,29.3214111328125,47.67599868774414,37.68465805053711,46.12067794799805,45.007381439208984,46.981422424316406,27.801307678222656,24.430437088012695,22.306873321533203,22.967823028564453,32.93247985839844,59.32245635986328,16.038822174072266,19.38431167602539","0.016591439325163958","0.1","0"
"10","20","sampling_top_p","1","1","Answer the question: who played the detective in little boy blue?","20","68","
The answer is: David Niven.

David Niven was an English actor who","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","41.31927490234375,20.360464096069336,18.3536434173584,45.54637145996094,47.381736755371094,28.414722442626953,24.77118682861328,21.036087036132812,20.031204223632812,30.24053192138672,48.85266876220703,26.897615432739258,17.102521896362305,27.369762420654297,32.91712188720703,26.76382064819336,36.772438049316406,23.423492431640625,19.756250381469727,33.61195373535156","0","0","0"
"11","20","sampling_top_p","1","1","Answer the question: when was the first horrid henry book written?","20","31","
The answer is:

The Horrid Henry books were written by Francesca Simon,","published in 1994,1994,1994,in 1994,1994","46.687782287597656,18.900550842285156,22.041276931762695,45.96687316894531,44.84946823120117,46.02020263671875,48.198814392089844,33.745323181152344,28.41185188293457,40.27475357055664,27.272645950317383,30.176855087280273,21.594497680664062,26.6214656829834,35.000423431396484,31.157833099365234,18.200428009033203,19.576034545898438,23.501991271972656,34.75790023803711","0","0","0"
"12","20","sampling_top_p","1","1","Answer the question: who plays grace in the secret life of the american teenager?","20","81","The actor who plays Grace on The Secret Life of the American Teenager is Shailene Wood","Megan Park,Megan Park,Megan Park,Megan Park,Megan Park","39.14292526245117,22.16145896911621,46.9287109375,48.2967643737793,50.658695220947266,58.06631088256836,22.18372344970703,34.912567138671875,38.439720153808594,39.40530776977539,51.13853454589844,26.704607009887695,29.847217559814453,36.97314453125,33.90446853637695,36.27903747558594,24.159757614135742,20.53466796875,28.68593978881836,23.395084381103516","0","0","0"
"13","20","sampling_top_p","1","1","Answer the question: who has won the canada open women's doubles?","20","63","
The answer is that the team of Eugenie Bouchard and Genie Bouch","Mayu Matsumoto,Wakana Nagahara,Mayu Matsumoto,Wakana Nagahara","40.200111389160156,18.834476470947266,18.21263313293457,37.12117004394531,48.63478469848633,17.173179626464844,14.917770385742188,26.178489685058594,30.291547775268555,15.361058235168457,28.854633331298828,28.34664535522461,24.735557556152344,31.258548736572266,24.150297164916992,32.977813720703125,13.183977127075195,25.43522834777832,24.778440475463867,23.66319465637207","0","0","0"
"14","20","sampling_top_p","1","1","Answer the question: where does the last name waller come from?","20","45","
Waller is an English surname that originated as a variant of the surname ""Welcher","Anglo - Saxon origin","47.94203186035156,19.207429885864258,19.061887741088867,36.97819519042969,27.82326316833496,36.1109619140625,24.101093292236328,21.196931838989258,28.41522216796875,28.276853561401367,30.232908248901367,24.07664680480957,15.986270904541016,28.94525146484375,18.182519912719727,15.641388893127441,17.205326080322266,18.27794075012207,24.286394119262695,23.526203155517578","0","0.11764705882352941","0"
"15","20","sampling_top_p","1","1","Answer the question: who wrote how do you do it by gerry and the pacemakers?","20","53","""How Do You Do It?"" is a song written by Gerry Marsden and originally recorded","Mitch Murray,Mitch Murray,Mitch Murray,Mitch Murray","49.212562561035156,37.60801696777344,30.57147979736328,37.26874542236328,31.444103240966797,24.09110450744629,31.82492446899414,42.62723922729492,33.085567474365234,41.70665740966797,21.84005355834961,34.08158874511719,43.804351806640625,16.308443069458008,30.66254234313965,15.583126068115234,24.62042999267578,49.78718948364258,15.88847541809082,33.24107360839844","0","0","0"
"16","20","sampling_top_p","1","1","Answer the question: what type of reproduction do whiptail lizards use?","20","67","
Whiptail lizards are oviparous, which means that they lay eggs.","parthenogenesis,Parthenogenesis,Parthenogenesis,parthenogenic,parthenogenesis","37.84660339355469,23.674009323120117,25.272306442260742,27.2216796875,39.01409149169922,35.91683578491211,33.85284423828125,24.544191360473633,18.254844665527344,24.87173080444336,26.411834716796875,34.19368362426758,35.86639404296875,32.231258392333984,59.185508728027344,50.69475173950195,35.5419921875,24.256107330322266,23.825969696044922,42.015262603759766","0","0","0"
"17","20","sampling_top_p","1","1","Answer the question: who sings i don't want to be lonely?","20","78","Answer: Dua Lipa sings ""I don't want to be lonely"".","Ronnie Dyson","41.955623626708984,20.212377548217773,40.67875289916992,22.38269805908203,26.38697052001953,23.087907791137695,34.26101303100586,25.77737045288086,42.00932312011719,26.953096389770508,42.14962387084961,55.88056564331055,39.2146110534668,45.57470703125,31.463247299194336,32.0755615234375,56.47699737548828,38.90383529663086,34.63909912109375","0","0","0"
