"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","perplexity"
"0","20","beam","1","15","Answer the question: who sang theme song for license to kill?","1","60","22974.232421875"
"1","20","beam","1","15","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","1","23","5873.86669921875"
"2","20","beam","1","15","Answer the question: who wore number 7 for the green bay packers?","1","93","18274.849609375"
"3","20","beam","1","15","Answer the question: where does patience is a virtue come from?","1","74","13536.2607421875"
"4","20","beam","1","15","Answer the question: who wrote ain't living long like this?","1","38","14129.5634765625"
"5","20","beam","1","15","Answer the question: who played the mom on what's eating gilbert grape?","1","25","3490.8642578125"
"6","20","beam","1","15","Answer the question: where do secondary xylem and phloem cells arise from?","1","92","6337.94384765625"
"7","20","beam","1","15","Answer the question: who added a press room to the white house?","1","52","19648.5234375"
"8","20","beam","1","15","Answer the question: nodding your head no is an example of?","1","91","29231.046875"
"9","20","beam","1","15","Answer the question: who sings the theme tune to mum on bbc2?","1","33","2758.23583984375"
"10","20","beam","1","15","Answer the question: who played the detective in little boy blue?","1","68","18281.857421875"
"11","20","beam","1","15","Answer the question: when was the first horrid henry book written?","1","31","13844.78125"
"12","20","beam","1","15","Answer the question: who plays grace in the secret life of the american teenager?","1","81","8318.001953125"
"13","20","beam","1","15","Answer the question: who has won the canada open women's doubles?","1","63","10900.4599609375"
"14","20","beam","1","15","Answer the question: where does the last name waller come from?","1","45","3561.2841796875"
"15","20","beam","1","15","Answer the question: who wrote how do you do it by gerry and the pacemakers?","1","53","7405.71630859375"
"16","20","beam","1","15","Answer the question: what type of reproduction do whiptail lizards use?","1","67","4418.6943359375"
"17","20","beam","1","15","Answer the question: who sings i don't want to be lonely?","1","78","6165.8828125"
"18","20","beam","1","15","Answer the question: who wrote song what a friend we have in jesus?","1","27","3332.499267578125"
"19","20","beam","1","15","Answer the question: who is the original singer of just when i needed you most?","1","39","5248.0849609375"
"20","20","beam","1","15","Answer the question: what allows chyme to enter the small intestine?","1","69","21388.236328125"
"21","20","beam","1","15","Answer the question: where would the group bacteroids likely be found?","1","42","30046.173828125"
"22","20","beam","1","15","Answer the question: where does the last name andersen originate from?","1","66","15958.208984375"
"23","20","beam","1","15","Answer the question: how long did the democrats control the house and senate?","1","9","9101.623046875"
"24","20","beam","1","15","Answer the question: who sang in the movie i walk the line?","1","26","26278.015625"
"25","20","beam","1","15","Answer the question: who is the premier of northern cape 2018?","1","59","26479.5703125"
"26","20","beam","1","15","Answer the question: who owns the biggest house in beverly hills?","1","18","14932.306640625"
"27","20","beam","1","15","Answer the question: who sings god is great beer is good?","1","89","32168.751953125"
"28","20","beam","1","15","Answer the question: what does the air gap do on a dishwasher?","1","87","4474.6064453125"
"29","20","beam","1","15","Answer the question: who is the first indian climber of mount everest?","1","97","2748.370849609375"
"30","20","beam","1","15","Answer the question: what is in a pat o brien hurricane?","1","7","28837.669921875"
"31","20","beam","1","15","Answer the question: what is the name of son of lord krishna?","1","44","6102.19580078125"
"32","20","beam","1","15","Answer the question: who played anna in once upon a time?","1","84","5813.62841796875"
