"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","240","15","5","1","beam","facebook/contriever",". Question: Why did Ronnie and Mom go to the Davis house after being kicked out? 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","162","235_13","0.4432246685028076","4) Mr.","2","19.068525314331055,29.526721954345703,47.46177673339844,47.895362854003906,59.42817306518555","0","0","0"
"rag","93","15","5","1","beam","facebook/contriever",". Question: What is the author’s thesis? 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","160","93_4","0.46049565076828003","1) The author’s thesis is that even Keynesian economists","1","15.361526489257812,33.39762878417969,51.4365234375,46.125579833984375,53.74163818359375,45.94004821777344,44.88024139404297,52.02090835571289,51.89904022216797,44.83611297607422,47.55369567871094,32.905670166015625,31.555648803710938,27.60546112060547,42.49010467529297","0","0.18181818181818182","0"
"rag","296","15","5","1","beam","facebook/contriever",". Question: What does the author credit the recent dramatic change in politics to?  1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","82","296_19","0.520307183265686","The author credits the recent dramatic change in politics to the internet as a","1","16.097267150878906,26.991825103759766,54.69647216796875,55.61311340332031,58.303855895996094,51.127098083496094,46.14196014404297,40.89873504638672,57.60773849487305,43.18762969970703,53.8383674621582,39.60908508300781,43.149322509765625,51.88603973388672,50.28022384643555","0","0","0"
"rag","155","15","5","1","beam","facebook/contriever",". Question: What is the author's overall feeling towards modern dentistry as a whole in this passage? 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","196","155_24","0.5383205413818359","3) Positive; the author implies that modern dentistry has only improved","4","18.76479721069336,31.940330505371094,42.49858856201172,49.326927185058594,51.95246887207031,49.946571350097656,41.6829833984375,35.850521087646484,50.1944465637207,38.66929244995117,35.31622314453125,32.17436981201172,41.7885856628418,41.52324676513672,35.529273986816406","0","0","0"
"rag","102","15","5","1","beam","facebook/contriever",". Question: What level of depth does the author provide on the subjects they use to make their case? 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","128","93_14","0.5922879576683044","4) They provide deep, explanatory statistics to most arguments.","2","14.803651809692383,33.669227600097656,48.318641662597656,48.803897857666016,49.64146423339844,50.90432357788086,48.4246711730957,27.826623916625977,44.38688278198242,46.75259780883789,42.40372848510742,40.86928939819336,57.63058853149414","0","0","0"
"rag","209","15","5","1","beam","facebook/contriever",". Question: Why was a Dr. able to examine Parks without being suspicious? 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","163","209_23","0.5686855316162109","
4) Parks had too strong of a disguise.","3","19.984970092773438,41.7717399597168,28.076332092285156,49.9555778503418,47.244667053222656,42.22272872924805,39.75823211669922,37.81275177001953,43.94565963745117,42.78441619873047,27.812435150146484,58.456146240234375","0","0","0"
"rag","135","15","5","1","beam","facebook/contriever",". Question: What role does technology play in Tannen’s views? 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","103","135_35","0.3903452157974243","1) Tannen believes that technology has allowed the facts to surface","3","15.626032829284668,35.05678939819336,59.37741470336914,53.55843734741211,45.956233978271484,49.754310607910156,59.17505645751953,59.94893264770508,57.30274200439453,58.07362747192383,46.05125427246094,53.79755401611328,50.44938659667969,51.73447036743164,66.32057189941406","0","0","0"
"rag","272","15","5","1","beam","facebook/contriever",". Question: What does the author think that social media has the power to amplify? 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","141","272_12","0.5060381293296814","The author thinks that social media has the power to amplify both positive and","1","17.501602172851562,39.7515869140625,59.012882232666016,50.048118591308594,63.977935791015625,58.912967681884766,53.80207824707031,51.540802001953125,47.97068786621094,44.53989791870117,61.471004486083984,63.69675827026367,54.607505798339844,66.53632354736328,62.54685974121094","0","0","0"
"rag","125","15","5","1","beam","facebook/contriever",". Question: What does the author suggest are some traits Said possesses? 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","131","125_12","0.6441915035247803","1) Boldness, confidence
2) Vanity, disorganization","1","17.271106719970703,29.458505630493164,52.34854507446289,51.17646026611328,47.183013916015625,53.07219696044922,50.34927749633789,43.434715270996094,31.649566650390625,38.19559860229492,61.54439926147461,37.10820770263672,45.87794876098633,50.90192794799805,29.048755645751953","0","0.2857142857142857","0"
"rag","325","15","5","1","beam","facebook/contriever",". Question: What is a message of this article? 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","150","325_17","0.5026752948760986","1) Technology will continue to change
2) It is important to","1","16.617719650268555,25.489452362060547,50.639530181884766,48.824745178222656,44.524330139160156,46.47329330444336,40.23992156982422,38.638614654541016,44.23350524902344,28.81745719909668,36.10696792602539,57.07682418823242,44.89461898803711,41.184085845947266,45.91498565673828","0","0.16666666666666669","0"
