"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","240","15","5","15","beam","facebook/contriever",". Question: Why did Ronnie and Mom go to the Davis house after being kicked out? 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","1273","235_13,240_13,235_51,240_51,235_14,240_14,235_11,240_11,235_19,240_19,235_49,240_49,235_10,240_10,240_50","0.4432246685028076,0.4432246685028076,0.44751977920532227,0.44751977920532227,0.5026676058769226,0.5026676058769226,0.5166780948638916,0.5166780948638916,0.5215202569961548,0.5215202569961548,0.5221701860427856,0.5221701860427856,0.5333756804466248,0.5333756804466248,0.5347890257835388","1) They needed to hide from the authorities 2) They new that","2","17.482810974121094,29.183650970458984,44.368404388427734,46.79352951049805,38.442832946777344,49.04182434082031,37.115760803222656,36.915863037109375,49.93144607543945,36.31595993041992,43.48407745361328,35.03692626953125,54.520477294921875,39.49525833129883,45.5667839050293","0","0.15384615384615385","0"
"rag","93","15","5","15","beam","facebook/contriever",". Question: What is the author’s thesis? 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","1256","93_4,93_1,93_9,93_14,93_8,93_32,93_11,93_5,93_24,93_21,93_7,93_6,93_27,93_17,93_13","0.46049565076828003,0.49629920721054077,0.5212477445602417,0.5315730571746826,0.5353221893310547,0.5419899821281433,0.5444366931915283,0.548954427242279,0.5536730289459229,0.5709788203239441,0.589257001876831,0.5923666954040527,0.5947326421737671,0.6039886474609375,0.6040546894073486","1) The author’s thesis is that even Keynesian economists","1","15.769367218017578,13.184319496154785,32.10580825805664,37.844451904296875,45.740623474121094,51.83518981933594,47.49220275878906,54.414390563964844,51.724239349365234,45.863670349121094,52.390464782714844,43.0785026550293,29.37244987487793,28.560882568359375,43.747493743896484","0","0.18181818181818182","0"
"rag","296","15","5","15","beam","facebook/contriever",". Question: What does the author credit the recent dramatic change in politics to?  1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","1076","296_19,296_1,296_2,296_12,296_20,296_23,296_22,296_3,296_35,296_7,296_33,296_27,296_8,296_30,296_36","0.520307183265686,0.5718733072280884,0.5720698833465576,0.5885482430458069,0.6164084672927856,0.6185691356658936,0.6190601587295532,0.6209174394607544,0.6233718395233154,0.6293548345565796,0.6318079233169556,0.6321066617965698,0.6415340900421143,0.6424539089202881,0.6466161012649536","The author credits the recent dramatic change in politics to the internet as a","1","14.090712547302246,15.102787017822266,50.54726791381836,56.01298141479492,50.1907958984375,52.040748596191406,53.563385009765625,49.22903823852539,58.69153594970703,53.39582061767578,52.706939697265625,41.378990173339844,43.662113189697266,52.22477722167969,47.93255615234375","0","0","0"
"rag","155","15","5","15","beam","facebook/contriever",". Question: What is the author's overall feeling towards modern dentistry as a whole in this passage? 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","1293","155_24,155_12,155_10,155_22,155_32,155_17,155_19,155_5,155_29,155_34,155_30,155_11,155_31,155_2,155_23","0.5383205413818359,0.5430186986923218,0.5584432482719421,0.5735217928886414,0.5783412456512451,0.5823029279708862,0.5911989212036133,0.593681275844574,0.5937433838844299,0.5978497862815857,0.5979865789413452,0.6006476283073425,0.6069086194038391,0.612727165222168,0.6142097115516663","3) Positive; the author implies that modern dentistry has only improved","4","18.100534439086914,19.293075561523438,36.67411422729492,51.879905700683594,45.47201919555664,43.55540466308594,39.89033126831055,33.7396240234375,44.09576416015625,36.630348205566406,38.829566955566406,32.456817626953125,44.06679153442383,45.370975494384766,36.18513107299805","0","0","0"
"rag","102","15","5","15","beam","facebook/contriever",". Question: What level of depth does the author provide on the subjects they use to make their case? 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","1163","93_14,93_24,93_4,93_5,93_9,93_1,93_11,93_8,93_21,93_32,93_30,93_6,93_27,93_19,102_25","0.5922879576683044,0.5924389362335205,0.5971035957336426,0.6060839891433716,0.6177517771720886,0.626396656036377,0.6340794563293457,0.6354916095733643,0.642640233039856,0.6449512243270874,0.6476238965988159,0.6478859186172485,0.6488512754440308,0.6539832949638367,0.6559240818023682","3) They provide the reader with deeper arguments about the monetary system and","2","15.393866539001465,16.220855712890625,35.49311828613281,46.899253845214844,49.43055725097656,53.102943420410156,54.21298599243164,50.999629974365234,47.88859939575195,47.84358596801758,49.73383712768555,52.738197326660156,34.60470962524414,42.53244400024414,50.649173736572266","0","0","0"
"rag","209","15","5","15","beam","facebook/contriever",". Question: Why was a Dr. able to examine Parks without being suspicious? 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","1343","209_23,209_21,209_6,209_37,209_30,209_22,209_7,209_13,209_11,209_36,209_27,209_17,209_12,235_43,155_29","0.5686855316162109,0.590375542640686,0.5953518152236938,0.6134201884269714,0.617390513420105,0.6218757629394531,0.6256668567657471,0.6526371240615845,0.6637934446334839,0.6718634963035583,0.6852355599403381,0.6908221244812012,0.6948415040969849,0.714018702507019,0.7247633934020996","4)","3","17.419187545776367,32.86137390136719,40.83541488647461,44.637451171875,32.81338882446289","0","0","0"
"rag","135","15","5","15","beam","facebook/contriever",". Question: What role does technology play in Tannen’s views? 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","1262","135_35,135_24,135_34,135_3,135_17,135_19,135_6,135_32,135_11,135_5,135_2,135_33,135_22,135_27,135_25","0.3903452157974243,0.4666826128959656,0.5120677947998047,0.524559736251831,0.5393174886703491,0.5402032136917114,0.5474746823310852,0.5590713024139404,0.5654264092445374,0.566002607345581,0.5717947483062744,0.5727224349975586,0.5763171315193176,0.5811676979064941,0.5860106348991394","1) and 2) are correct.","3","15.424018859863281,14.622267723083496,41.307281494140625,43.350162506103516,53.20025634765625,39.21586608886719,38.64035415649414,47.21333694458008,45.60805130004883","0","0","0"
"rag","272","15","5","15","beam","facebook/contriever",". Question: What does the author think that social media has the power to amplify? 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","1345","272_12,272_5,272_3,272_13,272_28,272_21,272_2,272_4,272_14,272_18,135_2,272_22,135_35,272_29,272_25","0.5060381293296814,0.5751811265945435,0.5885967016220093,0.5920698642730713,0.6186357736587524,0.6198618412017822,0.6213647127151489,0.6292951107025146,0.6304568648338318,0.6444026231765747,0.6465040445327759,0.6468895077705383,0.6490414142608643,0.6563124656677246,0.6593618392944336","The author thinks that social media has the power to amplify both positive and","1","15.614546775817871,32.283878326416016,55.017486572265625,55.315704345703125,63.296810150146484,61.73454666137695,51.052486419677734,50.44105911254883,47.09174346923828,48.081939697265625,51.6251335144043,55.39615249633789,50.3426399230957,64.70252990722656,60.052978515625","0","0","0"
"rag","125","15","5","15","beam","facebook/contriever",". Question: What does the author suggest are some traits Said possesses? 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","1068","125_12,135_2,135_9,135_35,135_6,125_23,135_8,135_7,125_34,272_4,135_34,125_35,125_13,135_24,125_22","0.6441915035247803,0.6514663696289062,0.6598278284072876,0.6622217893600464,0.6647688150405884,0.6665613055229187,0.6674045920372009,0.6725193858146667,0.6748170852661133,0.6798095703125,0.6826139688491821,0.6850405931472778,0.686593234539032,0.6873873472213745,0.6875156164169312","1) Boldness, confidence.","1","15.57711124420166,25.225067138671875,44.528289794921875,50.0195198059082,48.911476135253906,53.002689361572266,49.29620361328125,47.933998107910156","0","0.5","0"
"rag","325","15","5","15","beam","facebook/contriever",". Question: What is a message of this article? 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","1146","325_17,325_16,325_13,325_33,325_6,325_24,325_14,325_37,325_10,325_38,325_36,325_35,325_7,325_9,325_12","0.5026752948760986,0.5122205018997192,0.5252988934516907,0.5332363843917847,0.5438069701194763,0.5538585186004639,0.5615107417106628,0.564460039138794,0.5667953491210938,0.5696624517440796,0.5748296976089478,0.5778073072433472,0.5786440968513489,0.5800675749778748,0.5825419425964355","3) Birmingham is a progressive city.","1","14.382633209228516,18.50698471069336,38.68079376220703,50.940399169921875,40.35728073120117,46.52235794067383,47.91162872314453,52.125335693359375,40.213584899902344","0","0","0"
