"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","240","15","5","20","beam","facebook/contriever",". Question: Why did Ronnie and Mom go to the Davis house after being kicked out? 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","1722","235_13,240_13,235_51,240_51,235_14,240_14,235_11,240_11,235_19,240_19,235_49,240_49,235_10,240_10,235_50,240_50,235_26,240_26,235_7,240_7","0.4432246685028076,0.4432246685028076,0.44751977920532227,0.44751977920532227,0.5026676058769226,0.5026676058769226,0.5166780948638916,0.5166780948638916,0.5215202569961548,0.5215202569961548,0.5221701860427856,0.5221701860427856,0.5333756804466248,0.5333756804466248,0.5347890257835388,0.5347890257835388,0.5487374067306519,0.5487374067306519,0.55809086561203,0.55809086561203","1) They needed to hide from the authorities 2) They new that","2","17.907882690429688,27.519268035888672,40.452980041503906,45.698760986328125,45.156009674072266,48.52312469482422,42.70682907104492,38.53783416748047,49.69649124145508,38.24427032470703,41.85531234741211,36.01139831542969,55.70372772216797,47.63972091674805,48.24565887451172","0","0.15384615384615385","0"
"rag","93","15","5","20","beam","facebook/contriever",". Question: What is the author’s thesis? 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","1596","93_4,93_1,93_9,93_14,93_8,93_32,93_11,93_5,93_24,93_21,93_7,93_6,93_27,93_17,93_13,93_15,93_31,93_18,93_30,93_23","0.46049565076828003,0.49629920721054077,0.5212477445602417,0.5315730571746826,0.5353221893310547,0.5419899821281433,0.5444366931915283,0.548954427242279,0.5536730289459229,0.5709788203239441,0.589257001876831,0.5923666954040527,0.5947326421737671,0.6039886474609375,0.6040546894073486,0.6194864511489868,0.6196086406707764,0.6230478286743164,0.6281076669692993,0.629270076751709","1) The author’s thesis is that even Keynesian economists","1","16.144155502319336,15.434762954711914,40.60976028442383,40.94671630859375,46.13788986206055,50.716678619384766,35.32268524169922,54.560035705566406,52.65005111694336,45.96181869506836,50.88361358642578,46.873287200927734,29.15692710876465,28.168987274169922,42.831626892089844","0","0.18181818181818182","0"
"rag","296","15","5","20","beam","facebook/contriever",". Question: What does the author credit the recent dramatic change in politics to?  1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","1328","296_19,296_1,296_2,296_12,296_20,296_23,296_22,296_3,296_35,296_7,296_33,296_27,296_8,296_30,296_36,296_4,296_40,296_11,93_14,296_32","0.520307183265686,0.5718733072280884,0.5720698833465576,0.5885482430458069,0.6164084672927856,0.6185691356658936,0.6190601587295532,0.6209174394607544,0.6233718395233154,0.6293548345565796,0.6318079233169556,0.6321066617965698,0.6415340900421143,0.6424539089202881,0.6466161012649536,0.6498568654060364,0.6537902355194092,0.6566722393035889,0.6573731303215027,0.6574220061302185","The author credits the recent dramatic change in politics to the internet as a","1","14.746057510375977,19.781539916992188,53.81396484375,57.1710319519043,56.0540771484375,52.497100830078125,47.333560943603516,46.27077865600586,58.55290603637695,54.65461730957031,54.889312744140625,44.07893753051758,45.278160095214844,52.52809524536133,49.08627700805664","0","0","0"
"rag","155","15","5","20","beam","facebook/contriever",". Question: What is the author's overall feeling towards modern dentistry as a whole in this passage? 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","1675","155_24,155_12,155_10,155_22,155_32,155_17,155_19,155_5,155_29,155_34,155_30,155_11,155_31,155_2,155_23,155_21,155_16,155_25,155_13,155_15","0.5383205413818359,0.5430186986923218,0.5584432482719421,0.5735217928886414,0.5783412456512451,0.5823029279708862,0.5911989212036133,0.593681275844574,0.5937433838844299,0.5978497862815857,0.5979865789413452,0.6006476283073425,0.6069086194038391,0.612727165222168,0.6142097115516663,0.6163021922111511,0.6165197491645813,0.6166700124740601,0.6175317764282227,0.6230322122573853","3) Positive; the author implies that modern dentistry has only improved","4","17.765605926513672,19.949447631835938,39.03507614135742,55.084110260009766,45.096435546875,44.5048828125,38.228763580322266,35.653465270996094,46.0390739440918,37.06402587890625,45.618408203125,32.837379455566406,46.57170104980469,48.578636169433594,41.45656967163086","0","0","0"
"rag","102","15","5","20","beam","facebook/contriever",". Question: What level of depth does the author provide on the subjects they use to make their case? 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","1554","93_14,93_24,93_4,93_5,93_9,93_1,93_11,93_8,93_21,93_32,93_30,93_6,93_27,93_19,102_25,93_23,93_13,93_15,93_20,93_25","0.5922879576683044,0.5924389362335205,0.5971035957336426,0.6060839891433716,0.6177517771720886,0.626396656036377,0.6340794563293457,0.6354916095733643,0.642640233039856,0.6449512243270874,0.6476238965988159,0.6478859186172485,0.6488512754440308,0.6539832949638367,0.6559240818023682,0.6575226783752441,0.6620200872421265,0.6630035638809204,0.6682155728340149,0.6711849570274353","4) They provide deep, explanatory statistics to most arguments.","2","15.69149112701416,13.916869163513184,43.62996292114258,48.62608337402344,55.374000549316406,56.94075012207031,51.71409606933594,33.711631774902344,52.32088088989258,50.45335006713867,48.12763214111328,49.2420768737793,54.203857421875","0","0","0"
"rag","209","15","5","20","beam","facebook/contriever",". Question: Why was a Dr. able to examine Parks without being suspicious? 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","1726","209_23,209_21,209_6,209_37,209_30,209_22,209_7,209_13,209_11,209_36,209_27,209_17,209_12,155_33,155_13,235_1,155_10,235_43,209_1,155_9","0.5686855316162109,0.590375542640686,0.5953518152236938,0.6134201884269714,0.617390513420105,0.6218757629394531,0.6256668567657471,0.6526371240615845,0.6637934446334839,0.6718634963035583,0.6852355599403381,0.6908221244812012,0.6948415040969849,0.6988683938980103,0.7049970626831055,0.7081954479217529,0.7110525965690613,0.714018702507019,0.7145271301269531,0.7166347503662109","4) Parks had too strong of a disguise.","3","19.146764755249023,34.351295471191406,39.089012145996094,43.57948684692383,43.63103103637695,47.16533660888672,45.689300537109375,45.987091064453125,42.52482223510742,37.6103515625,34.92130661010742","0","0","0"
"rag","135","15","5","20","beam","facebook/contriever",". Question: What role does technology play in Tannen’s views? 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","1668","135_35,135_24,135_34,135_3,135_17,135_19,135_6,135_32,135_11,135_5,135_2,135_33,135_22,135_27,135_25,135_9,135_16,135_13,135_20,135_18","0.3903452157974243,0.4666826128959656,0.5120677947998047,0.524559736251831,0.5393174886703491,0.5402032136917114,0.5474746823310852,0.5590713024139404,0.5654264092445374,0.566002607345581,0.5717947483062744,0.5727224349975586,0.5763171315193176,0.5811676979064941,0.5860106348991394,0.5916389226913452,0.5933024883270264,0.5978575944900513,0.617194652557373,0.6269475221633911","4)
The Argument Culture: How Parents, Teachers, and Students","3","15.907376289367676,15.826658248901367,40.9467658996582,43.47917175292969,14.447052001953125,51.727012634277344,48.90999221801758,37.862430572509766,19.533599853515625,18.155183792114258,24.363616943359375,20.61402130126953,50.537330627441406,21.736576080322266,18.2399959564209","0","0","0"
"rag","272","15","5","20","beam","facebook/contriever",". Question: What does the author think that social media has the power to amplify? 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","1740","272_12,272_5,272_3,272_13,272_28,272_21,272_2,272_4,272_14,272_18,135_2,272_22,272_29,272_25,272_30,272_27,102_5,135_21,272_20,272_35","0.5060381293296814,0.5751811265945435,0.5885967016220093,0.5920698642730713,0.6186357736587524,0.6198618412017822,0.6213647127151489,0.6292951107025146,0.6304568648338318,0.6444026231765747,0.6465040445327759,0.6468895077705383,0.6563124656677246,0.6593618392944336,0.6629785299301147,0.6632225513458252,0.669588565826416,0.6733980178833008,0.6739922761917114,0.6746276617050171","The author thinks that social media has the power to amplify both positive and","1","15.438079833984375,32.601219177246094,51.904296875,55.287559509277344,62.1939697265625,61.90353012084961,53.068580627441406,55.2943115234375,51.83509063720703,50.87746047973633,56.192665100097656,58.21839141845703,53.371482849121094,62.87514114379883,60.44290542602539","0","0","0"
"rag","125","15","5","20","beam","facebook/contriever",". Question: What does the author suggest are some traits Said possesses? 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","1393","125_12,135_2,135_9,135_35,135_6,125_23,135_8,135_7,125_34,272_4,135_34,125_35,125_13,135_24,125_22,125_4,125_18,135_10,135_26,125_7","0.6441915035247803,0.6514663696289062,0.6598278284072876,0.6622217893600464,0.6647688150405884,0.6665613055229187,0.6674045920372009,0.6725193858146667,0.6748170852661133,0.6798095703125,0.6826139688491821,0.6850405931472778,0.686593234539032,0.6873873472213745,0.6875156164169312,0.6907545328140259,0.6913614273071289,0.692939043045044,0.6964662671089172,0.6998538970947266","1) Boldness, confidence.","1","15.129622459411621,22.843097686767578,44.6854362487793,50.438743591308594,48.13761520385742,52.79623794555664,48.96816635131836,48.874202728271484","0","0.5","0"
"rag","325","15","5","20","beam","facebook/contriever",". Question: What is a message of this article? 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","1544","325_17,325_16,325_13,325_33,325_6,325_24,325_14,325_37,325_10,325_38,325_36,325_35,325_7,325_9,325_12,325_30,325_29,325_31,325_22,325_32","0.5026752948760986,0.5122205018997192,0.5252988934516907,0.5332363843917847,0.5438069701194763,0.5538585186004639,0.5615107417106628,0.564460039138794,0.5667953491210938,0.5696624517440796,0.5748296976089478,0.5778073072433472,0.5786440968513489,0.5800675749778748,0.5825419425964355,0.5843919515609741,0.5890145301818848,0.5898152589797974,0.5934022665023804,0.5956870317459106","1) Technology will continue to change 2) It is important to understand","1","14.382606506347656,18.984582901000977,45.97252655029297,48.2619743347168,45.811248779296875,46.77339553833008,40.009056091308594,40.20741653442383,47.2805061340332,34.0637092590332,58.855167388916016,45.36379623413086,45.87709426879883,41.02184295654297,39.179840087890625","0","0.15384615384615385","0"
