"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","60","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sang theme song for license to kill?","514","60_3,60_2,60_5,60_1,60_12","0.281480073928833,0.28914356231689453,0.3221403956413269,0.33156049251556396,0.3549344539642334",": Eric Clapton and Vic Flick. Question: who was","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","44.10285186767578,39.08586502075195,41.741798400878906,37.684898376464844,38.02714920043945,35.07062530517578,34.77861022949219,61.40290451049805,38.33292007446289,45.14006042480469,33.741111755371094,44.19365310668945,46.27752685546875,47.033538818359375,50.87420654296875","0","0","0"
"rag","23","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: a concave mirror can form a real image which is a copy of an object that forms?","474","23_1,23_3,23_2,23_4,23_6","0.19220441579818726,0.22677737474441528,0.24518537521362305,0.31405675411224365,0.37309718132019043","A concave mirror can form a real image which is a copy of an","inverted","44.398681640625,18.61602020263672,44.30790328979492,59.101112365722656,42.27842712402344,58.94029998779297,50.19173812866211,43.1168327331543,45.61919403076172,59.567447662353516,56.56908416748047,56.121360778808594,51.587013244628906,54.15005874633789,64.18909454345703","0","0","0"
"rag","93","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wore number 7 for the green bay packers?","516","93_1,93_5,93_3,93_8,93_4","0.2425299882888794,0.2683138847351074,0.2835202217102051,0.2857016921043396,0.2885424494743347",": Reggie White wore number 7 for the green bay packers.","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","49.72557830810547,42.578556060791016,20.20688247680664,34.62747573852539,28.70852279663086,33.7055778503418,49.665077209472656,38.7584228515625,43.307125091552734,55.015655517578125,62.38074493408203,48.78312683105469,47.04246520996094,32.80967330932617,48.40692138671875","0","0","0"
"rag","74","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does patience is a virtue come from?","515","74_1,74_2,90_3,7_3,7_2","0.2798387408256531,0.3585219979286194,0.4413967728614807,0.4554884433746338,0.46327513456344604",": It is a proverb that has been used for centuries.","`` Psychomachia , ''","46.85926818847656,42.74463653564453,45.77045822143555,58.98307800292969,47.64552688598633,52.86306381225586,34.427852630615234,45.384002685546875,50.198673248291016,45.54378890991211,43.660160064697266,55.11616134643555,58.275917053222656,53.6240119934082,41.75956344604492","0","0","0"
"rag","38","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote ain't living long like this?","492","38_13,38_1,38_3,38_16,38_7","0.33796823024749756,0.35067713260650635,0.3736215829849243,0.39811110496520996,0.40990394353866577",": Rodney Crowell. Question: what is the name of the","Rodney Crowell","37.5198974609375,36.70861053466797,50.91593933105469,49.46103286743164,55.28662109375,37.93257522583008,33.472808837890625,35.619834899902344,48.114173889160156,39.202423095703125,32.18494415283203,41.70438003540039,25.599740982055664,47.72529220581055,58.84392547607422","0.023457495174891017","0.3636363636363636","0"
"rag","25","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played the mom on what's eating gilbert grape?","508","25_3,25_11,25_2,25_9,25_10","0.2798340916633606,0.3340921401977539,0.3416047692298889,0.35991883277893066,0.37705540657043457",": darlene cates.. Question: what was the mom","Darlene Cates,Darlene Cates,Darlene Cates","39.54796600341797,48.261260986328125,37.867637634277344,33.50178527832031,34.28628921508789,23.142301559448242,34.9697380065918,40.37666702270508,36.03346252441406,40.41399383544922,42.017066955566406,38.8084831237793,31.218647003173828,39.42805480957031,29.67180061340332","0","0.4444444444444445","0"
"rag","92","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where do secondary xylem and phloem cells arise from?","519","92_3,92_4,92_1,92_5,92_6","0.21709829568862915,0.2456304430961609,0.2476404905319214,0.255603551864624,0.2568650245666504",": from the vascular cambium. Secondary xylem and phlo","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","41.3155517578125,41.40440368652344,29.00680160522461,24.54964828491211,30.095623016357422,36.76122283935547,29.25426483154297,34.917236328125,44.56943893432617,31.019813537597656,30.10328483581543,29.270414352416992,36.545188903808594,49.21712875366211,27.19951057434082","0.06321087140417253","0.5454545454545454","0"
"rag","52","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who added a press room to the white house?","516","52_2,52_5,52_4,52_1,52_6","0.25537604093551636,0.26569461822509766,0.269695520401001,0.28285467624664307,0.30180948972702026",": President Richard Nixon. Question: when was the press room added to","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","53.30640411376953,52.82782745361328,43.0032958984375,47.858924865722656,53.507080078125,36.47072219848633,48.88371276855469,49.752113342285156,52.02587127685547,49.974822998046875,53.02583694458008,53.66936492919922,50.019779205322266,43.272335052490234,61.55496597290039","0.04774753205784679","0.3802197802197802","0"
"rag","91","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: nodding your head no is an example of?","515","91_7,91_2,91_5,91_6,91_3","0.2760632634162903,0.28564751148223877,0.2937358021736145,0.29617321491241455,0.29850560426712036","Context: of ``. The emphasis on the raised eyebrows and the rolling","a gesture","33.16770553588867,16.33489990234375,30.728206634521484,23.57332992553711,35.28239059448242,16.167322158813477,11.183440208435059,35.50318908691406,31.82741928100586,38.075138092041016,47.38605880737305,37.79881286621094,35.90732955932617,43.254032135009766,41.98124694824219","0","0","0"
"rag","33","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sings the theme tune to mum on bbc2?","514","33_1,33_15,33_3,33_14,33_2","0.3727104663848877,0.37853479385375977,0.3848903179168701,0.3876948952674866,0.3877553939819336","Mum ( TV series ) - Wikipedia Mum ( TV series ) Jump","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","43.59564971923828,17.62997055053711,42.52218246459961,28.882076263427734,34.075286865234375,48.630550384521484,45.873748779296875,26.876535415649414,43.34613800048828,41.81024169921875,29.113178253173828,40.05078887939453,38.498661041259766,44.855201721191406,51.93407440185547","0","0","0"
