"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","perplexity"
"rag","60","15","1","25","beam","facebook/contriever",". Question: who sang theme song for license to kill?","1385","60_1,60_2,60_12,60_3,60_4,60_11,60_13,60_5,60_9,60_6,60_8,60_7,60_14,60_10","0.5078861117362976,0.5602269172668457,0.5655557513237,0.5878167152404785,0.599281907081604,0.6097021102905273,0.6182764768600464,0.6292575001716614,0.6372916102409363,0.649518609046936,0.6645491123199463,0.6719953417778015,0.7035946846008301,0.7277252078056335","9.890957832336426"
"rag","23","15","1","25","beam","facebook/contriever",". Question: a concave mirror can form a real image which is a copy of an object that forms?","573","23_1,23_3,23_4,23_2,23_6,23_5","0.3963268995285034,0.4732421636581421,0.5207117795944214,0.5408961772918701,0.6757581830024719,0.6898006200790405","10.444838523864746"
"rag","93","15","1","25","beam","facebook/contriever",". Question: who wore number 7 for the green bay packers?","1381","93_5,93_1,93_4,93_6,93_8,93_7,93_14,93_13,93_2,93_3,93_10,93_11,93_9,93_12","0.4588027596473694,0.4635024070739746,0.46887385845184326,0.4795879125595093,0.49753648042678833,0.5095508098602295,0.5213409662246704,0.5221155881881714,0.5539335012435913,0.5769931077957153,0.60160893201828,0.6152958869934082,0.618651270866394,0.6955051422119141","11.906859397888184"
"rag","74","15","1","25","beam","facebook/contriever",". Question: where does patience is a virtue come from?","325","74_1,74_2,74_3,74_4","0.3330227732658386,0.5229206085205078,0.6557490825653076,0.7368319034576416","11.370491027832031"
"rag","38","15","1","25","beam","facebook/contriever",". Question: who wrote ain't living long like this?","1751","38_1,38_3,38_13,38_2,38_6,38_9,38_17,38_5,38_16,38_7,38_10,38_15,38_14,38_18,38_8,38_11,38_12,38_4","0.5749720335006714,0.5904918313026428,0.5963698625564575,0.6122269630432129,0.6256915330886841,0.6308534145355225,0.6347782611846924,0.6401337385177612,0.6483625173568726,0.6537107229232788,0.6623618006706238,0.6733971834182739,0.6869833469390869,0.6888036727905273,0.6948492527008057,0.7090784311294556,0.71751868724823,0.7292864322662354","9.939743041992188"
"rag","25","15","1","25","beam","facebook/contriever",". Question: who played the mom on what's eating gilbert grape?","1354","25_10,25_9,25_11,25_3,25_7,25_2,25_4,25_14,25_8,25_1,25_13,25_5,25_12,25_6","0.5334901213645935,0.5598495006561279,0.5940958857536316,0.6193806529045105,0.6236411333084106,0.6560710668563843,0.6612027883529663,0.6617773771286011,0.7112510204315186,0.758872389793396,0.7672899961471558,0.7907949686050415,0.7985633015632629,0.8389643430709839","9.120201110839844"
"rag","92","15","1","25","beam","facebook/contriever",". Question: where do secondary xylem and phloem cells arise from?","2033","92_7,92_1,92_4,92_5,92_3,92_10,92_6,92_18,92_11,92_8,92_9,92_13,92_12,92_17,92_14,92_2,92_15,92_16,92_19,92_21,92_20","0.4565401077270508,0.4566715359687805,0.4641250967979431,0.4678763151168823,0.4685034155845642,0.49392855167388916,0.500443696975708,0.5035134553909302,0.510047197341919,0.5244178175926208,0.5377814769744873,0.5389455556869507,0.5401691198348999,0.5451066493988037,0.5652851462364197,0.57635498046875,0.5851455926895142,0.6198759078979492,0.6234564781188965,0.7102292776107788,0.7801768779754639","13.214712142944336"
"rag","52","15","1","25","beam","facebook/contriever",". Question: who added a press room to the white house?","1733","52_2,52_4,52_3,52_1,52_9,52_11,52_17,52_14,52_6,52_7,52_5,52_10,52_12,52_13,52_15,52_8,52_16,52_18","0.4543302059173584,0.4589281678199768,0.45964574813842773,0.46533310413360596,0.49342775344848633,0.5206719636917114,0.5425366759300232,0.5585631132125854,0.5685129165649414,0.5695930123329163,0.5725103616714478,0.573887825012207,0.58640456199646,0.5948308706283569,0.6073334217071533,0.64924556016922,0.6513680219650269,0.6776269674301147","12.954949378967285"
"rag","91","15","1","25","beam","facebook/contriever",". Question: nodding your head no is an example of?","1469","91_7,91_8,91_3,91_2,91_5,91_4,91_1,91_6,91_10,91_9,91_15,91_14,91_13,91_12,91_11","0.48811882734298706,0.5517271757125854,0.5568265914916992,0.5612048506736755,0.5630749464035034,0.5879164338111877,0.5910865068435669,0.6228902339935303,0.6276301145553589,0.6523151397705078,0.7448432445526123,0.7545408606529236,0.7569671869277954,0.757805585861206,0.7854888439178467","19.575382232666016"
"rag","33","15","1","25","beam","facebook/contriever",". Question: who sings the theme tune to mum on bbc2?","1674","33_13,33_15,33_14,33_16,33_1,33_8,33_12,33_3,33_2,33_4,33_6,33_10,33_17,33_7,33_11,33_5,33_9","0.48169928789138794,0.5547854900360107,0.5672863125801086,0.5814123153686523,0.619658350944519,0.6248454451560974,0.6388306617736816,0.6426813006401062,0.6723804473876953,0.6848822832107544,0.6987370252609253,0.7027457356452942,0.707414984703064,0.7106029987335205,0.7187236547470093,0.728570282459259,0.7315706014633179","7.908727645874023"
"rag","68","15","1","25","beam","facebook/contriever",". Question: who played the detective in little boy blue?","1282","68_11,68_10,68_1,68_5,68_9,68_2,68_13,68_6,68_7,68_3,68_4,68_8,68_12","0.5461668968200684,0.5657381415367126,0.5674620270729065,0.5899876952171326,0.5987536311149597,0.6643192768096924,0.6770910024642944,0.7044637799263,0.7105908393859863,0.7215871810913086,0.7230224609375,0.7566035389900208,0.8158092498779297","10.498659133911133"
"rag","31","15","1","25","beam","facebook/contriever",". Question: when was the first horrid henry book written?","2033","31_14,31_17,31_2,31_1,31_16,31_13,31_19,31_18,31_15,31_20,31_4,31_11,31_5,31_6,31_7,31_3,31_8,31_9,31_10,31_12,31_21","0.39870089292526245,0.4086969494819641,0.4286045432090759,0.43626970052719116,0.43685364723205566,0.4526256322860718,0.4589737057685852,0.4610942006111145,0.4753614068031311,0.4801176190376282,0.5318785309791565,0.5351152420043945,0.5425172448158264,0.5781131982803345,0.5786325931549072,0.5949026346206665,0.6015657186508179,0.6020498275756836,0.6291911005973816,0.6484992504119873,0.6941477060317993","11.397150993347168"
"rag","81","15","1","25","beam","facebook/contriever",". Question: who plays grace in the secret life of the american teenager?","1608","81_3,81_2,81_9,81_11,81_6,81_1,81_8,81_12,81_4,81_13,81_5,81_7,81_14,81_10,81_15,81_16","0.5210627317428589,0.5375758409500122,0.5426884889602661,0.5999739170074463,0.6151203513145447,0.639846920967102,0.6493061780929565,0.6598876714706421,0.661086916923523,0.6747184991836548,0.6826568841934204,0.6982444524765015,0.700101912021637,0.7053425312042236,0.7694729566574097,0.8000540733337402","13.41922378540039"
