"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","1","20","Answer the question: who sang theme song for license to kill?","20","60","Licence to Kill ( soundtrack ) - wikipedia Licence to Kill ( soundtrack ) Jump to","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","13.95902156829834,10.755717277526855,27.52037811279297,50.443058013916016,40.75417709350586,22.604787826538086,18.447019577026367,23.511093139648438,15.71742057800293,35.83390426635742,30.316225051879883,24.600736618041992,25.999849319458008,55.14447021484375,39.35857391357422,22.60680389404297,21.078716278076172,30.08666229248047,21.96091079711914,35.82815933227539","0","0","0"
"1","20","beam","1","20","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","23","A real image is an image that is formed by a lens or a mirror and is visible to","inverted","39.103599548339844,15.18254280090332,42.344078063964844,41.47795104980469,46.35057830810547,44.03189468383789,30.461164474487305,43.67723083496094,43.29471969604492,36.13002395629883,34.06992721557617,34.12854766845703,31.51685333251953,45.165340423583984,40.680389404296875,37.0391845703125,42.42902374267578,34.09779357910156,30.56120491027832,43.95500564575195","0","0","0"
"2","20","beam","1","20","Answer the question: who wore number 7 for the green bay packers?","20","93","The Green Bay Packers are one of the oldest professional football teams in the United States. The team","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","26.337785720825195,15.21291732788086,51.26792526245117,56.192649841308594,53.2363395690918,36.66291046142578,40.79237365722656,46.45011520385742,47.878562927246094,39.632041931152344,34.64384460449219,41.4462890625,52.69022750854492,50.74528121948242,46.295597076416016,53.304508209228516,60.04863357543945,48.095054626464844,38.75078201293945,52.037315368652344","0","0","0"
"3","20","beam","1","20","Answer the question: where does patience is a virtue come from?","20","74","Patience is a virtue is a proverbial phrase that means patience is a virtue, or","`` Psychomachia , ''","27.952655792236328,20.429697036743164,32.5,50.22457504272461,47.47096252441406,54.022613525390625,29.859577178955078,27.25040054321289,40.34682083129883,29.725587844848633,34.62453079223633,44.7047233581543,44.643531799316406,48.85847091674805,32.6695556640625,42.50352096557617,34.74266052246094,31.952983856201172,53.10707092285156,35.29975891113281","0","0","0"
"4","20","beam","1","20","Answer the question: who wrote ain't living long like this?","20","38","Rodney Crowell singles
1978 singles
""Ain't Living Long Like This"" is","Rodney Crowell","22.721506118774414,17.55440902709961,40.46781921386719,37.67021179199219,27.995508193969727,18.09307289123535,21.807947158813477,17.819931030273438,29.147205352783203,18.36629867553711,21.62484359741211,27.977787017822266,31.63135528564453,38.9912109375,46.125885009765625,48.952239990234375,52.66196823120117,47.665199279785156,42.374488830566406,21.134658813476562","0.05190794196013298","0.2857142857142857","0"
"5","20","beam","1","20","Answer the question: who played the mom on what's eating gilbert grape?","20","25","Darlene Cates, born Rita Darlene Guthrie, in Borger,","Darlene Cates,Darlene Cates,Darlene Cates","15.48169994354248,13.857392311096191,43.74228286743164,26.536579132080078,28.06690788269043,43.53938293457031,17.45217514038086,15.596399307250977,58.53974533081055,53.57904815673828,31.64150047302246,28.734935760498047,59.036869049072266,48.0297966003418,39.61721420288086,21.356367111206055,20.474567413330078,44.56569290161133,31.62073516845703,42.667442321777344","0.028599617161713803","0.4000000000000001","0"
"6","20","beam","1","20","Answer the question: where do secondary xylem and phloem cells arise from?","20","92","The vascular cambium is a layer of cells in the stem of trees and other vascular plants.","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","26.550552368164062,17.30354118347168,36.29761505126953,33.220306396484375,29.081192016601562,33.00757598876953,32.941287994384766,19.161314010620117,39.47084045410156,16.311758041381836,31.623023986816406,19.881195068359375,20.0312557220459,29.51857566833496,20.455711364746094,41.755455017089844,18.905839920043945,20.42068099975586,22.598371505737305,43.579166412353516","0.07936796894698336","0.3","0"
"7","20","beam","1","20","Answer the question: who added a press room to the white house?","20","52","The James S.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","22.309350967407227,12.955231666564941,51.340206146240234,55.207435607910156,45.07672882080078","0","0","0"
"8","20","beam","1","20","Answer the question: nodding your head no is an example of?","20","91","
Nodding is a gesture of nodding the head up and down in agreement or agreement.","a gesture","28.917091369628906,17.16655731201172,20.65220832824707,29.2943058013916,35.054359436035156,34.13744354248047,53.467777252197266,44.93729782104492,44.8353157043457,33.63579559326172,33.309776306152344,50.64361572265625,37.01398849487305,50.18450927734375,44.5190315246582,37.57202911376953,36.299293518066406,56.91558074951172,28.489961624145508,51.04462814331055","0.03868052697542155","0.23529411764705882","0"
"9","20","beam","1","20","Answer the question: who sings the theme tune to mum on bbc2?","20","33"," Retrieved 2016-07-08. External links
Mum on IMDb Mum on","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","16.323383331298828,38.98992156982422,25.583995819091797,38.28281784057617,22.732532501220703,40.97956466674805,27.585750579833984,56.066673278808594,38.5460319519043,32.30506896972656,32.803062438964844,27.675071716308594,21.839946746826172,39.53445053100586,27.43211555480957,34.13441467285156,30.521726608276367,42.0395622253418,39.70494842529297,29.52898597717285","0","0","0"
"10","20","beam","1","20","Answer the question: who played the detective in little boy blue?","20","68","Little Boy Blue is a British television series that aired on ITV from April to May 2017.","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","17.038951873779297,19.808380126953125,56.136627197265625,49.58779525756836,31.650146484375,49.45399475097656,42.19981002807617,33.55640411376953,40.17864990234375,43.971275329589844,54.03139114379883,49.718624114990234,34.78824234008789,44.520992279052734,32.35346603393555,43.553489685058594,45.76752471923828,49.79363250732422,42.6983757019043,42.33030319213867","0","0","0"
"11","20","beam","1","20","Answer the question: when was the first horrid henry book written?","20","31","Horrid Henry is a children's book series written by Francesca Simon and illustrated by Tony Ross","published in 1994,1994,1994,in 1994,1994","28.293153762817383,17.365985870361328,24.568470001220703,50.95854949951172,40.33436584472656,43.26372528076172,38.66325759887695,58.1547737121582,30.852872848510742,40.35758972167969,52.26064682006836,47.42743682861328,28.769916534423828,32.32481002807617,43.57939529418945,46.59663772583008,46.36000442504883,54.500396728515625,50.97770690917969,40.808807373046875","0","0","0"
"12","20","beam","1","20","Answer the question: who plays grace in the secret life of the american teenager?","20","81","Megan Park Jump to : navigation, search Megan Park ( born July 24, 1986 ) is","Megan Park,Megan Park,Megan Park,Megan Park,Megan Park","17.935815811157227,14.786248207092285,27.83564567565918,25.14632797241211,16.813730239868164,33.72171401977539,26.19540023803711,27.57062530517578,21.78238296508789,20.687788009643555,19.90528678894043,33.2036247253418,17.280048370361328,20.34667205810547,38.55231857299805,41.78337097167969,51.236419677734375,40.90366744995117,42.880184173583984,25.57154083251953","0.036422694300114855","0.2666666666666667","0"
"13","20","beam","1","20","Answer the question: who has won the canada open women's doubles?","20","63","The Canadian Open is a tournament for badminton players.","Mayu Matsumoto,Wakana Nagahara,Mayu Matsumoto,Wakana Nagahara","28.691038131713867,16.58126449584961,48.87909698486328,49.30759048461914,44.20513916015625,46.488739013671875,40.480037689208984,46.44405746459961,36.48090744018555,39.824989318847656,36.886863708496094,35.292945861816406,47.6651725769043","0","0","0"
"14","20","beam","1","20","Answer the question: where does the last name waller come from?","20","45","
Waller is a surname mainly of Anglo-Saxon origin, and is derived from the","Anglo - Saxon origin","24.509292602539062,19.08774757385254,23.598962783813477,41.83669662475586,42.74430465698242,49.22610092163086,44.61830520629883,49.67498016357422,47.0794792175293,57.74362564086914,59.13850784301758,33.121665954589844,34.32915115356445,46.83875274658203,51.56245422363281,32.54201126098633,36.70011901855469,28.84889030456543,49.28176498413086,32.75288772583008","0","0.35294117647058826","0"
"15","20","beam","1","20","Answer the question: who wrote how do you do it by gerry and the pacemakers?","20","53","How Do You Do It?
How Do You Do It? is a song written by G","Mitch Murray,Mitch Murray,Mitch Murray,Mitch Murray","18.065988540649414,14.710204124450684,60.23455810546875,58.67115020751953,58.410526275634766,58.88356399536133,54.95165252685547,25.130905151367188,13.81381607055664,59.18756103515625,59.04783248901367,54.684471130371094,63.75905227661133,57.46369171142578,23.104690551757812,49.890892028808594,32.04893493652344,45.9525260925293,49.93510818481445,14.776253700256348","0","0","0"
"16","20","beam","1","20","Answer the question: what type of reproduction do whiptail lizards use?","20","67","The New Mexico whiptail ( Cnemidophorus neomexicanus )","parthenogenesis,Parthenogenesis,Parthenogenesis,parthenogenic,parthenogenesis","24.35393714904785,14.850629806518555,35.33145523071289,42.36902618408203,39.75244903564453,32.40647506713867,42.64862823486328,35.315223693847656,21.091615676879883,27.247169494628906,26.199758529663086,24.345726013183594,27.623693466186523,29.174331665039062,15.787690162658691,22.873374938964844,25.55204200744629,28.663026809692383,35.19021987915039,28.9053955078125","0","0","0"
"17","20","beam","1","20","Answer the question: who sings i don't want to be lonely?","20","78","
Just Don't Want to Be Lonely '' is a song written by Bobby Eli and","Ronnie Dyson","17.41452980041504,10.586980819702148,13.297198295593262,33.16427993774414,32.589935302734375,24.269264221191406,52.54935073852539,42.563201904296875,42.102542877197266,47.12646484375,26.419475555419922,21.83797264099121,22.131986618041992,47.163204193115234,38.61796569824219,47.0990104675293,48.09885025024414,26.395076751708984,22.452415466308594,29.404407501220703","0","0","0"
"18","20","beam","1","20","Answer the question: who wrote song what a friend we have in jesus?","20","27","What a Friend We Have in Jesus - Wikipedia, the free encyclopedia
What a Friend We","Joseph M. Scriven,Joseph M. Scriven,Joseph M. Scriven,Charles Crozat Converse,William Bolcom,Joseph M. Scriven,Charles Crozat Converse","18.511720657348633,17.94715118408203,43.26939392089844,49.4976806640625,54.675140380859375,49.57505416870117,53.2289924621582,49.55842590332031,36.61637496948242,41.549652099609375,21.17561149597168,31.659704208374023,52.837459564208984,50.00912857055664,25.71811294555664,26.551464080810547,16.761377334594727,46.04692077636719,55.13255310058594,54.91212844848633","0","0","0"
"19","20","beam","1","20","Answer the question: who is the original singer of just when i needed you most?","20","39","Just When I Needed You Most - Randy VanWarmer - Songfacts Just When I Ne","Randy VanWarmer,Randy VanWarmer,Randy VanWarmer,Randy VanWarmer","18.270967483520508,17.139554977416992,47.07505416870117,45.61776351928711,43.80711364746094,32.3874626159668,38.61029815673828,38.8493766784668,19.31372833251953,29.81289291381836,36.35740661621094,28.474740982055664,33.81193542480469,22.19667625427246,21.565935134887695,19.65641975402832,23.275821685791016,41.753013610839844,41.619720458984375,39.292938232421875","0.03868052697542155","0.2666666666666667","0"
"20","20","beam","1","20","Answer the question: what allows chyme to enter the small intestine?","20","69","Chyme is the partially digested food and liquids produced by the stomach and small intestine during digestion.","pyloric valve,the pyloric valve,the pyloric valve","20.02696418762207,13.254098892211914,19.6983585357666,23.171466827392578,35.147560119628906,18.38438606262207,29.608564376831055,16.802350997924805,21.921764373779297,12.978225708007812,26.446096420288086,43.194129943847656,24.850759506225586,21.954452514648438,30.743331909179688,19.505693435668945,36.51320266723633,28.685815811157227,25.585683822631836,29.745235443115234","0.014936192853457254","0.06666666666666667","0"
"21","20","beam","1","20","Answer the question: where would the group bacteroids likely be found?","20","42"," In: Mandell, G.","human colon,human colon,the human colon,human colon","26.45679473876953,25.14499282836914,27.98166847229004,14.079859733581543,25.68476676940918,21.300058364868164,18.36976432800293,24.074504852294922","0","0","0"
"22","20","beam","1","20","Answer the question: where does the last name andersen originate from?","20","66","The surname Andersen is derived from the given name Anders. The surname is also used as a","Danish,Norwegian","22.266141891479492,15.525736808776855,49.58904266357422,52.129268646240234,51.768917083740234,45.78733444213867,44.81745147705078,58.46580123901367,42.548099517822266,31.55476188659668,45.07542037963867,30.52155113220215,40.00355529785156,45.178958892822266,38.21702575683594,43.90161895751953,30.05091667175293,33.438148498535156,35.893394470214844,39.43980407714844","0","0","0"
"23","20","beam","1","20","Answer the question: how long did the democrats control the house and senate?","20","9","The two-party system"". Retrieved 2016-08-01. ^ ""The Two","57 yrs,57 yrs,57 yrs,35 yrs","17.330957412719727,18.13448715209961,41.58494186401367,48.398067474365234,34.507179260253906,37.86970138549805,43.82500457763672,22.0393123626709,30.639066696166992,24.750856399536133,43.451499938964844,21.950735092163086,44.92267990112305,37.03708267211914,56.85658264160156,41.400901794433594,26.987457275390625,40.667301177978516,33.944576263427734,34.525943756103516","0","0","0"
"24","20","beam","1","20","Answer the question: who sang in the movie i walk the line?","20","26"," Last.","Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings","16.079687118530273,24.938364028930664,31.03604507446289","0","0","0"
"25","20","beam","1","20","Answer the question: who is the premier of northern cape 2018?","20","59","Premier of the Northern Cape Jump to : navigation, search Incumbent Sylvia Lucas since 23","Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas","30.809139251708984,21.05924415588379,27.171716690063477,40.707496643066406,62.76836395263672,61.78448486328125,44.38728713989258,35.51294708251953,43.83338165283203,35.344566345214844,31.791500091552734,38.77734375,30.537893295288086,45.168556213378906,25.84555435180664,52.58251190185547,35.123497009277344,58.83305740356445,32.542724609375,44.435909271240234","0.03868052697542155","0.25","0"
"26","20","beam","1","20","Answer the question: who owns the biggest house in beverly hills?","20","18","
The largest house in the Los Angeles metropolitan area is the ""Beverly Hills Estate""","Anthony Pritzker,Anthony Pritzker,Anthony Pritzker,Anthony Pritzker","23.11785125732422,14.570772171020508,16.459890365600586,43.36649703979492,45.899757385253906,45.59686279296875,52.912445068359375,56.288536071777344,46.430091857910156,57.552635192871094,48.871456146240234,41.80490493774414,30.54088592529297,23.56849479675293,21.304840087890625,27.35941505432129,35.595802307128906,22.378890991210938,18.931705474853516,43.137611389160156","0","0","0"
"27","20","beam","1","20","Answer the question: who sings god is great beer is good?","20","89","Billy Currington singles chronology ""People Are Crazy"" – 2009 ""That's How","Currington","16.877893447875977,16.47875213623047,30.009510040283203,34.45986557006836,26.062171936035156,17.59656524658203,24.295679092407227,25.055606842041016,18.558473587036133,19.819272994995117,56.05192565917969,48.2518424987793,33.7317008972168,32.37797927856445,17.80944061279297,24.460092544555664,25.077259063720703,19.105669021606445,31.048707962036133,30.498287200927734","0.021598265052211615","0.16666666666666669","0"
"28","20","beam","1","20","Answer the question: what does the air gap do on a dishwasher?","20","87","
An air gap is a plumbing device that prevents the backflow of contaminated water into the pot","backflow prevention","24.751283645629883,13.876252174377441,17.338245391845703,44.687782287597656,50.86372756958008,40.39469909667969,49.36116409301758,38.7995491027832,38.958465576171875,53.096710205078125,51.50444793701172,28.2007999420166,35.21784973144531,28.558626174926758,46.103206634521484,21.368722915649414,31.715530395507812,39.69876480102539,38.821327209472656,29.60729217529297","0.014936192853457254","0.10526315789473684","0"
"29","20","beam","1","20","Answer the question: who is the first indian climber of mount everest?","20","97","
The first Indian woman to reach the summit of Mount Everest was Archana Dhum","Bachendri Pal","21.032407760620117,17.7728214263916,12.88881778717041,44.318878173828125,38.866973876953125,36.210750579833984,40.61517333984375,52.27071762084961,55.384521484375,53.145423889160156,35.781253814697266,59.60891342163086,54.02490234375,33.29197311401367,36.42346954345703,25.832246780395508,19.52271270751953,29.569705963134766,15.99040699005127,22.703386306762695","0","0","0"
"30","20","beam","1","20","Answer the question: what is in a pat o brien hurricane?","20","7","
A hurricane is a cocktail made with rum and various fruit juices and other ingredients. It is","rum,fruit juice,syrup or grenadine","16.755634307861328,15.878739356994629,16.290000915527344,42.52204132080078,48.44927978515625,53.6826171875,43.55635070800781,45.281558990478516,46.685638427734375,31.22906494140625,34.38938903808594,20.771533966064453,32.624385833740234,35.22621536254883,41.293827056884766,25.7839298248291,39.683441162109375,43.870018005371094,34.0880241394043,43.24808120727539","0.017762226812384152","0.10721247563352826","0"
"31","20","beam","1","20","Answer the question: what is the name of son of lord krishna?","20","44","adyumna Krishna was the son of Lord Ruk","Pradyumna,Pradyumna,Pradyumna,Pradyumna,Pradyumna","18.680950164794922,26.031171798706055,28.43025779724121,45.26505661010742,30.087718963623047,55.32548522949219,34.18830108642578,43.86394500732422,35.823429107666016,45.810462951660156,33.59690475463867,30.92505645751953,22.7735595703125,25.070953369140625,25.67879867553711","0","0","0"
"32","20","beam","1","20","Answer the question: who played anna in once upon a time?","20","84","Elizabeth Lail on IMDb Elizabeth Lail on Wikipedia Elizabeth Lail Elizabeth Lail Elizabeth","Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail","17.374486923217773,16.4007625579834,64.728515625,40.45753479003906,20.220060348510742,35.910526275634766,41.0424919128418,48.03071212768555,34.524845123291016,58.48206329345703,36.740966796875,23.228971481323242,34.97271728515625,34.9925537109375,52.20157241821289,35.730953216552734,22.286640167236328,56.909515380859375,33.78663635253906,25.577238082885742","0.022267157315461233","0.25","0"
"33","20","beam","1","20","Answer the question: what is the average salary for a us congressman?","20","96","
The basic pay for a US Senator is $174,000 per year, and $50","$174,000,$174,000","24.870359420776367,16.244388580322266,21.638023376464844,38.092716217041016,30.321443557739258,38.34056854248047,38.46167755126953,41.25880432128906,49.750999450683594,39.509979248046875,40.43484878540039,19.26814079284668,36.19954299926758,25.491256713867188,39.86874008178711,50.79659652709961,35.6427001953125,24.242460250854492,27.742956161499023,12.667187690734863","0.018724372764461875","0.25","0"
"34","20","beam","1","20","Answer the question: what type of joint connects the incus with the malleus?","20","15","The incudomalleolar joint is a synovial joint between the incus and malle","incudomallear joint,synovial,a small synovial joint,synovial joint","33.76036071777344,21.89488410949707,42.0734748840332,28.14212417602539,24.416322708129883,28.96967315673828,22.811302185058594,51.53845977783203,48.59049606323242,49.561622619628906,27.02829360961914,20.968631744384766,28.242103576660156,50.000762939453125,40.841796875,26.03034210205078,27.089542388916016,31.30308723449707,28.018884658813477,31.470943450927734","0.05284133043873052","0.23935439560439561","0"
"35","20","beam","1","20","Answer the question: when was the lupus foundation of america founded?","20","17","Lupus Foundation of America
Founded in 1977, the Lupus Foundation of America","1977,1977,1977,1977,1977","20.00125503540039,17.50724983215332,33.7469482421875,29.461708068847656,31.501529693603516,40.69387435913086,52.63741683959961,23.11235809326172,15.878969192504883,33.7594108581543,35.20698165893555,40.63090133666992,32.0334358215332,34.54563903808594,44.04804229736328,34.54587936401367,29.32892417907715,42.43362045288086,48.39401626586914,50.3261833190918","0","0.15384615384615385","0"
"36","20","beam","1","20","Answer the question: what started the war between us and japan?","20","41","
The attack on Pearl Harbor was the main reason for the United States entering World War II.","attack on Pearl Harbor,attack on Pearl Harbor","25.62201690673828,15.213850021362305,17.879850387573242,42.16806411743164,35.6637077331543,49.98960494995117,56.06523895263672,32.47222137451172,33.47967529296875,31.7203426361084,43.87257766723633,43.630859375,39.64988708496094,30.37187385559082,57.340999603271484,48.51054000854492,49.301246643066406,55.6249885559082,55.40093994140625,50.66768264770508","0.1431712315455507","0.38095238095238093","0"
"37","20","beam","1","20","Answer the question: who sang i put a spell on you in hocus pocus?","20","24","I Put a Spell on You - Wikipedia, the free encyclopedia
I Put a Sp","Bette Midler,Bette Midler,Bette Midler,Bette Midler,Bette Midler","26.099336624145508,11.195149421691895,50.68408966064453,55.93671417236328,48.13352584838867,43.38520431518555,39.13597869873047,39.572608947753906,19.221750259399414,27.501604080200195,26.30733871459961,26.425701141357422,51.86518859863281,45.19270324707031,25.938398361206055,23.843097686767578,14.968912124633789,51.021934509277344,59.531185150146484,49.644378662109375","0","0","0"
"38","20","beam","1","20","Answer the question: who played jennifer in back to the future?","20","21"," Back to the Future: The Game Jennifer ( voice)
Wells made her film debut in","Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells,Claudia Grace Wells","16.65865707397461,30.02182388305664,48.724544525146484,32.42481994628906,42.419166564941406,34.72249984741211,32.94845962524414,32.79893112182617,37.596290588378906,32.03860855102539,32.874786376953125,48.4301872253418,39.43471908569336,20.233348846435547,41.88147735595703,25.714366912841797,50.174293518066406,35.078941345214844,51.90919494628906,57.16092300415039","0.016591439325163958","0.11764705882352941","0"
"39","20","beam","1","20","Answer the question: where are the cardiac and vasomotor centers found?","20","22","omotor center

The vasomotor center is a part of the medulla oblong","the medulla oblongata,medulla oblongata,medulla oblongata","28.656005859375,20.26343536376953,28.512622833251953,33.334537506103516,29.368574142456055,16.892166137695312,20.209484100341797,38.7434196472168,24.168418884277344,29.76095199584961,35.508296966552734,40.11273956298828,49.5128288269043,30.230371475219727,45.767333984375,38.96754837036133,25.78643798828125,24.849285125732422,29.679264068603516,27.28752899169922","0.04774753205784679","0.18412698412698414","0"
"40","20","beam","1","20","Answer the question: who was the first to say i'm going to disney world?","20","50","'. Advertising Age.","Phil Simms,Dick Rutan,Jeana Yeager","22.052257537841797,25.27371597290039,31.647611618041992,23.079774856567383,24.795700073242188,26.00790786743164","0","0","0"
"41","20","beam","1","20","Answer the question: who sings the whiskey ain't workin anymore?","20","12"," Retrieved August 1, 2014. [ dead link ] References ( help ) ( in English)","Travis Tritt,Marty Stuart,Tim Passmore,Dennis Locorriere,Travis Tritt,Travis Tritt,Travis Tritt,Marty Stuart","17.77765655517578,27.855175018310547,24.18600082397461,33.7947883605957,53.20562744140625,38.58970642089844,44.79672622680664,32.85295867919922,21.43144416809082,22.949729919433594,26.877866744995117,24.461803436279297,25.372051239013672,26.573169708251953,24.51641082763672,22.807682037353516,20.84467887878418,19.65709686279297,26.217342376708984,25.86235809326172","0","0","0"
"42","20","beam","1","20","Answer the question: this inventor co-created the film fred ott’s sneeze?","21","20"," Retrieved from https://www.","Edison,Fred Ott","22.011747360229492,43.8008918762207,26.715845108032227,49.78666305541992,44.58133316040039,32.386070251464844,22.774654388427734,33.72724533081055","0","0","0"
"43","20","beam","1","20","Answer the question: what goes on the bottom of shepherd's pie?","20","71","
Shepherd's pie is a traditional British dish made with minced meat and vegetables in a","mashed potato,minced meat,mashed potato","29.439720153808594,17.51005744934082,20.042652130126953,40.552391052246094,48.975868225097656,33.420894622802734,50.85012435913086,31.75767707824707,42.66923904418945,32.80767059326172,24.267982482910156,25.795459747314453,48.251502990722656,48.800025939941406,22.534704208374023,21.662519454956055,33.45537185668945,23.320268630981445,38.529258728027344,30.771806716918945","0.03868052697542155","0.07407407407407407","0"
"44","20","beam","1","20","Answer the question: who sang the most number of songs in the world?","20","75"," ""The Times of India "". The Times of India. Retrieved 2016-03-01","Asha Bhosle,Asha Bhosle","30.803070068359375,27.16404151916504,26.368864059448242,35.38700866699219,42.63881301879883,34.196319580078125,20.083877563476562,20.16480827331543,31.584266662597656,32.68354415893555,27.891496658325195,34.48563766479492,35.69234085083008,28.140108108520508,26.595863342285156,23.939504623413086,14.877378463745117,43.100975036621094,26.943967819213867,52.44919204711914","0","0","0"
"45","20","beam","1","20","Answer the question: who owns spirit of the suwannee music park?","20","57","Spirit of the Suwannee Music Park is a music venue and recreational campground located in","The Cornett family,The Cornett family","32.87024688720703,18.954547882080078,35.294281005859375,52.01113510131836,45.8313102722168,58.51285934448242,40.203556060791016,35.74779510498047,50.31947326660156,49.541656494140625,38.12381362915039,49.04554748535156,30.664539337158203,42.479713439941406,54.89341354370117,19.478158950805664,24.103477478027344,27.35747718811035,45.678871154785156,50.711524963378906","0","0.1111111111111111","0"
"46","20","beam","1","20","Answer the question: who is the singer of kal ho na ho?","20","36"," Kal Ho Naa Ho "" - Sonu Nigam - Wikipedia Kal Ho Naa Ho -","Sonu Nigam,Sonu Nigam,Sonu Nigam,Sonu Nigam,Alka Yagnik,Richa Sharma,Sonu Nigam","18.16407012939453,17.672266006469727,43.22336196899414,42.51172637939453,33.00294876098633,41.24409103393555,36.115074157714844,24.686595916748047,31.93391227722168,32.84819793701172,53.26066207885742,37.28553009033203,37.09593200683594,23.94102668762207,35.202030181884766,38.00617980957031,40.573604583740234,34.19341278076172,38.508121490478516,30.024049758911133","0.03868052697542155","0.2197802197802198","0"
"47","20","beam","1","20","Answer the question: what episode does marnie come back in geordie shore?","20","13","Geordie Shore ( series 12 )
Geordie Shore is a British reality television series","5","24.206684112548828,11.768197059631348,27.326093673706055,53.06814956665039,56.16069030761719,39.01313018798828,29.370805740356445,52.72615432739258,40.05997085571289,36.12663269042969,21.47773551940918,26.633625030517578,51.47639846801758,54.12798309326172,33.33230972290039,41.18741989135742,25.150768280029297,20.899370193481445,23.079885482788086,24.85196304321289","0","0","0"
