"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","1","1","Answer the question: who sang theme song for license to kill?","20","60","
I’m sorry, I don’t know the answer to that question.","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","13.155599594116211,14.618417739868164,12.566279411315918,38.56151580810547,79.08080291748047,43.999847412109375,25.687101364135742,31.981002807617188,44.38433074951172,61.954341888427734,54.88334655761719,44.32455062866211,36.53269577026367,42.627620697021484,49.161312103271484,46.18757629394531,33.86851501464844,43.80485534667969","0","0","0"
"1","20","beam","1","1","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","23","The answer is yes.","inverted","36.461631774902344,13.425822257995605,46.28221130371094,56.08917999267578,54.98240661621094,53.552886962890625","0","0","0"
"2","20","beam","1","1","Answer the question: who wore number 7 for the green bay packers?","20","93","
The packers retired the number 12 in honor of the team's all-time leading score","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","31.815040588378906,19.135608673095703,14.383382797241211,44.25481414794922,37.169525146484375,28.03806495666504,23.797887802124023,28.736326217651367,22.00698471069336,26.951068878173828,17.368173599243164,34.59920883178711,16.009471893310547,22.091386795043945,26.229042053222656,15.059505462646484,35.29032516479492,30.917667388916016,24.633272171020508,27.579631805419922","0","0","0"
"3","20","beam","1","1","Answer the question: where does patience is a virtue come from?","20","74","
The phrase is a paraphrase of a line from the Christian poem ""The World""","`` Psychomachia , ''","30.955955505371094,16.85272789001465,15.432315826416016,37.97417449951172,38.3470458984375,31.578052520751953,23.030536651611328,22.209205627441406,42.14850997924805,49.835933685302734,22.324935913085938,25.78300666809082,28.194759368896484,18.57755470275879,19.439498901367188,14.706111907958984,19.216493606567383,18.012008666992188,17.09269905090332,29.63808822631836","0","0","0"
"4","20","beam","1","1","Answer the question: who wrote ain't living long like this?","20","38","ain't living long like this? ain't living long like this ain't living long like this","Rodney Crowell","21.984071731567383,21.79754066467285,33.88787841796875,31.37518882751465,32.502105712890625,37.306419372558594,33.86970901489258,23.651390075683594,20.116615295410156,36.31291198730469,39.916175842285156,39.44355010986328,33.95614242553711,31.317304611206055,25.279644012451172,38.14472579956055,43.06707763671875,37.16667175292969,33.91978073120117,35.00459289550781","0","0","0"
"5","20","beam","1","1","Answer the question: who played the mom on what's eating gilbert grape?","20","25",": I think it was Helen Mirren.","Darlene Cates,Darlene Cates,Darlene Cates","19.771194458007812,25.324792861938477,26.55225372314453,31.638439178466797,46.68099594116211,54.7158317565918,20.896469116210938,24.24288558959961,22.019617080688477,20.325592041015625","0","0","0"
"6","20","beam","1","1","Answer the question: where do secondary xylem and phloem cells arise from?","20","92","
The answer is that they arise from the zones of differentiation in the stem.","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","30.13530731201172,19.27816390991211,22.111234664916992,29.7051944732666,37.040626525878906,18.1649227142334,23.378963470458984,45.42302322387695,29.45207977294922,16.944643020629883,13.669812202453613,23.3989200592041,13.43736457824707,25.28429412841797,20.53326988220215,14.101300239562988,23.620874404907227","0.020912708837155788","0.11764705882352941","0"
"7","20","beam","1","1","Answer the question: who added a press room to the white house?","20","52","
The press room was added to the White House in the early 20th century.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","23.118181228637695,20.60310935974121,21.7572021484375,39.85056686401367,33.3410758972168,35.55847930908203,45.795013427734375,44.000579833984375,25.015207290649414,24.487306594848633,57.46084213256836,25.868440628051758,19.292564392089844,21.95219612121582,27.028371810913086,31.520679473876953,72.69253540039062,46.019012451171875","0","0","0"
"8","20","beam","1","1","Answer the question: nodding your head no is an example of?","20","91","
A:  Social signaling

This is a common example of social signaling, where people","a gesture","21.776988983154297,23.477155685424805,27.02210235595703,33.476112365722656,26.86663246154785,21.90337562561035,24.724971771240234,24.64826202392578,27.35263442993164,20.97068977355957,23.40230941772461,30.879058837890625,24.87356185913086,27.237464904785156,43.38380432128906,33.84991455078125,45.05406951904297,33.331260681152344,38.31367874145508,34.38840103149414","0.018724372764461875","0.13333333333333336","0"
"9","20","beam","1","1","Answer the question: who sings the theme tune to mum on bbc2?","20","33",": BBC, viewed [insert date].

Answer: The theme tune is sung by the","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","33.938148498535156,35.959808349609375,24.60597038269043,26.668840408325195,27.066532135009766,38.93500900268555,25.839820861816406,39.689395904541016,28.059242248535156,35.90671920776367,22.258840560913086,19.817073822021484,34.896976470947266,39.344093322753906,39.18444061279297,63.10068893432617,45.482566833496094,40.288726806640625,48.647216796875,20.610347747802734","0.018724372764461875","0.125","0"
"10","20","beam","1","1","Answer the question: who played the detective in little boy blue?","20","68"," the simple past:

|  | + | - |
|  |    Home","Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham,Stephen Graham","20.587404251098633,12.385860443115234,24.207380294799805,28.582094192504883,18.038549423217773,16.35399055480957,18.801673889160156,11.970938682556152,18.130661010742188,28.705049514770508,36.735435485839844,19.80011558532715,25.56109619140625,29.687461853027344,26.6546630859375,19.024044036865234,16.564422607421875,27.129642486572266,16.51134490966797,17.435636520385742","0","0","0"
"11","20","beam","1","1","Answer the question: when was the first horrid henry book written?","20","31","
Answer: The answer is that the first horrid henry book was written by the author","published in 1994,1994,1994,in 1994,1994","35.84844970703125,12.910500526428223,16.23005485534668,32.84561538696289,53.45344543457031,44.98924255371094,35.133628845214844,40.15633010864258,50.87163543701172,44.81235122680664,55.01282501220703,25.843406677246094,35.28514099121094,32.09467697143555,37.064857482910156,46.86897277832031,47.11479568481445,50.48453903198242,19.298168182373047,35.29026794433594","0","0","0"
"12","20","beam","1","1","Answer the question: who plays grace in the secret life of the american teenager?","20","81","
The following is a list of characters from the television series ""The Secret Life of the American","Megan Park,Megan Park,Megan Park,Megan Park,Megan Park","19.047779083251953,24.40294647216797,14.448629379272461,36.22216033935547,25.354265213012695,40.52188491821289,33.3564453125,31.994373321533203,31.807079315185547,31.27051544189453,22.32168197631836,23.80197525024414,36.938961029052734,24.316917419433594,29.168127059936523,27.809066772460938,34.754783630371094,44.78718185424805,23.351633071899414,28.69231605529785","0","0","0"
"13","20","beam","1","1","Answer the question: who has won the canada open women's doubles?","20","63","
The Canada Open was an international tennis tournament held in Toronto, Canada.","Mayu Matsumoto,Wakana Nagahara,Mayu Matsumoto,Wakana Nagahara","21.528972625732422,17.185169219970703,15.035346984863281,37.19330596923828,16.244834899902344,29.558841705322266,32.05830001831055,14.734159469604492,14.642581939697266,25.984392166137695,23.684791564941406,32.15888214111328,15.634578704833984,30.385107040405273,32.01793670654297,24.46316909790039","0","0","0"
"14","20","beam","1","1","Answer the question: where does the last name waller come from?","20","45","","Anglo - Saxon origin","21.086755752563477,27.427507400512695","0","0","0"
"15","20","beam","1","1","Answer the question: who wrote how do you do it by gerry and the pacemakers?","20","53","The song was written by Gerry Marsden and originally performed by Gerry and the Pacem","Mitch Murray,Mitch Murray,Mitch Murray,Mitch Murray","26.843191146850586,13.492842674255371,38.509944915771484,35.72820281982422,37.09269332885742,55.06466293334961,15.646137237548828,30.446300506591797,15.315479278564453,26.555757522583008,40.90880584716797,17.984766006469727,21.540935516357422,39.989707946777344,22.071292877197266,34.589447021484375,36.96841049194336,33.60985565185547,21.858505249023438,28.686973571777344","0","0","0"
"16","20","beam","1","1","Answer the question: what type of reproduction do whiptail lizards use?","20","67","
The answer is: Climacteric.","parthenogenesis,Parthenogenesis,Parthenogenesis,parthenogenic,parthenogenesis","26.757583618164062,17.71126365661621,15.941771507263184,47.364891052246094,47.56531524658203,20.405475616455078,19.359085083007812,16.150543212890625,15.415847778320312,24.139400482177734,19.917734146118164","0","0","0"
"17","20","beam","1","1","Answer the question: who sings i don't want to be lonely?","20","78","
The song was written by Dianne Warren and performed by American singer-songwriter Bob","Ronnie Dyson","19.143152236938477,18.03484344482422,17.762420654296875,28.35419464111328,34.34318923950195,43.295562744140625,51.69803237915039,20.845165252685547,21.125751495361328,20.7786865234375,17.749622344970703,27.9916934967041,16.182390213012695,30.403583526611328,21.681537628173828,21.588016510009766,15.600059509277344,18.06689453125,39.14586639404297,17.826229095458984","0","0","0"
"18","20","beam","1","1","Answer the question: who wrote song what a friend we have in jesus?","20","27","
The song was written by Kenneth Naylor.","Joseph M. Scriven,Joseph M. Scriven,Joseph M. Scriven,Charles Crozat Converse,William Bolcom,Joseph M. Scriven,Charles Crozat Converse","23.293638229370117,17.71752166748047,17.36975860595703,50.91991424560547,31.48473358154297,46.1465950012207,52.88805389404297,17.930931091308594,15.656941413879395,18.279895782470703,34.243621826171875","0","0","0"
"19","20","beam","1","1","Answer the question: who is the original singer of just when i needed you most?","20","39"," the song was written by bryan adams, and the song was covered by leona le","Randy VanWarmer,Randy VanWarmer,Randy VanWarmer,Randy VanWarmer","15.281630516052246,15.921673774719238,20.73531723022461,20.027677536010742,22.114444732666016,43.625205993652344,14.220760345458984,21.66921043395996,22.10326385498047,26.445093154907227,24.853303909301758,15.689821243286133,15.242742538452148,17.30573081970215,19.15102195739746,23.23651123046875,31.01346206665039,18.703969955444336,23.491851806640625,20.343687057495117","0","0","0"
"20","20","beam","1","1","Answer the question: what allows chyme to enter the small intestine?","20","69","
The answer is: water.","pyloric valve,the pyloric valve,the pyloric valve","37.61734390258789,14.523055076599121,14.182940483093262,26.64278793334961,44.1680908203125,20.79085350036621,19.84737777709961,25.989852905273438","0","0.1904761904761905","0"
"21","20","beam","1","1","Answer the question: where would the group bacteroids likely be found?","20","42","
The answer is: in the phylum Eubacterium, which is found in the","human colon,human colon,the human colon,human colon","36.83051681518555,17.529294967651367,16.068628311157227,32.57548141479492,47.2695198059082,21.23649024963379,19.78582000732422,20.206867218017578,17.074007034301758,27.28192138671875,19.44843292236328,23.063203811645508,16.21186637878418,21.01395034790039,21.425966262817383,16.901329040527344,32.90178680419922,26.70159339904785,28.482187271118164,21.750476837158203","0.020044994979069072","0.03333333333333333","0"
"22","20","beam","1","1","Answer the question: where does the last name andersen originate from?","20","66","
The last name andersen is of danish origin and is derived from the name and","Danish,Norwegian","30.97780418395996,15.466423988342285,13.673458099365234,44.98969650268555,44.43430709838867,32.245330810546875,36.637577056884766,48.82286834716797,43.040740966796875,33.960777282714844,23.094493865966797,22.240428924560547,35.137596130371094,34.103458404541016,20.649234771728516,21.397079467773438,43.37972640991211,21.829023361206055,15.879326820373535,19.76168441772461","0","0.0625","0"
"23","20","beam","1","1","Answer the question: how long did the democrats control the house and senate?","20","9","
The following other wikis use this file:

* On iraq-wiki","57 yrs,57 yrs,57 yrs,35 yrs","31.76990509033203,25.330829620361328,19.576932907104492,35.31901931762695,23.748441696166992,19.16759490966797,25.159252166748047,27.30167007446289,26.525495529174805,27.250614166259766,20.5604190826416,33.87773513793945,26.456371307373047,23.949153900146484,17.054615020751953,17.416635513305664,14.389200210571289,20.229835510253906,16.443492889404297,16.284727096557617","0","0","0"
"24","20","beam","1","1","Answer the question: who sang in the movie i walk the line?","20","26","
The song “I Walk the Line” was written by Johnny Cash and recorded by him.","Joaquin Phoenix,Reese Witherspoon,Waylon Payne,Johnathan Rice,Tyler Hilton,Shooter Jennings","24.53867530822754,16.580942153930664,15.587597846984863,41.096534729003906,29.50221824645996,27.199668884277344,39.59487533569336,44.10757064819336,39.25056457519531,54.809112548828125,46.823638916015625,52.333919525146484,57.035369873046875,30.292987823486328,28.248950958251953,38.74209976196289,29.87564468383789,31.733003616333008,33.69605255126953,40.308837890625","0","0","0"
"25","20","beam","1","1","Answer the question: who is the premier of northern cape 2018?","20","59","
The premier of the Northern Cape is Marius van Wyk.","Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas,Sylvia Lucas","25.804611206054688,11.464790344238281,14.565964698791504,40.34112548828125,40.05757141113281,41.31320571899414,32.47809600830078,22.965946197509766,22.19053840637207,18.585430145263672,14.720484733581543,16.62781524658203,17.121665954589844,23.40651512145996,34.297298431396484","0","0","0"
"26","20","beam","1","1","Answer the question: who owns the biggest house in beverly hills?","20","18","
The largest house in beverly hills, california belongs to the billionaire investor and entrepreneur","Anthony Pritzker,Anthony Pritzker,Anthony Pritzker,Anthony Pritzker","34.7459831237793,20.268409729003906,17.548669815063477,39.77521514892578,34.02741241455078,39.987159729003906,50.018070220947266,32.08357238769531,34.83304214477539,43.57778549194336,36.128360748291016,26.10283851623535,29.07696533203125,18.421518325805664,47.49405288696289,13.798515319824219,18.112327575683594,15.734339714050293,21.11305046081543,21.209518432617188","0","0","0"
"27","20","beam","1","1","Answer the question: who sings god is great beer is good?","20","89","","Currington","16.063875198364258,29.119081497192383","0","0","0"
"28","20","beam","1","1","Answer the question: what does the air gap do on a dishwasher?","20","87","
The air gap is a device that prevents the backflow of water into the sink.","backflow prevention","31.257843017578125,15.35714340209961,14.194084167480469,47.4939079284668,44.641109466552734,36.74742126464844,43.90757369995117,29.857995986938477,46.31235122680664,44.327049255371094,20.46674919128418,19.646543502807617,22.445816040039062,41.17547607421875,12.110702514648438,27.061447143554688,27.87724494934082,13.478436470031738,28.462299346923828","0.016591439325163958","0.11764705882352941","0"
"29","20","beam","1","1","Answer the question: who is the first indian climber of mount everest?","20","97","
The first indian to climb mount everest was tenzing norgay.","Bachendri Pal","35.12896728515625,16.04309844970703,15.575815200805664,46.414737701416016,47.030391693115234,38.25028991699219,45.14813995361328,52.13377380371094,58.0291862487793,35.56736755371094,34.254783630371094,30.09772491455078,16.260332107543945,27.639095306396484,17.734155654907227,24.19593620300293,38.72806930541992,15.744271278381348","0","0","0"
"30","20","beam","1","1","Answer the question: what is in a pat o brien hurricane?","20","7","pat o brien hurricane","rum,fruit juice,syrup or grenadine","36.89915084838867,31.669580459594727,28.626676559448242,23.259288787841797,28.004844665527344,41.3267936706543,16.96885871887207,30.761930465698242","0","0","0"
"31","20","beam","1","1","Answer the question: what is the name of son of lord krishna?","20","44"," The name of the son of Lord Krishna, who is also known as the ""Gop","Pradyumna,Pradyumna,Pradyumna,Pradyumna,Pradyumna","29.99492835998535,16.77079963684082,23.707454681396484,30.181406021118164,43.68684387207031,31.265670776367188,40.062313079833984,55.16606903076172,48.10251998901367,42.51430892944336,33.765621185302734,18.25346565246582,27.248720169067383,19.223773956298828,22.834911346435547,42.089420318603516,19.409866333007812,18.53753089904785,14.592787742614746,22.456207275390625","0","0","0"
"32","20","beam","1","1","Answer the question: who played anna in once upon a time?","20","84","
The following is a list of characters from the TV series Once Upon a Time:

","Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail,Elizabeth Dean Lail","14.48134708404541,15.784553527832031,14.104238510131836,48.2067756652832,21.70081329345703,36.82236099243164,32.925445556640625,37.7392463684082,37.12556838989258,34.0942268371582,32.959407806396484,27.72462272644043,45.99782943725586,37.109519958496094,55.884620666503906,45.288387298583984,30.77287483215332,27.38186264038086,36.07502746582031,31.555410385131836","0","0","0"
"33","20","beam","1","1","Answer the question: what is the average salary for a us congressman?","20","96","
The average salary for a US congressman is $101,000.","$174,000,$174,000","19.650516510009766,14.46906566619873,12.057591438293457,44.788204193115234,42.26939392089844,44.524932861328125,44.10148620605469,40.97686004638672,29.400114059448242,60.09532928466797,31.154903411865234,40.15037155151367,10.717292785644531,45.050010681152344,28.421653747558594,52.923744201660156","0","0.16666666666666669","0"
"34","20","beam","1","1","Answer the question: what type of joint connects the incus with the malleus?","20","15","
The incus is connected to the malleus by a joint called the incus-","incudomallear joint,synovial,a small synovial joint,synovial joint","31.956342697143555,17.483734130859375,21.693641662597656,20.863292694091797,27.334314346313477,25.01901626586914,24.417797088623047,32.15995788574219,42.256622314453125,21.11832046508789,31.322246551513672,29.266075134277344,24.53775405883789,19.08613395690918,14.145635604858398,24.211828231811523,21.562681198120117,13.415207862854004,17.984346389770508,20.6519832611084","0.022267157315461233","0.12549019607843137","0"
