"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","1","25","Answer the question: who sang theme song for license to kill?","20","60","
Licence to Kill is a 1989 James Bond film directed by","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","14.505796432495117,10.511024475097656,14.782103538513184,27.21226692199707,49.88679885864258,44.552547454833984,23.92151641845703,36.982913970947266,33.51127624511719,29.589183807373047,47.475257873535156,30.267004013061523,40.743125915527344,44.66792678833008,14.293718338012695,24.057058334350586","0","0","0"
"1","20","beam","1","25","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","23","A real image is formed when an object is focused by a lens or mirror. The image is","inverted","35.09824752807617,14.734785079956055,41.05964279174805,39.82981872558594,47.169769287109375,44.56135559082031,46.50889587402344,31.750391006469727,30.446128845214844,29.484201431274414,28.29229736328125,27.460285186767578,39.80221939086914,39.36020278930664,46.7235107421875,31.57758140563965,44.61714553833008,43.92097091674805,28.48776626586914,29.475475311279297","0","0","0"
"2","20","beam","1","25","Answer the question: who wore number 7 for the green bay packers?","20","93","The Green Bay Packers are one of the oldest professional football teams in the United States. The team","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","21.66948699951172,15.387335777282715,52.055335998535156,56.611209869384766,53.89308166503906,37.098934173583984,41.04585266113281,46.38372039794922,47.461021423339844,40.02976608276367,34.85663604736328,39.510650634765625,52.28828811645508,51.20352554321289,45.86682891845703,52.02123260498047,60.7767333984375,49.53229522705078,38.09446716308594,51.72682189941406","0","0","0"
"3","20","beam","1","25","Answer the question: where does patience is a virtue come from?","20","74","| | | | | | | | | | | | | | | | | | |","`` Psychomachia , ''","25.204147338867188,20.718000411987305,16.536869049072266,22.846019744873047,23.64862632751465,23.362173080444336,22.00922393798828,26.64130210876465,27.014375686645508,23.128616333007812,27.780519485473633,32.65956497192383,36.68266677856445,39.05005645751953,42.388671875,46.14199447631836,46.519981384277344,46.74079513549805,46.26686477661133,45.636924743652344","0","0","0"
"4","20","beam","1","25","Answer the question: who wrote ain't living long like this?","20","38","Rodney Crowell
1978 studio album by Rodney Crowell
""Ain't Living","Rodney Crowell","22.55217170715332,16.521862030029297,41.30618667602539,35.90164566040039,27.09415626525879,17.820154190063477,18.81868553161621,23.169178009033203,34.711605072021484,34.694366455078125,49.073890686035156,37.84187698364258,42.73598098754883,28.273151397705078,27.2565975189209,19.988975524902344,33.81389617919922,32.72932815551758,38.82545471191406,46.48967361450195","0.056950849982219685","0.3076923076923077","0"
"5","20","beam","1","25","Answer the question: who played the mom on what's eating gilbert grape?","20","25"," died March 26, 2017. Retrieved March 28, 2017.
Darlene Cates","Darlene Cates,Darlene Cates,Darlene Cates","16.965755462646484,15.591923713684082,33.86254119873047,47.95024490356445,25.600900650024414,30.75289535522461,21.124156951904297,22.156883239746094,25.656606674194336,28.133514404296875,52.832740783691406,40.809471130371094,39.0832633972168,32.9355354309082,24.122114181518555,15.042293548583984,45.17546844482422,27.211837768554688,21.6418399810791,38.2723274230957","0.056950849982219685","0.3333333333333333","0"
"6","20","beam","1","25","Answer the question: where do secondary xylem and phloem cells arise from?","20","92","The vascular cambium is a layer of cells in the stem and roots of trees and other plants","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","33.571746826171875,16.923812866210938,36.8660774230957,33.843685150146484,29.119178771972656,33.428104400634766,33.37506103515625,19.995559692382812,39.93852996826172,17.274784088134766,32.27753448486328,20.647802352905273,21.024538040161133,30.769023895263672,20.431604385375977,40.19239044189453,23.278921127319336,42.349266052246094,20.23219871520996,21.804386138916016","0.07490792309814948","0.2857142857142857","0"
"7","20","beam","1","25","Answer the question: who added a press room to the white house?","20","52","The James S.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","20.44268226623535,12.899503707885742,50.25025939941406,58.840641021728516,46.39280700683594","0","0","0"
"8","20","beam","1","25","Answer the question: nodding your head no is an example of?","20","91","
nod (third-person singular present tense, nodding one's head in agreement

","a gesture","26.921180725097656,17.28932762145996,26.502180099487305,28.448091506958008,20.490514755249023,37.06650161743164,26.336883544921875,24.110260009765625,22.780607223510742,18.884241104125977,29.642791748046875,20.955535888671875,33.67824172973633,41.816925048828125,36.160057067871094,45.591026306152344,38.559085845947266,28.368057250976562,46.853641510009766,19.30415153503418","0","0","0"
"9","20","beam","1","25","Answer the question: who sings the theme tune to mum on bbc2?","20","33"," Retrieved 2016-10-08. External links ( help )
Mum on IMD","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","17.4410343170166,40.5882682800293,25.40085792541504,40.257606506347656,23.753585815429688,45.850738525390625,28.658811569213867,58.56458282470703,36.601016998291016,31.579282760620117,32.83598709106445,26.584726333618164,16.947364807128906,29.19515609741211,24.41867446899414,22.279335021972656,40.76191711425781,27.858112335205078,33.37089538574219,30.261354446411133","0","0","0"
