"id","max_length","generation_method","n_retrieval_docs","top_k","userprompt","n_tokens","doc_indices","predicted","gold","logits","bleu","rouge","correct"
"0","20","beam","1","10","Answer the question: who sang theme song for license to kill?","20","60","
Licence to Kill is a 1989 film, the sixth in the James Bond film series.","Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight,Gladys Knight","18.11790657043457,15.388343811035156,12.12295913696289,27.34720802307129,49.56196975708008,48.269683837890625,26.56874656677246,37.94886779785156,34.75538635253906,31.07518768310547,37.85033416748047,33.4654655456543,38.106590270996094,28.10007667541504,25.19544219970703,28.349149703979492,46.735069274902344,30.09233856201172,41.10802459716797,36.4556884765625","0","0","0"
"1","20","beam","1","10","Answer the question: a concave mirror can form a real image which is a copy of an object that forms?","22","23","A real image is an image that is formed by a lens or a mirror and is located at","inverted","35.334861755371094,15.715381622314453,43.89559555053711,41.23232650756836,46.59538269042969,46.587486267089844,28.925640106201172,44.24269104003906,46.92433166503906,35.86491775512695,33.98445129394531,35.16543197631836,31.1617431640625,45.4268684387207,41.586917877197266,34.55683135986328,42.255619049072266,33.09477615356445,31.87150001525879,29.569602966308594","0","0","0"
"2","20","beam","1","10","Answer the question: who wore number 7 for the green bay packers?","20","93","Retrieved from "" https://en.","Don Majkowski,Don Majkowski,Quarterback Don Majkowski,Quarterback Don Majkowski,Don Majkowski","24.876995086669922,14.45970344543457,22.438884735107422,31.587810516357422,27.863893508911133,17.546619415283203,29.11510467529297,30.0335693359375,26.98775291442871","0","0","0"
"3","20","beam","1","10","Answer the question: where does patience is a virtue come from?","20","74","| | | | | | | | | | | | | | | | | | |","`` Psychomachia , ''","27.67882537841797,18.06018829345703,15.418684959411621,19.576171875,21.201763153076172,19.35647201538086,18.742454528808594,25.585878372192383,23.746944427490234,20.903236389160156,24.921239852905273,29.927547454833984,32.368656158447266,35.90616989135742,39.648555755615234,43.380367279052734,43.966346740722656,42.3048210144043,40.000396728515625,41.245296478271484","0","0","0"
"4","20","beam","1","10","Answer the question: who wrote ain't living long like this?","20","38","Ain't Living Long Like This is a song written by Rodney Crowell and recorded","Rodney Crowell","17.020122528076172,16.4099178314209,26.174779891967773,27.025400161743164,26.366846084594727,54.6993408203125,46.574623107910156,48.56527328491211,46.75593566894531,21.183359146118164,44.07074737548828,39.129966735839844,46.819393157958984,50.45350646972656,31.81197738647461,41.171234130859375,40.55167007446289,30.696998596191406,30.31450080871582,22.58736801147461","0.041263216881455095","0.23529411764705882","0"
"5","20","beam","1","10","Answer the question: who played the mom on what's eating gilbert grape?","20","25"," The New York Times

https://www.","Darlene Cates,Darlene Cates,Darlene Cates","16.648256301879883,17.778718948364258,28.8396053314209,46.23238754272461,47.71074295043945,19.202014923095703,15.397135734558105,16.607210159301758,25.463260650634766,22.168859481811523,36.03995132446289","0","0","0"
"6","20","beam","1","10","Answer the question: where do secondary xylem and phloem cells arise from?","20","92","
The vascular cambium is a layer of cells in the stem of trees and other plants.","The vascular cambium,the vascular cambium,the vascular cambium,the vascular cambium","27.1622371673584,18.576663970947266,26.340900421142578,33.02249526977539,29.599462509155273,28.929794311523438,32.62104034423828,30.373537063598633,19.37127113342285,39.66965866088867,15.661182403564453,33.027870178222656,19.56261444091797,19.802797317504883,29.34165382385254,20.04971694946289,42.26624298095703,18.58681869506836,19.570907592773438,42.57888412475586","0.08441569539289243","0.3157894736842105","0"
"7","20","beam","1","10","Answer the question: who added a press room to the white house?","20","52","The James S.","President Richard Nixon,President Richard Nixon,Richard Nixon,Richard Nixon,President Richard Nixon","17.61241340637207,13.394399642944336,48.3807258605957,48.893577575683594,33.30162811279297","0","0","0"
"8","20","beam","1","10","Answer the question: nodding your head no is an example of?","20","91","
A:	The nodding of the head is a gesture of agreement.

Nod","a gesture","25.5496883392334,16.38902473449707,23.14912986755371,43.76278305053711,33.211509704589844,23.65624237060547,42.11943054199219,30.48887062072754,48.52314376831055,43.99419021606445,38.373130798339844,43.47663116455078,37.606754302978516,41.843658447265625,38.983970642089844,46.16386795043945,41.316307067871094,23.684001922607422,18.67559814453125,28.23814582824707","0.04774753205784679","0.2857142857142857","0"
"9","20","beam","1","10","Answer the question: who sings the theme tune to mum on bbc2?","20","33"," BBC. Retrieved 2016-07-05.
^ a b c Mum on IMD","Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades,Lulu and the Lampshades","16.49569320678711,38.63162612915039,27.119625091552734,39.69942092895508,24.98313331604004,39.478233337402344,21.725427627563477,42.61679458618164,26.22512435913086,53.130496978759766,33.22530746459961,30.708250045776367,21.263525009155273,32.190673828125,30.136045455932617,24.235912322998047,26.332807540893555,29.537796020507812,29.363094329833984,29.155019760131836","0","0","0"
