"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","240","15","1","20","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why did Ronnie and Mom go to the Davis house after being kicked out? 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","1841","240_14,240_33,240_21,240_13,240_19,240_38,240_49,240_32,240_12,240_28,240_9,240_46,240_18,240_20,240_27,240_45,240_50,240_22,240_48,240_34","0.2215501070022583,0.25078582763671875,0.25667786598205566,0.26149845123291016,0.26458197832107544,0.2701139450073242,0.27063965797424316,0.27424919605255127,0.27452749013900757,0.27454936504364014,0.2787463665008545,0.28214120864868164,0.28350764513015747,0.2838875651359558,0.28463584184646606,0.2868397831916809,0.29115068912506104,0.2960074543952942,0.29727768898010254,0.2973945140838623","1) They needed to hide from the authorities 2) They new that","2","17.96601676940918,22.9525146484375,40.13349151611328,40.37221908569336,52.44084930419922,49.01007843017578,49.88324737548828,40.43059539794922,51.412967681884766,43.83789825439453,44.78947830200195,34.87111282348633,55.63228988647461,53.0672607421875,48.072914123535156","0","0.15384615384615385","0"
"rag","93","15","1","20","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the author’s thesis? 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","1743","93_9,93_22,93_7,93_24,93_19,93_27,93_14,93_11,93_2,93_15,93_31,93_4,93_30,93_32,93_5,93_20,93_25,93_23,93_6,93_13","0.1638767123222351,0.1712174415588379,0.18183398246765137,0.1819489598274231,0.18325138092041016,0.19766920804977417,0.20073091983795166,0.2066730260848999,0.20777511596679688,0.20951354503631592,0.2108815312385559,0.21115326881408691,0.21180641651153564,0.22011041641235352,0.2234886884689331,0.22666126489639282,0.22673249244689941,0.2277594804763794,0.22790956497192383,0.22793996334075928","1) The author’s thesis is that even Keynesian economists","1","14.367960929870605,14.110265731811523,34.778297424316406,43.223907470703125,46.53318786621094,53.31172561645508,35.94760513305664,56.68063735961914,54.662567138671875,47.6080207824707,57.12630844116211,49.183467864990234,28.863502502441406,27.333282470703125,48.06678009033203","0","0.18181818181818182","0"
"rag","296","15","1","20","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author credit the recent dramatic change in politics to?  1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","1584","296_12,296_19,296_42,296_1,296_26,296_14,296_32,296_36,296_5,296_29,296_30,296_39,296_47,296_40,296_2,296_28,296_22,296_4,296_41,296_31","0.19000524282455444,0.19802600145339966,0.20202475786209106,0.21001660823822021,0.2113327980041504,0.21250885725021362,0.21724176406860352,0.21734464168548584,0.21744847297668457,0.22031772136688232,0.22281336784362793,0.22395610809326172,0.22969740629196167,0.2316373586654663,0.2317749261856079,0.23235559463500977,0.23730885982513428,0.23880535364151,0.2412661910057068,0.24210107326507568","1) The internet as a political tool.","1","15.177780151367188,22.904205322265625,45.33812713623047,52.67927551269531,51.318641662597656,51.71781539916992,54.305301666259766,44.33407974243164,43.05849075317383,49.66932678222656","0","0.25","0"
"rag","155","15","1","20","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the author's overall feeling towards modern dentistry as a whole in this passage? 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","1711","155_32,155_10,155_30,155_22,155_21,155_16,155_24,155_18,155_13,155_27,155_19,155_15,155_34,155_9,155_31,155_2,155_5,155_12,155_23,155_29","0.1526026725769043,0.1916128396987915,0.19546222686767578,0.21087956428527832,0.2160876989364624,0.2195817232131958,0.22253090143203735,0.22540587186813354,0.225824773311615,0.229975163936615,0.23570019006729126,0.2429952621459961,0.24610161781311035,0.24625849723815918,0.24865132570266724,0.2641860842704773,0.26740550994873047,0.2675374746322632,0.26837122440338135,0.2732830047607422","3) Positive; the author implies that modern dentistry has only improved","4","16.785009384155273,20.308502197265625,37.38690948486328,53.695762634277344,44.045711517333984,43.7247314453125,38.204288482666016,33.41535568237305,44.91245651245117,36.682334899902344,41.48451614379883,31.80585479736328,43.025272369384766,46.00887680053711,37.32354736328125","0","0","0"
"rag","102","15","1","20","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What level of depth does the author provide on the subjects they use to make their case? 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","1695","102_4,102_27,102_23,102_15,102_2,102_19,102_10,102_18,102_6,102_31,102_34,102_7,102_32,102_16,102_33,102_9,102_26,102_5,102_14,102_20","0.26716554164886475,0.2903504967689514,0.29287463426589966,0.303510844707489,0.3053032159805298,0.3083953261375427,0.30902302265167236,0.31687939167022705,0.32307255268096924,0.32549095153808594,0.32928037643432617,0.330966055393219,0.3313484191894531,0.3324891924858093,0.33842921257019043,0.33931922912597656,0.34177166223526,0.34319740533828735,0.34911131858825684,0.3524807095527649","3) They provide the reader with deeper arguments about the monetary system and","2","13.326770782470703,14.44339656829834,30.008159637451172,48.2835578918457,52.16033935546875,54.866111755371094,59.92239761352539,53.17490768432617,47.81703186035156,46.65515899658203,55.13887023925781,49.672550201416016,33.379295349121094,40.217288970947266,50.61772918701172","0","0","0"
"rag","209","15","1","20","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why was a Dr. able to examine Parks without being suspicious? 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","1843","209_23,209_20,209_21,209_34,209_30,209_18,209_13,209_12,209_14,209_15,209_29,209_16,209_2,209_19,209_3,209_17,209_26,209_10,209_9,209_28","0.22046113014221191,0.23295772075653076,0.2501770257949829,0.2555451989173889,0.2636348009109497,0.26827871799468994,0.2692808508872986,0.27528804540634155,0.2756531238555908,0.2781490087509155,0.29109859466552734,0.29465728998184204,0.29668325185775757,0.29890966415405273,0.2995925545692444,0.3045734763145447,0.3082839846611023,0.312531054019928,0.31331562995910645,0.3155973553657532","1) The Dr.","3","15.190191268920898,26.228532791137695,39.68535614013672,42.47926712036133,44.85890579223633,57.62113952636719","0","0","0"
"rag","135","15","1","20","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What role does technology play in Tannen’s views? 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","1677","135_17,135_27,135_5,135_11,135_25,135_34,135_3,135_18,135_2,135_31,135_20,135_19,135_7,135_24,135_32,135_28,135_33,135_26,135_6,135_15","0.15336966514587402,0.18197107315063477,0.18284118175506592,0.1843673586845398,0.1854093074798584,0.2017722725868225,0.2090352177619934,0.20960283279418945,0.20979952812194824,0.21133553981781006,0.2188044786453247,0.21954327821731567,0.22018826007843018,0.22208255529403687,0.23056292533874512,0.23084503412246704,0.23177874088287354,0.23362582921981812,0.23727214336395264,0.24089926481246948","4) The argument culture is a movement that has been around for a","3","15.994688987731934,15.613037109375,40.798343658447266,44.15388107299805,49.07402420043945,55.634178161621094,48.37054443359375,48.05613708496094,43.60675048828125,48.377376556396484,56.58517074584961,51.9364013671875,51.507972717285156,57.44198226928711,58.05775451660156","0","0","0"
"rag","272","15","1","20","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author think that social media has the power to amplify? 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","1863","272_12,272_2,272_13,272_3,272_18,272_1,272_14,272_35,272_5,272_11,272_28,272_32,272_17,272_10,272_21,272_20,272_27,272_30,272_31,272_29","0.18449783325195312,0.19613796472549438,0.20333874225616455,0.2098989486694336,0.22544819116592407,0.22545146942138672,0.2260420322418213,0.22738325595855713,0.22761166095733643,0.23277854919433594,0.23380088806152344,0.23431426286697388,0.23582130670547485,0.2363121509552002,0.24064922332763672,0.24442505836486816,0.24532932043075562,0.2515290379524231,0.25262904167175293,0.2549160122871399","The author thinks that social media has the power to amplify both positive and","1","16.7813720703125,34.72688674926758,54.02045440673828,55.53656005859375,63.22509765625,62.432884216308594,54.92613983154297,52.91337966918945,51.29056930541992,50.43617248535156,55.37138366699219,56.37935256958008,53.9633674621582,62.432708740234375,62.27481460571289","0","0","0"
"rag","125","15","1","20","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author suggest are some traits Said possesses? 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","1767","125_35,125_29,125_12,125_23,125_30,125_31,125_10,125_28,125_8,125_25,125_2,125_33,125_24,125_27,125_3,125_34,125_22,125_11,125_21,125_4","0.2702662944793701,0.2765353322029114,0.27732348442077637,0.2956799864768982,0.30260998010635376,0.3055605888366699,0.30572962760925293,0.3095225691795349,0.3127171993255615,0.31489449739456177,0.31669342517852783,0.32762306928634644,0.32782506942749023,0.3320199251174927,0.33321821689605713,0.33544105291366577,0.3475598096847534,0.3478647470474243,0.37074971199035645,0.37510746717453003","1) Boldness, confidence 2) Vanity, disorganization 3","1","12.398308753967285,13.598597526550293,33.33201599121094,54.2722053527832,45.018829345703125,45.629302978515625,45.136016845703125,41.04352951049805,29.189998626708984,59.291587829589844,38.023094177246094,42.978065490722656,52.63087463378906,26.7501277923584,48.96228790283203","0","0.25","0"
"rag","325","15","1","20","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is a message of this article? 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","1783","325_16,325_17,325_38,325_20,325_19,325_32,325_22,325_34,325_4,325_12,325_36,325_27,325_30,325_29,325_25,325_13,325_26,325_14,325_33,325_2","0.18797141313552856,0.2186170220375061,0.2196161150932312,0.2430049180984497,0.24452155828475952,0.251092791557312,0.2520633339881897,0.256239116191864,0.2593877911567688,0.26043450832366943,0.2605254650115967,0.270529568195343,0.27718061208724976,0.2797238230705261,0.2821275591850281,0.2835623025894165,0.2837620973587036,0.2843383550643921,0.29192525148391724,0.29515373706817627","1) Technology will continue to change 2) It is important to understand","1","12.985686302185059,13.761913299560547,28.95241355895996,38.108646392822266,36.578887939453125,43.498573303222656,34.80369567871094,37.7752685546875,39.843177795410156,29.265066146850586,56.09080505371094,45.896026611328125,46.86577606201172,37.99747848510742,37.12363052368164","0","0.15384615384615385","0"
