"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","240","15","1","15","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why did Ronnie and Mom go to the Davis house after being kicked out? 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","1384","240_14,240_33,240_21,240_13,240_19,240_38,240_49,240_32,240_12,240_28,240_9,240_46,240_18,240_20,240_27","0.2215501070022583,0.25078582763671875,0.25667786598205566,0.26149845123291016,0.26458197832107544,0.2701139450073242,0.27063965797424316,0.27424919605255127,0.27452749013900757,0.27454936504364014,0.2787463665008545,0.28214120864868164,0.28350764513015747,0.2838875651359558,0.28463584184646606","1) They needed to hide from the authorities.","2","18.55705451965332,25.971540451049805,45.80839920043945,41.18220138549805,47.50436782836914,50.43364334106445,37.09297180175781,38.271507263183594,52.693851470947266,39.48475646972656,44.60832595825195","0","0","0"
"rag","93","15","1","15","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the author’s thesis? 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","1351","93_9,93_22,93_7,93_24,93_19,93_27,93_14,93_11,93_2,93_15,93_31,93_4,93_30,93_32,93_5","0.1638767123222351,0.1712174415588379,0.18183398246765137,0.1819489598274231,0.18325138092041016,0.19766920804977417,0.20073091983795166,0.2066730260848999,0.20777511596679688,0.20951354503631592,0.2108815312385559,0.21115326881408691,0.21180641651153564,0.22011041641235352,0.2234886884689331","1) The author’s thesis is that even Keynesian economists","1","15.950745582580566,16.18815803527832,39.573509216308594,38.963134765625,48.10737228393555,50.788333892822266,46.3846549987793,54.089271545410156,53.079795837402344,45.92466354370117,54.41575622558594,47.52378845214844,30.724075317382812,29.464448928833008,45.748558044433594","0","0.18181818181818182","0"
"rag","296","15","1","15","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author credit the recent dramatic change in politics to?  1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","1238","296_12,296_19,296_42,296_1,296_26,296_14,296_32,296_36,296_5,296_29,296_30,296_39,296_47,296_40,296_2","0.19000524282455444,0.19802600145339966,0.20202475786209106,0.21001660823822021,0.2113327980041504,0.21250885725021362,0.21724176406860352,0.21734464168548584,0.21744847297668457,0.22031772136688232,0.22281336784362793,0.22395610809326172,0.22969740629196167,0.2316373586654663,0.2317749261856079","1) The internet as a political tool.","1","15.186670303344727,16.8768253326416,40.16664505004883,51.12079620361328,49.1565055847168,50.704978942871094,53.46049880981445,43.88823318481445,42.792938232421875,48.270511627197266","0","0.25","0"
"rag","155","15","1","15","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the author's overall feeling towards modern dentistry as a whole in this passage? 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","1374","155_32,155_10,155_30,155_22,155_21,155_16,155_24,155_18,155_13,155_27,155_19,155_15,155_34,155_9,155_31","0.1526026725769043,0.1916128396987915,0.19546222686767578,0.21087956428527832,0.2160876989364624,0.2195817232131958,0.22253090143203735,0.22540587186813354,0.225824773311615,0.229975163936615,0.23570019006729126,0.2429952621459961,0.24610161781311035,0.24625849723815918,0.24865132570266724","3) Positive; the author implies that modern dentistry has only improved","4","18.264020919799805,21.289234161376953,38.3623046875,52.60873031616211,42.140743255615234,45.55604553222656,39.06898880004883,34.9256477355957,47.746246337890625,41.59787368774414,41.90469741821289,31.873674392700195,45.83686065673828,50.29999542236328,38.06962966918945","0","0","0"
"rag","102","15","1","15","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What level of depth does the author provide on the subjects they use to make their case? 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","1295","102_4,102_27,102_23,102_15,102_2,102_19,102_10,102_18,102_6,102_31,102_34,102_7,102_32,102_16,102_33","0.26716554164886475,0.2903504967689514,0.29287463426589966,0.303510844707489,0.3053032159805298,0.3083953261375427,0.30902302265167236,0.31687939167022705,0.32307255268096924,0.32549095153808594,0.32928037643432617,0.330966055393219,0.3313484191894531,0.3324891924858093,0.33842921257019043","4) They provide the reader with deeper arguments about the monetary system and","2","14.746177673339844,18.053537368774414,43.471641540527344,51.88164520263672,53.93772888183594,56.013465881347656,62.42815017700195,56.554080963134766,47.89932632446289,45.103416442871094,54.60016632080078,52.48356628417969,32.64893341064453,41.66488265991211,53.20811080932617","0","0","0"
"rag","209","15","1","15","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why was a Dr. able to examine Parks without being suspicious? 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","1406","209_23,209_20,209_21,209_34,209_30,209_18,209_13,209_12,209_14,209_15,209_29,209_16,209_2,209_19,209_3","0.22046113014221191,0.23295772075653076,0.2501770257949829,0.2555451989173889,0.2636348009109497,0.26827871799468994,0.2692808508872986,0.27528804540634155,0.2756531238555908,0.2781490087509155,0.29109859466552734,0.29465728998184204,0.29668325185775757,0.29890966415405273,0.2995925545692444","1) 2) 3) 4)","3","16.944196701049805,28.362133026123047,45.04574966430664,39.74365997314453,39.90123748779297,50.1187744140625,38.052730560302734,47.25286102294922,31.883377075195312,40.761661529541016,33.341670989990234","0","0.4","0"
"rag","135","15","1","15","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What role does technology play in Tannen’s views? 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","1290","135_17,135_27,135_5,135_11,135_25,135_34,135_3,135_18,135_2,135_31,135_20,135_19,135_7,135_24,135_32","0.15336966514587402,0.18197107315063477,0.18284118175506592,0.1843673586845398,0.1854093074798584,0.2017722725868225,0.2090352177619934,0.20960283279418945,0.20979952812194824,0.21133553981781006,0.2188044786453247,0.21954327821731567,0.22018826007843018,0.22208255529403687,0.23056292533874512","4) It supports the first amendment of which there is no criticism.","3","16.56012725830078,17.60517692565918,39.62879943847656,43.35227584838867,55.46438980102539,48.46574783325195,48.376399993896484,45.723331451416016,47.966583251953125,45.418094635009766,54.215538024902344,52.02012634277344,49.57179260253906,36.12834167480469,57.47740173339844","0","0","0"
"rag","272","15","1","15","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author think that social media has the power to amplify? 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","1402","272_12,272_2,272_13,272_3,272_18,272_1,272_14,272_35,272_5,272_11,272_28,272_32,272_17,272_10,272_21","0.18449783325195312,0.19613796472549438,0.20333874225616455,0.2098989486694336,0.22544819116592407,0.22545146942138672,0.2260420322418213,0.22738325595855713,0.22761166095733643,0.23277854919433594,0.23380088806152344,0.23431426286697388,0.23582130670547485,0.2363121509552002,0.24064922332763672","The author thinks that social media has the power to amplify both positive and","1","15.65340805053711,32.86742401123047,51.2131233215332,52.39106369018555,65.34681701660156,64.58733367919922,49.46844482421875,49.675331115722656,49.47227096557617,46.04471969604492,53.66682434082031,56.966312408447266,49.69202423095703,64.6285171508789,61.480648040771484","0","0","0"
"rag","125","15","1","15","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author suggest are some traits Said possesses? 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","1373","125_35,125_29,125_12,125_23,125_30,125_31,125_10,125_28,125_8,125_25,125_2,125_33,125_24,125_27,125_3","0.2702662944793701,0.2765353322029114,0.27732348442077637,0.2956799864768982,0.30260998010635376,0.3055605888366699,0.30572962760925293,0.3095225691795349,0.3127171993255615,0.31489449739456177,0.31669342517852783,0.32762306928634644,0.32782506942749023,0.3320199251174927,0.33321821689605713","1) Boldness, confidence 2) Vanity, disorganization 3","1","12.928990364074707,14.31385612487793,31.324939727783203,50.941558837890625,43.30315017700195,46.30226516723633,44.72705078125,37.87346649169922,30.548633575439453,59.100807189941406,37.32622146606445,43.84154510498047,51.08662414550781,27.531192779541016,45.40917205810547","0","0.25","0"
"rag","325","15","1","15","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is a message of this article? 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","1449","325_16,325_17,325_38,325_20,325_19,325_32,325_22,325_34,325_4,325_12,325_36,325_27,325_30,325_29,325_25","0.18797141313552856,0.2186170220375061,0.2196161150932312,0.2430049180984497,0.24452155828475952,0.251092791557312,0.2520633339881897,0.256239116191864,0.2593877911567688,0.26043450832366943,0.2605254650115967,0.270529568195343,0.27718061208724976,0.2797238230705261,0.2821275591850281","1) Technology will continue to change 2) It is important to understand","1","13.474894523620605,14.4700345993042,41.84772491455078,47.17894744873047,45.21761703491211,48.905887603759766,36.7567138671875,38.244789123535156,45.20478439331055,30.700801849365234,56.03883743286133,46.06218338012695,47.181488037109375,39.87710189819336,38.7835578918457","0","0.15384615384615385","0"
