"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","240","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why did Ronnie and Mom go to the Davis house after being kicked out? 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","506","235_14,240_14,235_33,240_33,235_21","0.22154992818832397,0.22154992818832397,0.2507860064506531,0.2507860064506531,0.25667792558670044","1) They needed to hide from the authorities
2) They new","2","18.24581527709961,26.959959030151367,39.13460922241211,38.53856658935547,37.08395767211914,46.87260437011719,34.523277282714844,35.00275802612305,45.00692367553711,36.58790588378906,40.81528091430664,22.45984649658203,35.86659240722656,50.93219757080078,36.66630172729492","0","0.16666666666666669","0"
"rag","93","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the author’s thesis? 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","538","93_9,93_22,93_7,93_24,93_19","0.16387677192687988,0.17121762037277222,0.18183410167694092,0.18194884061813354,0.18325120210647583","1) That even Keynesian economists are misinterpreting some","1","13.792341232299805,18.578670501708984,43.6300048828125,45.787193298339844,57.320377349853516,47.88535690307617,24.18487548828125,24.785390853881836,36.72587966918945,42.537654876708984,43.80619430541992,30.373477935791016,28.982393264770508,32.25550842285156,40.09394454956055","0","0.2222222222222222","0"
"rag","296","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author credit the recent dramatic change in politics to?  1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","442","296_12,296_19,296_42,296_1,296_26","0.19000518321990967,0.19802606105804443,0.20202499628067017,0.21001660823822021,0.2113330364227295","The author credits the recent dramatic change in politics to the internet as a","1","15.98461627960205,24.67605209350586,52.1820182800293,57.19548797607422,53.34977722167969,51.47483444213867,50.684513092041016,48.532386779785156,61.25411605834961,52.904701232910156,54.0838623046875,38.99692916870117,45.085201263427734,48.27345275878906,47.582481384277344","0","0","0"
"rag","155","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the author's overall feeling towards modern dentistry as a whole in this passage? 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","558","155_32,155_10,155_30,93_21,93_19","0.15260255336761475,0.1916128396987915,0.19546210765838623,0.1979144811630249,0.19803494215011597","3) Positive; the author implies that modern dentistry has only improved","4","16.122451782226562,21.209299087524414,40.5719108581543,51.94034957885742,47.70191955566406,43.799888610839844,43.630699157714844,32.273956298828125,46.055721282958984,40.18611526489258,35.40877151489258,31.607425689697266,42.076255798339844,42.398136138916016,38.32059860229492","0","0","0"
"rag","102","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What level of depth does the author provide on the subjects they use to make their case? 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","529","155_18,235_21,240_21,93_2,93_19","0.22409695386886597,0.22476446628570557,0.22476446628570557,0.22587215900421143,0.23266088962554932","4) They provide deep, explanatory statistics to most arguments.
The","2","16.725473403930664,37.79456329345703,46.1640625,52.159202575683594,46.553409576416016,52.811866760253906,47.019309997558594,28.310123443603516,47.207794189453125,50.35947799682617,42.17601013183594,45.52496337890625,60.497737884521484,49.854862213134766,22.748533248901367","0","0","0"
"rag","209","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why was a Dr. able to examine Parks without being suspicious? 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","519","209_23,209_20,209_21,235_21,209_34","0.22046113014221191,0.232957661151886,0.2501770257949829,0.25330865383148193,0.25554531812667847","1) The Dr. was not trained very well.","3","18.5372314453125,29.77411460876465,50.40353775024414,38.76496505737305,48.107208251953125,54.18372344970703,48.9702033996582,44.22797393798828,29.376800537109375,40.550682067871094,33.961204528808594,44.66563034057617,41.060115814208984,34.19487762451172","0","0","0"
"rag","135","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What role does technology play in Tannen’s views? 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","535","135_17,135_27,135_5,135_11,135_25","0.15336954593658447,0.18197089433670044,0.18284082412719727,0.1843671202659607,0.18540936708450317","1) It allows the facts to surface and be shared 
2","3","12.625467300415039,19.08099365234375,40.593162536621094,45.55612564086914,57.98927688598633,56.857662200927734,49.55359649658203,51.63739013671875,44.39506530761719,55.52134323120117,49.987342834472656,49.45653533935547,52.25958251953125,19.48019027709961,33.026973724365234","0","0","0"
"rag","272","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author think that social media has the power to amplify? 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","506","272_12,272_2,272_13,272_3,272_18","0.18449771404266357,0.1961379051208496,0.20333850383758545,0.20989865064620972,0.22544783353805542","1) Both Positive and Negative Social Behaviors. 
Ex","1","16.236923217773438,30.697547912597656,53.41455841064453,61.61381912231445,68.01848602294922,60.605995178222656,56.93107604980469,51.6704216003418,45.97517013549805,31.397573471069336,30.259838104248047,50.499412536621094,47.32506561279297,21.308271408081055,26.5397891998291","0","0.2222222222222222","0"
"rag","125","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author suggest are some traits Said possesses? 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","492","135_17,135_9,272_2,125_35,272_1","0.25321972370147705,0.26532506942749023,0.2675531506538391,0.27026593685150146,0.2714341878890991","1) Boldness, confidence 2) Vanity, disorganization 3","1","15.019915580749512,30.689537048339844,49.27611541748047,55.86214065551758,45.03938674926758,54.22906494140625,50.4695930480957,48.99582290649414,36.92757034301758,65.49607849121094,37.907859802246094,54.30756759643555,57.01850509643555,28.702800750732422,55.82575607299805","0","0.25","0"
"rag","325","15","5","5","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is a message of this article? 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","531","325_16,325_17,325_38,325_20,325_19","0.187971293926239,0.21861708164215088,0.21961623430252075,0.2430046796798706,0.24452126026153564","1) Technology will continue to change 2) It is important to understand","1","13.54269027709961,14.724953651428223,30.72034454345703,43.844608306884766,36.16926574707031,39.905662536621094,36.77581787109375,38.78213119506836,40.98154067993164,30.62740135192871,57.00463104248047,43.27203369140625,41.10133743286133,38.96300506591797,36.389434814453125","0","0.15384615384615385","0"
