"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","240","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why did Ronnie and Mom go to the Davis house after being kicked out? 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","916","235_14,240_14,235_33,240_33,235_21,240_21,235_13,240_13,235_19,240_19","0.22155016660690308,0.22155016660690308,0.25078582763671875,0.25078582763671875,0.2566777467727661,0.2566777467727661,0.26149845123291016,0.26149845123291016,0.264582097530365,0.264582097530365","3) Mr. Davis had offered Ronnie a place to stay whenever","2","18.37623405456543,25.449321746826172,42.69169235229492,52.024715423583984,51.77715301513672,46.4319953918457,39.0903434753418,33.345035552978516,48.41728591918945,32.1315803527832,44.46427917480469,47.6636962890625,52.48368453979492,36.07951354980469,30.857175827026367","0","0","0"
"rag","93","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the author’s thesis? 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","947","93_9,93_22,93_7,93_24,93_19,82_37,82_48,93_27,93_14,93_11","0.16387683153152466,0.1712174415588379,0.1818341612815857,0.18194890022277832,0.18325138092041016,0.18971067667007446,0.19612973928451538,0.19766920804977417,0.20073097944259644,0.20667314529418945","1) That even Keynesian economists are misinterpreting some","1","13.193333625793457,15.684556007385254,33.67228317260742,37.36962127685547,54.289161682128906,44.80830383300781,24.93857765197754,24.41367530822754,34.01806640625,39.97976303100586,43.71577453613281,30.083951950073242,27.219280242919922,32.786346435546875,40.39031982421875","0","0.2222222222222222","0"
"rag","296","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author credit the recent dramatic change in politics to?  1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","870","296_12,296_19,296_42,296_1,296_26,296_14,296_32,296_36,296_5,93_19","0.19000530242919922,0.19802606105804443,0.2020249366760254,0.21001660823822021,0.21133297681808472,0.2125089168548584,0.21724152565002441,0.21734470129013062,0.21744859218597412,0.22019028663635254","The author credits the recent dramatic change in politics to the internet as a","1","14.850910186767578,18.527265548706055,52.63064956665039,56.612491607666016,53.517459869384766,53.71845626831055,54.42148971557617,49.69162368774414,59.1579475402832,50.23925018310547,56.51197814941406,45.86930847167969,46.87567138671875,58.64300537109375,54.921905517578125","0","0","0"
"rag","155","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the author's overall feeling towards modern dentistry as a whole in this passage? 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","996","155_32,155_10,155_30,93_21,93_19,93_22,93_2,93_24,155_22,155_21","0.1526026725769043,0.19161278009414673,0.19546222686767578,0.19791465997695923,0.1980346441268921,0.2011459469795227,0.2092214822769165,0.21008813381195068,0.21087944507598877,0.21608781814575195","3) Positive; the author implies that modern dentistry has only improved","4","15.313307762145996,16.1180477142334,33.68880081176758,53.481163024902344,42.335235595703125,43.18558883666992,39.56923294067383,33.396236419677734,44.708892822265625,39.932716369628906,37.70764923095703,30.03911590576172,41.595619201660156,41.88163375854492,38.31279373168945","0","0","0"
"rag","102","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What level of depth does the author provide on the subjects they use to make their case? 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","992","155_18,235_21,240_21,93_2,93_19,155_21,235_22,240_22,93_9,93_22","0.22409719228744507,0.2247646450996399,0.2247646450996399,0.22587233781814575,0.23266100883483887,0.23410987854003906,0.2342773675918579,0.2342773675918579,0.23643207550048828,0.2368602752685547","
4) They provide deep, explanatory statistics to most arguments.","2","16.240558624267578,35.15772247314453,18.25140380859375,28.277673721313477,50.89036560058594,47.17058563232422,54.31285858154297,49.054988861083984,32.27507400512695,48.136531829833984,51.14273452758789,47.79351806640625,51.66239547729492,58.7092399597168,47.404788970947266","0","0","0"
"rag","209","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why was a Dr. able to examine Parks without being suspicious? 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","931","209_23,209_20,209_21,235_21,209_34,209_30,155_13,209_18,209_13,93_9","0.22046107053756714,0.2329576015472412,0.2501770257949829,0.25330865383148193,0.2555451989173889,0.2636348605155945,0.2674565315246582,0.2682788372039795,0.26928091049194336,0.2739393711090088","1) The Dr. was not trained very well. This is the","3","16.55222511291504,29.505874633789062,46.883636474609375,37.276756286621094,47.23867416381836,56.45676803588867,45.21360397338867,44.149452209472656,39.6602783203125,44.600975036621094,36.445133209228516,39.235755920410156,40.97068405151367,35.88080596923828,35.827999114990234","0","0","0"
"rag","135","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What role does technology play in Tannen’s views? 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","938","135_17,135_27,135_5,135_11,135_25,135_34,93_19,235_22,235_21,135_3","0.15336978435516357,0.18197107315063477,0.18284106254577637,0.18436717987060547,0.1854093074798584,0.2017722725868225,0.20306932926177979,0.20351016521453857,0.20778900384902954,0.20903515815734863","
1) and 2) are correct. 3) is incorrect.","3","16.04163932800293,47.734031677246094,22.210569381713867,51.41761016845703,45.08022689819336,52.72947311401367,44.14697265625,44.53202438354492,47.71503829956055,48.665618896484375,50.365848541259766,57.18183517456055,45.75886535644531,53.53215789794922,59.34584045410156","0","0.2222222222222222","0"
"rag","272","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author think that social media has the power to amplify? 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","956","272_12,272_2,272_13,272_3,272_18,272_1,272_14,135_5,272_35,272_5","0.1844976544380188,0.1961379051208496,0.203338623046875,0.2098987102508545,0.22544807195663452,0.22545111179351807,0.2260420322418213,0.22613191604614258,0.22738313674926758,0.22761166095733643","The author thinks that social media has the power to amplify both positive and","1","14.191935539245605,26.26331901550293,50.995391845703125,53.36137771606445,62.69288635253906,62.9620475769043,52.11865997314453,50.61724853515625,48.40321350097656,47.524234771728516,52.06015396118164,54.57221221923828,48.80693435668945,63.695045471191406,60.6905403137207","0","0","0"
"rag","125","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author suggest are some traits Said possesses? 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","899","135_17,135_9,272_2,125_35,272_1,125_29,125_12,272_3,135_18,135_11","0.2532200217247009,0.2653253674507141,0.26755332946777344,0.270266056060791,0.271434485912323,0.2765352129936218,0.2773236036300659,0.27776163816452026,0.2806389331817627,0.2829377055168152","1) Boldness, confidence 2) Vanity, disorganization 3","1","13.759109497070312,24.85262680053711,45.4930305480957,53.78101348876953,47.76003646850586,51.638580322265625,50.44409942626953,46.562870025634766,36.40918731689453,63.35439682006836,38.16553497314453,51.490482330322266,56.56427001953125,28.133222579956055,54.03180694580078","0","0.25","0"
"rag","325","15","5","10","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is a message of this article? 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","1007","325_16,325_17,325_38,325_20,325_19,325_32,325_22,325_34,325_4,325_12","0.1879711151123047,0.21861696243286133,0.21961599588394165,0.24300479888916016,0.24452131986618042,0.2510926127433777,0.2520630955696106,0.25623899698257446,0.2593876123428345,0.2604343295097351","1) Technology will continue to change 2) It is important to understand","1","13.123200416564941,15.05549144744873,37.845252990722656,45.76931381225586,39.33830642700195,50.627254486083984,37.96807098388672,39.801544189453125,44.717037200927734,29.930217742919922,57.5982666015625,45.024803161621094,46.97330093383789,39.74485778808594,39.40964889526367","0","0.15384615384615385","0"
