"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","240","15","5","20","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why did Ronnie and Mom go to the Davis house after being kicked out? 1) They needed to hide from the authorities 2) They new that they would be able to read at the Davis house 3) Mr. Davis had offered Ronnie a place to stay whenever 4) Mr. Davis and his son had been evicted and the house was empty. Answer: ","1789","235_14,240_14,235_33,240_33,235_21,240_21,235_13,240_13,235_19,240_19,82_7,235_38,240_38,235_49,240_49,235_32,240_32,235_12,240_12,240_28","0.2215501070022583,0.2215501070022583,0.25078582763671875,0.25078582763671875,0.25667786598205566,0.25667786598205566,0.26149845123291016,0.26149845123291016,0.26458197832107544,0.26458197832107544,0.2672107219696045,0.2701139450073242,0.2701139450073242,0.27063965797424316,0.27063965797424316,0.27424919605255127,0.27424919605255127,0.27452749013900757,0.27452749013900757,0.27454936504364014","4) Mr. Davis and his son had been evicted and the","2","17.24331283569336,23.684717178344727,33.05402755737305,40.89837646484375,53.06401824951172,47.829532623291016,44.46430969238281,55.38486862182617,46.55878829956055,46.440208435058594,55.55537414550781,48.50300979614258,29.347097396850586,42.97285842895508,44.922786712646484","0","0","0"
"rag","93","15","5","20","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the author’s thesis? 1) That even Keynesian economists are misinterpreting some of the intentions of Keynes’ original theories 2) There are so many unknowns in Keynes’ theories that it has come time to develop a new set of economic theories separate from his 3) Keynesian economists are more united than divided 4) It’s not possible to know what Keynes’ true intentions were. Answer: ","1807","93_9,93_22,93_7,93_24,93_19,82_37,82_48,93_27,93_14,93_11,93_2,93_15,93_31,93_4,93_30,82_3,235_21,240_21,93_32,240_22","0.1638767123222351,0.1712174415588379,0.18183398246765137,0.1819489598274231,0.18325138092041016,0.18971043825149536,0.19612973928451538,0.19766920804977417,0.20073091983795166,0.2066730260848999,0.20777511596679688,0.20951354503631592,0.2108815312385559,0.21115326881408691,0.21180641651153564,0.2162691354751587,0.219818115234375,0.219818115234375,0.22011041641235352,0.2217545509338379","1) The author’s thesis is that even Keynesian economists","1","15.803391456604004,24.66654396057129,41.13750076293945,40.81318664550781,44.6464958190918,50.2908935546875,25.375507354736328,56.03080749511719,54.38835525512695,45.4134635925293,55.28269577026367,47.015167236328125,29.07102394104004,26.18086051940918,46.02936553955078","0","0.18181818181818182","0"
"rag","296","15","5","20","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author credit the recent dramatic change in politics to?  1) The internet as a political tool 2) Geopolitical tension 3) Government dysfunction 4) The Democratic Party. Answer: ","1609","296_12,296_19,296_42,296_1,296_26,296_14,296_32,296_36,296_5,93_19,296_29,296_30,296_39,296_47,296_40,296_2,296_28,296_22,296_4,296_41","0.19000524282455444,0.19802600145339966,0.20202475786209106,0.21001660823822021,0.2113327980041504,0.21250885725021362,0.21724176406860352,0.21734464168548584,0.21744847297668457,0.22019028663635254,0.22031772136688232,0.22281336784362793,0.22395610809326172,0.22969740629196167,0.2316373586654663,0.2317749261856079,0.23235559463500977,0.23730885982513428,0.23880535364151,0.2412661910057068","1) The internet as a political tool 2) Geopolitical tension","1","14.884176254272461,15.927406311035156,38.550498962402344,50.02492904663086,51.082942962646484,50.72005081176758,53.140228271484375,43.7996826171875,42.521934509277344,48.15353012084961,28.879222869873047,58.667747497558594,22.394268035888672,30.8409366607666,43.79620361328125","0","0.18181818181818182","0"
"rag","155","15","5","20","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the author's overall feeling towards modern dentistry as a whole in this passage? 1) Apathetic; the author reports the developments in the dental industry in an unbiased manor 2) Negative; the author believes that all of the advancements of modern dentistry are an unnecessary scam  3) Positive; the author implies that modern dentistry has only improved the dental hygiene of the public 4) Mixed; the author acknowledges both positives and negative aspects of modern dentistry. Answer: ","1797","155_32,155_10,155_30,93_21,93_19,93_22,93_2,93_24,155_22,155_21,93_28,93_30,93_27,155_16,155_24,155_18,155_13,93_23,155_27,93_9","0.1526026725769043,0.1916128396987915,0.19546222686767578,0.197914719581604,0.19803470373153687,0.20114612579345703,0.20922160148620605,0.21008813381195068,0.21087956428527832,0.2160876989364624,0.21661174297332764,0.2167627215385437,0.21893614530563354,0.2195817232131958,0.22253090143203735,0.22540587186813354,0.225824773311615,0.2270268201828003,0.229975163936615,0.2308841347694397","3) Positive; the author implies that modern dentistry has only improved","4","14.273094177246094,16.651126861572266,32.569602966308594,54.114013671875,36.79542922973633,40.23386001586914,41.44884490966797,40.46957015991211,41.94055938720703,41.47660446166992,43.56353759765625,30.846359252929688,43.204978942871094,45.970855712890625,42.01726531982422","0","0","0"
"rag","102","15","5","20","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What level of depth does the author provide on the subjects they use to make their case? 1) Language is really the only thing covered in any depth 2) A broad, but not very deep assessment 3) They provide the reader with deeper arguments about the monetary system and striking tendencies than anything else 4) They provide deep, explanatory statistics to most arguments. Answer: ","1799","155_18,235_21,240_21,93_2,93_19,155_21,235_22,240_22,93_9,93_22,93_25,93_27,93_24,93_14,155_13,93_15,93_5,235_20,240_20,93_7","0.2240971326828003,0.22476494312286377,0.22476494312286377,0.22587215900421143,0.2326609492301941,0.2341097593307495,0.23427724838256836,0.23427724838256836,0.23643219470977783,0.2368602752685547,0.24227529764175415,0.24636977910995483,0.24716365337371826,0.24800395965576172,0.2517653703689575,0.25402772426605225,0.25635039806365967,0.2597992420196533,0.2597992420196533,0.2631095051765442","4) They provide the reader with deeper arguments about the monetary system and","2","16.37321662902832,28.332834243774414,40.155269622802734,50.805023193359375,53.90454864501953,57.35251235961914,60.827701568603516,54.61701583862305,50.57026672363281,45.17115020751953,52.097930908203125,52.409454345703125,40.12731170654297,47.602806091308594,53.76751708984375","0","0","0"
"rag","209","15","5","20","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why was a Dr. able to examine Parks without being suspicious? 1) The Dr. was not trained very well 2) Parks used a special technique to confuse and manipulate the Dr. 3) The anatomy of the beings on Parks' planet was almost identical to humans 4) Parks had too strong of a disguise. Answer: ","1821","209_23,209_20,209_21,235_21,209_34,209_30,155_13,209_18,209_13,93_9,155_18,209_12,209_14,209_15,209_29,235_22,93_19,209_16,209_2,235_18","0.22046113014221191,0.23295772075653076,0.2501770257949829,0.2533089518547058,0.2555451989173889,0.2636348009109497,0.2674564719200134,0.26827871799468994,0.2692808508872986,0.27393925189971924,0.27403146028518677,0.27528804540634155,0.2756531238555908,0.2781490087509155,0.29109859466552734,0.29241126775741577,0.2938358783721924,0.29465728998184204,0.29668325185775757,0.29749995470046997","1) The Dr. was not trained very","3","15.774744987487793,26.80101776123047,42.43857955932617,40.585044860839844,49.485382080078125,57.10474395751953,44.73392868041992,40.42337417602539,38.515403747558594,44.145538330078125,38.300758361816406,30.829980850219727","0","0","0"
"rag","135","15","5","20","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What role does technology play in Tannen’s views? 1) It allows the facts to surface and be shared 2) It allows the public to communicate clearly and carefully with each other 3) It can spread misinformation, and enable ready critiquing of each other 4) It supports the first amendment of which there is no criticism. Answer: ","1734","135_17,135_27,135_5,135_11,135_25,135_34,93_19,235_22,235_21,135_3,135_18,135_2,135_31,135_20,135_19,135_7,135_24,93_24,135_32,135_28","0.15336966514587402,0.18197107315063477,0.18284118175506592,0.1843673586845398,0.1854093074798584,0.2017722725868225,0.20306909084320068,0.2035101056098938,0.20778906345367432,0.2090352177619934,0.20960283279418945,0.20979952812194824,0.21133553981781006,0.2188044786453247,0.21954327821731567,0.22018826007843018,0.22208255529403687,0.22286415100097656,0.23056292533874512,0.23084503412246704","4) It supports the first amendment of which there is no criticism.","3","15.117544174194336,22.083885192871094,41.486167907714844,40.78936004638672,54.511680603027344,47.20741271972656,47.714691162109375,46.233192443847656,46.28462219238281,42.340457916259766,55.5208625793457,55.01633834838867,51.02957534790039,37.311973571777344,57.364864349365234","0","0","0"
"rag","272","15","5","20","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author think that social media has the power to amplify? 1) Both Positive and Negative Social Behaviors 2) Negative Social Interactions 3) Antisocial Behaviors 4) Positive Altruistic Behavior. Answer: ","1861","272_12,272_2,272_13,272_3,272_18,272_1,272_14,135_5,272_35,272_5,272_11,272_28,272_32,272_17,272_10,272_21,135_19,272_20,272_27,135_11","0.18449783325195312,0.19613796472549438,0.20333874225616455,0.2098989486694336,0.22544819116592407,0.22545146942138672,0.2260420322418213,0.22613203525543213,0.22738325595855713,0.22761166095733643,0.23277854919433594,0.23380088806152344,0.23431426286697388,0.23582130670547485,0.2363121509552002,0.24064922332763672,0.24316799640655518,0.24442505836486816,0.24532932043075562,0.24725210666656494","4) Positive Altruistic Behavior.
The author believes that social","1","14.547624588012695,37.099952697753906,51.019493103027344,64.64556884765625,65.76275634765625,26.425426483154297,44.32637405395508,60.89948654174805,48.70004653930664,48.489013671875,22.07881736755371,53.462242126464844,57.01118469238281,64.00163269042969,61.566890716552734","0","0","0"
"rag","125","15","5","20","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author suggest are some traits Said possesses? 1) Boldness, confidence 2) Vanity, disorganization 3) Inventiveness, shyness 4) Charisma, people-pleasing. Answer: ","1765","135_17,272_2,125_35,272_1,125_29,125_12,272_3,135_18,135_11,135_34,125_23,135_5,272_17,272_4,272_11,125_30,125_31,125_10,272_12,125_28","0.2532200217247009,0.26755332946777344,0.2702662944793701,0.27143460512161255,0.2765353322029114,0.27732348442077637,0.27776163816452026,0.2806389331817627,0.2829378843307495,0.28328919410705566,0.2956799864768982,0.29611706733703613,0.2996235489845276,0.29971134662628174,0.2997424006462097,0.30260998010635376,0.3055605888366699,0.30572962760925293,0.30594348907470703,0.3095225691795349","1) Boldness, confidence 2) Vanity, disorganization 3","1","12.549875259399414,21.292972564697266,41.07844924926758,48.4535026550293,48.983673095703125,47.60947036743164,47.72645568847656,47.1237907409668,28.317882537841797,58.17230224609375,38.53486633300781,49.7391242980957,52.40174865722656,26.993356704711914,51.62847137451172","0","0.25","0"
"rag","325","15","5","20","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is a message of this article? 1) Technology will continue to change 2) It is important to understand the history of trains 3) Birmingham is a progressive city 4) Maglev was a failure. Answer: ","1906","325_16,325_17,325_38,325_20,325_19,325_32,325_22,325_34,325_4,325_12,325_36,272_12,272_21,325_27,235_21,325_30,155_10,325_29,235_22,325_25","0.18797141313552856,0.2186170220375061,0.2196161150932312,0.2430049180984497,0.24452155828475952,0.251092791557312,0.2520633339881897,0.256239116191864,0.2593877911567688,0.26043450832366943,0.2605254650115967,0.263001024723053,0.26391488313674927,0.270529568195343,0.2750092148780823,0.27718061208724976,0.2775799036026001,0.2797238230705261,0.27974969148635864,0.2821275591850281","1) Technology will continue to change 2) It is important to understand","1","15.11475658416748,27.976755142211914,44.020259857177734,47.56993865966797,49.769065856933594,51.500953674316406,44.713008880615234,45.1568489074707,48.33686828613281,37.916873931884766,55.49104309082031,52.49052429199219,53.21659851074219,48.878440856933594,46.79018020629883","0","0.15384615384615385","0"
